,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1968/05/05/archives/miss-amy-wolfner-edmonds-is-married-to-brian-christaldi.html,,,94,The New York Times,[],[],1968-05-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/e9e9fac7-e699-5ef3-a74c-9857154c5ac6,0,nyt://article/e9e9fac7-e699-5ef3-a74c-9857154c5ac6,Miss Amy Wolfner Edmonds Is Married to Brian Christaldi,1,,Miss Amy Wolfner Edmonds Is Married to Brian Christaldi,,,,,[],,
1,"ONCE upon a time, the picture book was a 2-to-4 or, perhaps, a 3-to-6-year-old's thing. Its influence rarely reached beyond 8-year level and then only in those delicious shiny, full-page illustrations inserted sparingly in longer texts.  ",https://www.nytimes.com/1968/05/05/archives/picture-books.html,,,54,The New York Times,[],[],1968-05-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/9f452070-e6ad-5448-b349-c7e738fe8fd9,0,nyt://article/9f452070-e6ad-5448-b349-c7e738fe8fd9,Picture Books,2,,Picture Books,,,,By Selma G. Lanes,"[{'firstname': 'Selma', 'middlename': 'G.', 'lastname': 'Lanes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,BRA
2,,https://www.nytimes.com/1968/05/05/archives/birth-notice-1-no-title.html,,,94,The New York Times,[],[],1968-05-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/dca33d13-cbbd-5e5a-a22c-4c36a810a5a4,0,nyt://article/dca33d13-cbbd-5e5a-a22c-4c36a810a5a4,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1968/05/05/archives/echoes-of-other-summers-echoes-of-other-summers.html,,,6,The New York Times,[],[],1968-05-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/048fe813-2315-53f2-b85e-5650fd9cbaf7,0,nyt://article/048fe813-2315-53f2-b85e-5650fd9cbaf7,Echoes Of Other Summers; Echoes of Other Summers,2,,Echoes Of Other Summers; Echoes of Other Summers,,,,By William Zinsser,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Zinsser', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,BRA
4,"Ingersoll, R Sturgis (Mrs)",https://www.nytimes.com/1968/04/30/archives/obituary-1-no-title.html,"Ingersoll, R Sturgis (Mrs)",,47,The New York Times,[],"[{'name': 'organizations', 'value': 'RACING ASSN, NY', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'INGERSOLL, R STURGIS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1968-04-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/eee70060-7da2-58f3-b2a6-2eb7428ff2c6,0,nyt://article/eee70060-7da2-58f3-b2a6-2eb7428ff2c6,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
5,"Hollander, Michael (Mrs)",https://www.nytimes.com/1968/04/29/archives/obituary-1-no-title.html,"Hollander, Michael (Mrs)",,43,The New York Times,[],"[{'name': 'persons', 'value': 'HOLLANDER, MICHAEL', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-04-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/46b0ab18-237a-570e-9c82-e886e3024c56,0,nyt://article/46b0ab18-237a-570e-9c82-e886e3024c56,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
6,,https://www.nytimes.com/1968/04/29/archives/marriage-at-plaza-for-rita-donenield.html,,,51,The New York Times,[],[],1968-04-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/83b7181a-dfc4-5d62-bad5-8cec4476fdce,0,nyt://article/83b7181a-dfc4-5d62-bad5-8cec4476fdce,Marriage at Plaza For Rita Donenield,1,,Marriage at Plaza For Rita Donenield,,,,,[],,
7,lr on article,https://www.nytimes.com/1968/04/28/archives/obituary-1-no-title.html,lr on article,,83,The New York Times,[],"[{'name': 'persons', 'value': 'Heller, Joseph', 'rank': 1, 'major': 'N'}]",1968-04-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/78cd709a-aaed-5393-a09c-023d6890af94,0,nyt://article/78cd709a-aaed-5393-a09c-023d6890af94,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,,https://www.nytimes.com/1968/04/28/archives/birth-notice-1-no-title.html,,,90,The New York Times,[],[],1968-04-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/5b7fdc8f-a86b-5962-8857-3e0f152bc599,0,nyt://article/5b7fdc8f-a86b-5962-8857-3e0f152bc599,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
9,"ONE of the best and most popular kinds of film -- and the only one in current danger of becoming as extinct as the silent and the non-propaganda newsreel -- is the honest, nonadvertising short.  ",https://www.nytimes.com/1968/04/28/archives/dont-sell-shorts-short-dont-sell-shorts-short.html,,,1,The New York Times,[],[],1968-04-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/84e35691-41f3-564e-9126-fd39ba957e80,0,nyt://article/84e35691-41f3-564e-9126-fd39ba957e80,Don't Sell Shorts Short; Don't Sell Shorts Short,2,,Don't Sell Shorts Short; Don't Sell Shorts Short,,,,By Renata Adler,"[{'firstname': 'Renata', 'middlename': None, 'lastname': 'Adler', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,ARTS
