,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Amy Shaff Hamblin, a student at the Law School of Suffolk University, was married in Marstons Mills, Mass., yesterday to State Representative James Gerard Collins of Amherst, Mass.  ",https://www.nytimes.com/1980/08/04/archives/amy-s-hamblin-is-wed-to-james-g-collins.html,,,A,18,The New York Times,[],[],1980-08-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/1027043f-4831-5d70-b9c9-d8bef8550644,0,nyt://article/1027043f-4831-5d70-b9c9-d8bef8550644,Amy S. Hamblin Is Wed to James G. Collins,1,,Amy S. Hamblin Is Wed to James G. Collins,,,,,[],
1,,https://www.nytimes.com/1980/08/04/archives/obituary-2-no-title.html,,,B,7,The New York Times,[],[],1980-08-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/5a873631-6ddf-5920-a247-881e0a190041,0,nyt://article/5a873631-6ddf-5920-a247-881e0a190041,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
2,,https://www.nytimes.com/1980/08/04/archives/obituary-6-no-title.html,,,B,7,The New York Times,[],[],1980-08-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/9f8a65d6-391d-5773-86e8-b1e19460ada8,0,nyt://article/9f8a65d6-391d-5773-86e8-b1e19460ada8,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],
3,"PERCIVAL LOWLE (b. 1571) began it all by sailing to America in his 69th year, settling at New  bury, Mass., with his wife and family, then living at Newburyport until the age of 93, reading Richard Hooker, walking along the Merrimack and writing ...  ",https://www.nytimes.com/1980/08/03/archives/three-poets-named-lowell-lowells.html,,,T,3,The New York Times,[],[],1980-08-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/2fa69845-7eec-59cb-b233-629cf76758b6,0,nyt://article/2fa69845-7eec-59cb-b233-629cf76758b6,Three Poets Named Lowell; Lowells ,2,,Three Poets Named Lowell; Lowells ,,,,By William Pritchard,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Pritchard', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/08/03/archives/obituary-1-no-title.html,,,,32,The New York Times,[],[],1980-08-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/1086a82f-0e66-599f-ac67-caec1e6ec0cd,0,nyt://article/1086a82f-0e66-599f-ac67-caec1e6ec0cd,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
5,"WHETHER or not the filly Genuuine Risk beats or even com  petes against colts in the Travers Stakes at Saratoga later this month, her victory in last May's Kentucky Derby has invoked a subtle but compelling challenge to top-flight female athletes in other sports.  ",https://www.nytimes.com/1980/08/03/archives/can-women-and-men-compete-physical-isnt-athletic.html,,,S,2,The New York Times,[],[],1980-08-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/c9578f7d-333f-5631-a8cd-f42147b5ff8b,0,nyt://article/c9578f7d-333f-5631-a8cd-f42147b5ff8b,Can Women and Men Compete?; Physical Isn't Athletic ,1,,Can Women and Men Compete?; Physical Isn't Athletic ,,,,By Steven Davidowitz,"[{'firstname': 'Steven', 'middlename': None, 'lastname': 'Davidowitz', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"WHEN modernists have not been busy mystifying their audience, they have insisted on making it see with  fresh eyes ideas and shapes that normally are taken for granted. So much so, that the notion of nothing being what it seems to be has itself come to be taken for granted, which makes it, too, a cliche worthy of re-examination.  ",https://www.nytimes.com/1980/08/01/archives/art-people.html,,,T,20,The New York Times,[],[],1980-08-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/d2f7db99-4bf9-55dc-94a4-56f7e0c71958,0,nyt://article/d2f7db99-4bf9-55dc-94a4-56f7e0c71958,Art People,1,,Art People,,,,Vivien Raynor,"[{'firstname': 'Vivien', 'middlename': None, 'lastname': 'Raynor', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"BOSTON--An overlooked factor in this season of the volatile voter is gender. Primary polls indicate that there have been twice as many women as men in the ""undecided"" column. Since the single most potent force of the past primary year has been the ""undecideds,"" a key question is why are more women than men undecided?  ",https://www.nytimes.com/1980/07/31/archives/a-moral-issue-in-doubt.html,,,A,19,The New York Times,[],[],1980-07-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/75a06846-8f61-5268-9d94-6b6d8212ccc8,0,nyt://article/75a06846-8f61-5268-9d94-6b6d8212ccc8,A 'Moral Issue' in Doubt,1,,A 'Moral Issue' in Doubt,,,,By Judith Nies,"[{'firstname': 'Judith', 'middlename': None, 'lastname': 'Nies', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/07/31/archives/obituary-2-no-title.html,,,M,12,The New York Times,[],[],1980-07-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/e824b542-3381-5ec2-af85-8ac7a9b979fb,0,nyt://article/e824b542-3381-5ec2-af85-8ac7a9b979fb,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
9,"THE Munich Dance Project (Tanzprojekt Munchen), a modern-dance group from West Germany, made its local debut Tuesday night at the Performing Garage, 33 Wooster Street, for a run through tomorrow.  ",https://www.nytimes.com/1980/07/30/archives/dance-west-german-troupe-in-debut.html,,,T,21,The New York Times,[],[],1980-07-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/eed9702f-d3cc-526c-b052-c5e4ad61fd78,0,nyt://article/eed9702f-d3cc-526c-b052-c5e4ad61fd78,Dance: West German Troupe in Debut,1,,Dance: West German Troupe in Debut,,,,By Anna Kisselgoff,"[{'firstname': 'Anna', 'middlename': None, 'lastname': 'Kisselgoff', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
