,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/12/09/archives/obituary-3-no-title.html,,,B,23,The New York Times,[],[],1980-12-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/1f053631-321a-5977-9325-4992257cae27,0,nyt://article/1f053631-321a-5977-9325-4992257cae27,Obituary 3 -- No Title,1,,Obituary 3 -- No Title,,,,,[],
1,,https://www.nytimes.com/1980/12/09/archives/obituary-8-no-title.html,,,B,23,The New York Times,[],[],1980-12-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/47e993dc-6ab8-5d7a-aca7-51967a32f87a,0,nyt://article/47e993dc-6ab8-5d7a-aca7-51967a32f87a,Obituary 8 -- No Title,1,,Obituary 8 -- No Title,,,,,[],
2,,https://www.nytimes.com/1980/12/07/archives/obituary-2-no-title.html,,,,52,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/94a74886-44e5-59f6-a3f7-bf2a62954b7a,0,nyt://article/94a74886-44e5-59f6-a3f7-bf2a62954b7a,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
3,,https://www.nytimes.com/1980/12/07/archives/obituary-3-no-title.html,,,,52,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/8729e180-17d1-56f8-98ea-7a07abdfdf46,0,nyt://article/8729e180-17d1-56f8-98ea-7a07abdfdf46,Obituary 3 -- No Title,1,,Obituary 3 -- No Title,,,,,[],
4,"A GIFT of art, whether a small painting or sculpture, a print, watercolor or hand-crafted object, expresses the unique...  ",https://www.nytimes.com/1980/12/07/archives/long-island-weekly-art-to-admire-to-use-and-to-give.html,,,L,27,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/d5f2a840-8dd4-5f9c-b997-2838743fb85d,0,nyt://article/d5f2a840-8dd4-5f9c-b997-2838743fb85d,"Art to Admire, To Use and to Give",1,,"Art to Admire, To Use and to Give",,,,By Helen A. Harrison,"[{'firstname': 'Helen', 'middlename': 'A.', 'lastname': 'Harrison', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"With the Christmas season in mind, a two-exclamation-point drumbeater for Simon  Schuster writes: ""If Marilyn Monroe had written her autobiography, what a book it would bel Since she never did write her autobiography, there's only one author in America today daring and inventive enough to Imagine it: Norman Mailer!""  ",https://www.nytimes.com/1980/12/07/archives/book-ends-of-mailer-and-his-books-pioneer-in-print-remembering.html,,,T,14,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/e26f7845-7154-5338-a5b5-9c432f0b3a1d,0,nyt://article/e26f7845-7154-5338-a5b5-9c432f0b3a1d,BOOK ENDS; Of Mailer and His Books Pioneer in Print Remembering Amalrik,1,,BOOK ENDS; Of Mailer and His Books Pioneer in Print Remembering Amalrik,,,,By Herbert Mitgang,"[{'firstname': 'Herbert', 'middlename': None, 'lastname': 'Mitgang', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"IRST, the plot. Karen, Peter, Munro and Amy parachute into the Zaire rain forest in pursuit of diamonds believed to be hidden in the lost city of Zinj.  ",https://www.nytimes.com/1980/12/07/archives/if-apes-could-talk-crichton-authors-query.html,,,T,4,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/0d81dd50-12fc-570d-8844-b10adcba3492,0,nyt://article/0d81dd50-12fc-570d-8844-b10adcba3492,If Apes Could Talk; Crichton Author's Query,2,,If Apes Could Talk; Crichton Author's Query,,,,By Harold Hayes,"[{'firstname': 'Harold', 'middlename': None, 'lastname': 'Hayes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"TRURO, Mass.--One of the astonishing experiences from surviving into senior citizenship is to encounter people who never even imagined what Sunday evening was like before Masterpiece Theater, or even before Ed Wynn and Ben Bernie.  ",https://www.nytimes.com/1980/12/07/archives/the-old-days.html,,,T,23,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/bafee61b-fb35-56a1-9c32-d6d7b5267f07,0,nyt://article/bafee61b-fb35-56a1-9c32-d6d7b5267f07,The Old Days,1,,The Old Days,,,,By Frederic Nelson,"[{'firstname': 'Frederic', 'middlename': None, 'lastname': 'Nelson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/12/07/archives/arts-entertainment-guide-theater-recent-openings-film-music-dance.html,,,T,17,The New York Times,[],[],1980-12-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/939e6063-38a0-573b-8fe5-6e9c37886fc9,0,nyt://article/939e6063-38a0-573b-8fe5-6e9c37886fc9,Arts & Entertainment Guide; Theater Recent Openings Film Music Dance Art Photography Children,7,,Arts & Entertainment Guide; Theater Recent Openings Film Music Dance Art Photography Children,,,,,[],
9,,https://www.nytimes.com/1980/12/06/archives/obituary-6-no-title.html,,,,20,The New York Times,[],[],1980-12-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/3de609ff-6bce-5396-af49-b7a549089d4d,0,nyt://article/3de609ff-6bce-5396-af49-b7a549089d4d,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],
