,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Natl Boat Show, NYC",https://www.nytimes.com/1967/01/16/archives/family-runabouts-under-tow-at-boat-show.html,"Natl Boat Show, NYC",,Sports,35,The New York Times,[],"[{'name': 'subject', 'value': 'BOATS AND YACHTS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'SHOWS', 'rank': 2, 'major': 'N'}]",1967-01-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/8ce45c1b-445c-59ef-8ff3-5f209cb552c5,0,nyt://article/8ce45c1b-445c-59ef-8ff3-5f209cb552c5,Family Runabouts Under Tow at Boat Show,,,Family Runabouts Under Tow at Boat Show,,,,By Steve Cady,"[{'firstname': 'Steve', 'middlename': None, 'lastname': 'Cady', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"The annual Petroushka Ball, a benefit for the Russian Children's Welfare Society, will be held on Jan. 27 at the Pierre.  ",https://www.nytimes.com/1967/01/15/archives/petroushka-ball-jan-27-to-assist-welfare-agency-pierre-will-be.html,,,,81,The New York Times,[],[],1967-01-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/5cfe4c46-74cb-55ca-8473-bf3d07217537,0,nyt://article/5cfe4c46-74cb-55ca-8473-bf3d07217537,Petroushka Ball Jan. 27 to Assist Welfare Agency; Pierre Will Be Scene of Benefit for Russian Children's Society,1,,Petroushka Ball Jan. 27 to Assist Welfare Agency; Pierre Will Be Scene of Benefit for Russian Children's Society,,,,,[],
2,,https://www.nytimes.com/1967/01/15/archives/births.html,,,,82,The New York Times,[],[],1967-01-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/94fdc1a5-522c-532e-8d04-dd6345320804,0,nyt://article/94fdc1a5-522c-532e-8d04-dd6345320804,Births,1,,Births,,,,,[],
3,"Mrs. Harry B. Rutkins of New York has announced the engagement of her daughter, Miss Amy Beth Rutkins, to A. Stephen Dubansky, son of Dr. and Mrs. Paul Dubansky of Pikesville. Md.  ",https://www.nytimes.com/1967/01/15/archives/amy-beth-rutkins-prospective-bride.html,,,,81,The New York Times,[],[],1967-01-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/d63d18ee-368d-5ded-bff0-bda782441b0c,0,nyt://article/d63d18ee-368d-5ded-bff0-bda782441b0c,Amy Beth Rutkins Prospective Bride,1,,Amy Beth Rutkins Prospective Bride,,,,,[],
4,,https://www.nytimes.com/1967/01/15/archives/summary-of-west-point-events.html,,,S,4,The New York Times,[],[],1967-01-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/cdaf50ed-34cc-5f5c-b545-a308120520e2,0,nyt://article/cdaf50ed-34cc-5f5c-b545-a308120520e2,Summary of West Point Events,1,,Summary of West Point Events,,,,,[],
5,,https://www.nytimes.com/1967/01/14/archives/obituary-7-no-title.html,,,,31,The New York Times,[],[],1967-01-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/d8b0fd0a-c1bb-5794-9035-6dfefa2a0cd4,0,nyt://article/d8b0fd0a-c1bb-5794-9035-6dfefa2a0cd4,Obituary 7 -- No Title,1,,Obituary 7 -- No Title,,,,,[],
6,"No one should be surprised on Monday night if David Burns shatters his bass drum when he arrives onstage as a member of the Yonkers marching band and thunders, ""Damn, how can I be expected to play 'Yorkers, My Yorkers' with all that bellowing in my ears?""  ",https://www.nytimes.com/1967/01/14/archives/14-actors-hearts-belong-to-dolly-loyalists-of-original-troupe-list.html,,,,19,The New York Times,[],[],1967-01-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/8cb2a5f0-bbd6-5eed-8f96-ae0c9249e7a5,0,nyt://article/8cb2a5f0-bbd6-5eed-8f96-ae0c9249e7a5,14 ACTORS' HEARTS BELONG TO 'DOLLY'; Loyalists of Original Troupe List Long-Run Pleasures Long-Run Pleasures Time For a Nest Egg,1,,14 ACTORS' HEARTS BELONG TO 'DOLLY'; Loyalists of Original Troupe List Long-Run Pleasures Long-Run Pleasures Time For a Nest Egg,,,,By Lewis Funke,"[{'firstname': 'Lewis', 'middlename': None, 'lastname': 'Funke', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,Sister Adelaide dies; her por,https://www.nytimes.com/1967/01/12/archives/deaths.html,Sister Adelaide dies; her por,,,39,The New York Times,[],"[{'name': 'persons', 'value': 'CASE, CLIFFORD PHILIP', 'rank': 1, 'major': 'N'}]",1967-01-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/454a96b0-9714-5f11-9197-d782f45aa6c0,0,nyt://article/454a96b0-9714-5f11-9197-d782f45aa6c0,Deaths,,,Deaths,,,,,[],
8,,https://www.nytimes.com/1967/01/12/archives/yonkers-raceway-entries.html,,,S,32,The New York Times,[],[],1967-01-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/153065d8-a351-5772-96c6-b6b707424748,0,nyt://article/153065d8-a351-5772-96c6-b6b707424748,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],
9,"Collins, Jos H",https://www.nytimes.com/1967/01/11/archives/deaths.html,"Collins, Jos H",,,25,The New York Times,[],"[{'name': 'persons', 'value': 'NORTH, JOS E', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'COLLINS, JOS H', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 4, 'major': 'N'}]",1967-01-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/0e51ce0e-59ff-5f32-9b5c-5b56be097d90,0,nyt://article/0e51ce0e-59ff-5f32-9b5c-5b56be097d90,Deaths,,,Deaths,,,,,[],
