,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Ford Foundation awards total of $1.9-million to Calif U (Berkeley), Stanford, Northwestern and Tex U law schools for research and training in criminal law",https://www.nytimes.com/1967/05/04/archives/2400-are-named-winners-of-merit-scholarships.html,"Ford Foundation awards total of $1.9-million to Calif U (Berkeley), Stanford, Northwestern and Tex U law schools for research and training in criminal law",,Family/Style,43,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'AWARDS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Scholarships and Fellowships', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Crime and Criminals', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Legal Profession', 'rank': 7, 'major': 'N'}]",1967-05-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/568137ab-6bf7-59af-a5c5-9cec702484ef,0,nyt://article/568137ab-6bf7-59af-a5c5-9cec702484ef,"2,400 Are Named Winners of Merit Scholarships",,,"2,400 Are Named Winners of Merit Scholarships",,,,,[],
1,,https://www.nytimes.com/1967/05/02/archives/teenagers-have-fun-learning-about-design.html,,,R,50,The New York Times,[],[],1967-05-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/8f5d18db-c0b2-5482-b705-20c8620ffe5a,0,nyt://article/8f5d18db-c0b2-5482-b705-20c8620ffe5a,Teen-Agers Have Fun Learning About Design,1,,Teen-Agers Have Fun Learning About Design,,,,By Joan Cook,"[{'firstname': 'Joan', 'middlename': None, 'lastname': 'Cook', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,,https://www.nytimes.com/1967/05/01/archives/reprinted-from-yesterdays-late-editions-college-scores.html,,,S,53,The New York Times,[],[],1967-05-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/b3e6f118-fe01-5ccc-9386-2e6827c5daf1,0,nyt://article/b3e6f118-fe01-5ccc-9386-2e6827c5daf1,Reprinted from yesterday's late editions. College Scores,1,,Reprinted from yesterday's late editions. College Scores,,,,,[],
3,"Fliegel, Otto",https://www.nytimes.com/1967/05/01/archives/deaths.html,"Fliegel, Otto",,,37,The New York Times,[],"[{'name': 'persons', 'value': 'KINNEAR, DAVID J', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'CUMMING, ROGER J', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'NEWSOM, REEVES J', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'LEVINE, JACOB J', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'KEATING, EDW F', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'MCKINLEY, WM G', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Frank, Mildred', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'FLIEGEL, OTTO', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 16, 'major': 'N'}]",1967-05-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/c60caf55-a755-5979-b2ed-2b92736bd008,0,nyt://article/c60caf55-a755-5979-b2ed-2b92736bd008,Deaths,,,Deaths,,,,,[],
4,,https://www.nytimes.com/1967/04/30/archives/deaths.html,,,,87,The New York Times,[],"[{'name': 'persons', 'value': 'Johnson, Lyndon Baines', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Johnson, Lyndon Baines', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'TRIBUTES TO OTHERS', 'rank': 4, 'major': 'N'}]",1967-04-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/06fc965d-fe86-5f29-8d65-0ef3f8654c18,0,nyt://article/06fc965d-fe86-5f29-8d65-0ef3f8654c18,Deaths,,,Deaths,,,,,[],
5,,https://www.nytimes.com/1967/04/29/archives/deaths.html,,,,35,The New York Times,[],[],1967-04-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/3c1e07f1-3bac-58d5-99ce-821c4999f833,0,nyt://article/3c1e07f1-3bac-58d5-99ce-821c4999f833,Deaths,1,,Deaths,,,,,[],
6,"WESTBURY, L. I., April 28 Orbiter N., beaten a head by Chris Time in 2:01 1-5 one week ago, reversed that decision tonight in 2:02 3-5 in a junior free-for-all one-mile, pace at Roosevelt Raceway.  ",https://www.nytimes.com/1967/04/29/archives/orbiter-n-420-westbury-victor-defeats-chris-time-by-1-lengths-in.html,,,S,29,The New York Times,[],[],1967-04-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/96833962-3a73-5503-b144-59bae766191b,0,nyt://article/96833962-3a73-5503-b144-59bae766191b,"ORBITER N., $4.20, WESTBURY VICTOR; Defeats Chris Time by 1 Lengths in $20,000 Pace",1,,"ORBITER N., $4.20, WESTBURY VICTOR; Defeats Chris Time by 1 Lengths in $20,000 Pace",,,,By Louis Effrat Special To the New York Times,"[{'firstname': 'Louis', 'middlename': 'Effrat', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,,https://www.nytimes.com/1967/04/28/archives/roosevelt-raceway-entries.html,,,S,49,The New York Times,[],[],1967-04-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/08d7c050-e45c-558a-a19c-66e8e88892fa,0,nyt://article/08d7c050-e45c-558a-a19c-66e8e88892fa,Roosevelt Raceway Entries,1,,Roosevelt Raceway Entries,,,,,[],
8,memorial service set,https://www.nytimes.com/1967/04/27/archives/deaths.html,memorial service set,,,45,The New York Times,[],"[{'name': 'persons', 'value': 'FRELINGHUYSEN, JOS S', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'HALL, JOS J', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'OVERTON, FRANK', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 6, 'major': 'N'}]",1967-04-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/fffe56d1-e30b-5e77-b182-393f882b4349,0,nyt://article/fffe56d1-e30b-5e77-b182-393f882b4349,Deaths,,,Deaths,,,,,[],
9,,https://www.nytimes.com/1967/04/25/archives/roosevelt-raceway-results.html,,,S,52,The New York Times,[],[],1967-04-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/0cf38c2d-5ddf-5c7b-9ef6-10663509a9e2,0,nyt://article/0cf38c2d-5ddf-5c7b-9ef6-10663509a9e2,Roosevelt Raceway Results,1,,Roosevelt Raceway Results,,,,,[],
