,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"1,664 pass NYS July bar exams",https://www.nytimes.com/1967/10/31/archives/1664-out-of-2223-pass-written-examinations-for-admission-to-state.html,"1,664 pass NYS July bar exams",,34,The New York Times,[],"[{'name': 'subject', 'value': 'Legal Profession', 'rank': 1, 'major': 'N'}]",1967-10-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/9877999d-16de-5a16-84b8-1dc810fb92e7,0,nyt://article/9877999d-16de-5a16-84b8-1dc810fb92e7,"1,664 Out of 2,223 Pass Written Examinations for Admission to State Bar",,,"1,664 Out of 2,223 Pass Written Examinations for Admission to State Bar",,,,,[],,
1,,https://www.nytimes.com/1967/10/29/archives/lois-kapelsohn-will-be-married-to-leonard-etz.html,,,110,The New York Times,[],[],1967-10-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/a5dfe57f-8985-53c5-840a-933a1754b680,0,nyt://article/a5dfe57f-8985-53c5-840a-933a1754b680,Lois Kapelsohn Will Be Married To Leonard Etz,1,,Lois Kapelsohn Will Be Married To Leonard Etz,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
2,,https://www.nytimes.com/1967/10/29/archives/radiotodays-leading-events.html,,,22,The New York Times,[],[],1967-10-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/9e55328d-c9ac-5d97-944e-2d732ca28855,0,nyt://article/9e55328d-c9ac-5d97-944e-2d732ca28855,RADIO-TODAY'S LEADING EVENTS,1,,RADIO-TODAY'S LEADING EVENTS,,,,,[],,A
3,,https://www.nytimes.com/1967/10/28/archives/yonkers-raceway-results.html,,,22,The New York Times,[],[],1967-10-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/59da4ad4-806b-5ca0-ad81-e1b54a88e7f0,0,nyt://article/59da4ad4-806b-5ca0-ad81-e1b54a88e7f0,Yonkers Raceway Results,1,,Yonkers Raceway Results,,,,,[],,S
4,,https://www.nytimes.com/1967/10/27/archives/yonkers-raceway-entries.html,,,60,The New York Times,[],[],1967-10-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/c36b2c45-a1a7-50f3-9bad-8073ce032ae5,0,nyt://article/c36b2c45-a1a7-50f3-9bad-8073ce032ae5,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
5,,https://www.nytimes.com/1967/10/26/archives/76ers-turn-back-knicks-by-117114-new-york-drops-fourth-in-row-after.html,,,77,The New York Times,[],[],1967-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/319260f7-7a6f-57f3-a3c5-f7b9b10da8c1,0,nyt://article/319260f7-7a6f-57f3-a3c5-f7b9b10da8c1,"76ERS TURN BACK KNICKS BY 117-114; New York Drops Fourth in Row After Leading, 77-66",1,,"76ERS TURN BACK KNICKS BY 117-114; New York Drops Fourth in Row After Leading, 77-66",,,,,[],,S
6,comment on Graves,https://www.nytimes.com/1967/10/26/archives/poet-who-angers-the-scholars-robert-von-ranke-graves.html,comment on Graves,,43,The New York Times,[],"[{'name': 'glocations', 'value': 'POETRY', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Graves, Robert', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}]",1967-10-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/7852464f-98dd-5643-ada0-8d4cc262e678,0,nyt://article/7852464f-98dd-5643-ada0-8d4cc262e678,Poet Who Angers the Scholars; Robert von Ranke Graves,,,Poet Who Angers the Scholars; Robert von Ranke Graves,,,,,[],,
7,,https://www.nytimes.com/1967/10/25/archives/soldier-to-marry-amy-namowitz.html,,,43,The New York Times,[],[],1967-10-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/16056039-7a6e-51a6-88c7-71bb4af3dcb6,0,nyt://article/16056039-7a6e-51a6-88c7-71bb4af3dcb6,Soldier to Marry Amy Namowitz,1,,Soldier to Marry Amy Namowitz,,,,,[],,
8,"Pierce, Geo H, 95",https://www.nytimes.com/1967/10/23/archives/deaths.html,"Pierce, Geo H, 95",,45,The New York Times,[],"[{'name': 'persons', 'value': 'PIERCE, GEO H', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'PIERCE, GEO H', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 4, 'major': 'N'}]",1967-10-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/b42976ff-38ae-59ac-9a72-4678bc752dbb,0,nyt://article/b42976ff-38ae-59ac-9a72-4678bc752dbb,Deaths,,,Deaths,,,,,[],,
9,,https://www.nytimes.com/1967/10/22/archives/births.html,,,93,The New York Times,[],[],1967-10-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/fd63538b-c06f-580c-b719-dd4a696cd959,0,nyt://article/fd63538b-c06f-580c-b719-dd4a696cd959,Births,1,,Births,,,,,[],,
