,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,H W Baldwin article on need to improve Selective Service discusses various proposals including draft abolition; illus,https://www.nytimes.com/1966/11/20/archives/the-draft-is-here-to-stay-but-it-should-be-changed-abolishing-the.html,H W Baldwin article on need to improve Selective Service discusses various proposals including draft abolition; illus,,SM,14,The New York Times,[],"[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DRAFT AND MOBILIZATION OF TROOPS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 3, 'major': 'N'}]",1966-11-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/439f42ed-2aaa-51ff-9fb2-41036ffcae04,0,nyt://article/439f42ed-2aaa-51ff-9fb2-41036ffcae04,"The Draft Is Here to Stay, But It Should Be Changed; ABOLISHING THE DRAFT IN FAVOR Of 'ALL-VOLUNTEER' SERVICES",,,"The Draft Is Here to Stay, But It Should Be Changed; ABOLISHING THE DRAFT IN FAVOR Of 'ALL-VOLUNTEER' SERVICES",,,,BY Hanson W. Baldwin,"[{'firstname': 'Hanson', 'middlename': 'W.', 'lastname': 'Baldwin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1966/11/20/archives/obituary-2-no-title.html,,,,88,The New York Times,[],[],1966-11-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/e9149a2e-75ad-5a67-a11d-1a8e07dce501,0,nyt://article/e9149a2e-75ad-5a67-a11d-1a8e07dce501,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
2,,https://www.nytimes.com/1966/11/19/archives/obituary-1-no-title.html,,,,33,The New York Times,[],[],1966-11-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/4f6902b3-50b7-525d-a58d-06525d396a7a,0,nyt://article/4f6902b3-50b7-525d-a58d-06525d396a7a,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
3,,https://www.nytimes.com/1966/11/18/archives/obituary-1-no-title.html,,,,43,The New York Times,[],[],1966-11-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/b8768f15-bf09-5a8e-aedf-736911f20ac3,0,nyt://article/b8768f15-bf09-5a8e-aedf-736911f20ac3,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
4,"Willis, Kirk",https://www.nytimes.com/1966/11/18/archives/kirk-willis-actor-and-director-dies.html,"Willis, Kirk",,,43,The New York Times,[],"[{'name': 'persons', 'value': 'WILLIS, KIRK', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1966-11-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/5ba30744-ff06-5497-b556-b0e87a2bf413,0,nyt://article/5ba30744-ff06-5497-b556-b0e87a2bf413,"KIRK WILLIS, ACTOR AND DIRECTOR, DIES",,,"KIRK WILLIS, ACTOR AND DIRECTOR, DIES",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"Applebaum, Jacob",https://www.nytimes.com/1966/11/14/archives/jacob-applebaum.html,"Applebaum, Jacob",,,41,The New York Times,[],"[{'name': 'persons', 'value': 'APPLEBAUM, JACOB', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1966-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/d51429ed-f5dd-5a78-82a1-7d4eb460a419,0,nyt://article/d51429ed-f5dd-5a78-82a1-7d4eb460a419,JACOB APPLEBAUM,,,JACOB APPLEBAUM,,,,,[],
6,Five hundred members and friends of the Paderewski Foundation attended its annual gala dinner and ball last night in the Plaza's Grand Ballroom. Proceeds will go to the foundation's scholarship fund.  ,https://www.nytimes.com/1966/11/14/archives/paderewski-foundation-gains-from-a-gala-dinner-at-plaza.html,,,,50,The New York Times,[],[],1966-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/c92fe83b-546f-5105-bc81-8c83a30e92cc,0,nyt://article/c92fe83b-546f-5105-bc81-8c83a30e92cc,Paderewski Foundation Gains From a Gala Dinner at Plaza,1,,Paderewski Foundation Gains From a Gala Dinner at Plaza,,,,,[],
7,,https://www.nytimes.com/1966/11/13/archives/deaths.html,,,,89,The New York Times,[],[],1966-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/0a2ede5a-f9db-547a-94b6-2fc04544a1f8,0,nyt://article/0a2ede5a-f9db-547a-94b6-2fc04544a1f8,Deaths,1,,Deaths,,,,,[],
8,Top 10 US foundations in terms of assets listed in M Mayer article,https://www.nytimes.com/1966/11/13/archives/washingtons-grant-to-the-ford-foundation-ford-foundation-cont.html,Top 10 US foundations in terms of assets listed in M Mayer article,,The New York Times Magazine,282,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'REPUB PARTY', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Ford Foundation', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Bundy, McGeorge', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'FOUNDATIONS', 'rank': 6, 'major': 'N'}]",1966-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/dfde6c39-0267-52d8-8018-00615bf51686,0,nyt://article/dfde6c39-0267-52d8-8018-00615bf51686,Washington's Grant to the Ford Foundation; Ford Foundation (Cont.),,,Washington's Grant to the Ford Foundation; Ford Foundation (Cont.),,,,By Martin Mayer,"[{'firstname': 'Martin', 'middlename': None, 'lastname': 'Mayer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"WESTBURY, L.I., Nov. 12 Pocomoonshine, a product of the New York Sire Stakes, made up almost two lengths inside the final one sixteenth of a mile and defeated Rivaltime by a length in tonight's $15,000 one-mile handicap pace at Roosevelt Raceway.  ",https://www.nytimes.com/1966/11/13/archives/pocomoonshine-17-triumphs-in-15000-pace-at-westbury.html,,,S,229,The New York Times,[],[],1966-11-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/b8dd8f1f-9df7-555c-adda-7d36d14890ed,0,nyt://article/b8dd8f1f-9df7-555c-adda-7d36d14890ed,"Pocomoonshine, $17, Triumphs In $15,000 Pace at Westbury",1,,"Pocomoonshine, $17, Triumphs In $15,000 Pace at Westbury",,,,,[],
