,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,Boris Johnson's many critics have often dismissed him as a political clown. He's having the last laugh now.,https://www.nytimes.com/aponline/2019/12/13/world/europe/ap-eu-britain-brexit-election-boris-johnson.html,Boris Johnson's many critics have often dismissed him as a political clown. He's having the last laugh now.,LONDON — Boris Johnson's many critics have often dismissed him as a political clown. He's having the last laugh now.,AP,[],[],2019-12-13T06:54:34+0000,article,None,World,Europe,News,nyt://article/8276301e-ea26-509f-b966-9d6e2e6396b4,846,nyt://article/8276301e-ea26-509f-b966-9d6e2e6396b4,From Punchline to Political Star: The Rise of Boris Johnson,,,From Punchline to Political Star: The Rise of Boris Johnson,,,,By The Associated Press,[],The Associated Press
1,Prime Minister Boris Johnson pledged Friday to heal Britain's divisions over Brexit after his gamble on early elections rewarded him with a commanding majority in Parliament and a new mandate to take his country out of the European Union at the end of January.,https://www.nytimes.com/aponline/2019/12/13/world/europe/ap-eu-britain-brexit-election.html,Prime Minister Boris Johnson pledged Friday to heal Britain's divisions over Brexit after his gamble on early elections rewarded him with a commanding majority in Parliament and a new mandate to take his country out of the European Union at the en...,LONDON — Prime Minister Boris Johnson pledged Friday to heal Britain's divisions over Brexit after his gamble on early elections rewarded him with a commanding majority in Parliament and a new mandate to take his country out of the European Union at the end of January.,AP,[],[],2019-12-13T06:54:33+0000,article,None,World,Europe,News,nyt://article/550d9e31-fdfb-56d7-9f93-9834cb9211b5,1228,nyt://article/550d9e31-fdfb-56d7-9f93-9834cb9211b5,Johnson Claims Brexit Mandate With New Conservative Majority,,,Johnson Claims Brexit Mandate With New Conservative Majority,,,,By The Associated Press,[],The Associated Press
2,The Latest on Britain's Brexit election (all times local):,https://www.nytimes.com/aponline/2019/12/13/business/ap-eu-britain-brexit-election-the-latest.html,The Latest on Britain's Brexit election (all times local):,LONDON — The Latest on Britain's Brexit election (all times local):,AP,[],[],2019-12-13T06:51:30+0000,article,None,Business Day,,News,nyt://article/6fbf96f0-7842-5c50-9a23-5818c6e975d2,3175,nyt://article/6fbf96f0-7842-5c50-9a23-5818c6e975d2,The Latest: UK's Conservatives End Up With Majority of 80,,,The Latest: UK's Conservatives End Up With Majority of 80,,,,By The Associated Press,[],The Associated Press
3,"Prime Minister Boris Johnson called on Friday for ""closure"" over the Brexit divisions that have riven the United Kingdom, saying his election victory provided an overwhelming mandate to take Britain out of the European Union on Jan. 31.",https://www.nytimes.com/reuters/2019/12/13/world/europe/13reuters-britain-election.html,"Prime Minister Boris Johnson called on Friday for ""closure"" over the Brexit divisions that have riven the United Kingdom, saying his election victory provided an overwhelming mandate to take Britain out of the European Union on Jan. 31.","LONDON — Prime Minister Boris Johnson called on Friday for ""closure"" over the Brexit divisions that have riven the United Kingdom, saying his election victory provided an overwhelming mandate to take Britain out of the European Union on Jan. 31.",Reuters,[],[],2019-12-13T06:43:10+0000,article,None,World,Europe,News,nyt://article/538d70bb-525a-5cc0-85be-02273ed3fd52,1016,nyt://article/538d70bb-525a-5cc0-85be-02273ed3fd52,'Brexit Closure': Johnson Wins Commanding Victory in UK Election,,,'Brexit Closure': Johnson Wins Commanding Victory in UK Election,,,,By Reuters,[],Reuters
4,Democrats in the U.S. House of Representatives on Friday took Republican President Donald Trump to the brink of impeachment by approving two charges against him over his efforts to pressure Ukraine to investigate Democratic political rival Joe Biden.,https://www.nytimes.com/reuters/2019/12/13/world/europe/13reuters-usa-trump-impeachment.html,Democrats in the U.S. House of Representatives on Friday took Republican President Donald Trump to the brink of impeachment by approving two charges against him over his efforts to pressure Ukraine to investigate Democratic political rival Joe Bid...,WASHINGTON — Democrats in the U.S. House of Representatives on Friday took Republican President Donald Trump to the brink of impeachment by approving two charges against him over his efforts to pressure Ukraine to investigate Democratic political rival Joe Biden.,Reuters,[],[],2019-12-13T06:34:04+0000,article,None,World,Europe,News,nyt://article/d80ea8a5-b610-5164-a571-7e251f584759,971,nyt://article/d80ea8a5-b610-5164-a571-7e251f584759,Trump Impeachment Looms as U.S. House Committee Approves Charges,,,Trump Impeachment Looms as U.S. House Committee Approves Charges,,,,By Reuters,[],Reuters
5,"After three interest rate cuts and a fresh round of record highs for U.S. stock markets, has President Donald Trump lost interest in the Federal Reserve?",https://www.nytimes.com/reuters/2019/12/13/business/13reuters-usa-fed-trump.html,"After three interest rate cuts and a fresh round of record highs for U.S. stock markets, has President Donald Trump lost interest in the Federal Reserve?","WASHINGTON — After three interest rate cuts and a fresh round of record highs for U.S. stock markets, has President Donald Trump lost interest in the Federal Reserve?",Reuters,[],[],2019-12-13T06:31:20+0000,article,None,Business Day,,News,nyt://article/e1eb8e3c-8b89-5c0e-9439-5b8a96a06d57,827,nyt://article/e1eb8e3c-8b89-5c0e-9439-5b8a96a06d57,'Boneheads' No More? Fed's Rate Cuts Appear to Defuse Trump's Twitter Rage,,,'Boneheads' No More? Fed's Rate Cuts Appear to Defuse Trump's Twitter Rage,,,,By Reuters,[],Reuters
6,U.S. President Donald Trump congratulated British Prime Minister Boris Johnson on the latter's election win and said that Britain and the United States will now be free to strike a 'massive' new trade deal after Brexit. ,https://www.nytimes.com/reuters/2019/12/13/business/13reuters-britain-election-trump-trade.html,U.S. President Donald Trump congratulated British Prime Minister Boris Johnson on the latter's election win and said that Britain and the United States will now be free to strike a 'massive' new trade deal after Brexit. ,(Reuters) - U.S. President Donald Trump congratulated British Prime Minister Boris Johnson on the latter's election win and said that Britain and the United States will now be free to strike a 'massive' new trade deal after Brexit. ,Reuters,[],[],2019-12-13T06:31:18+0000,article,None,Business Day,,News,nyt://article/cc8c3fcf-83ca-5a5d-ac22-6356fb04cb2d,81,nyt://article/cc8c3fcf-83ca-5a5d-ac22-6356fb04cb2d,"Trump Says Britain, U.S. Free to Strike New Trade Deal After Brexit",,,"Trump Says Britain, U.S. Free to Strike New Trade Deal After Brexit",,,,By Reuters,[],Reuters
7,"The United States and China cooled their trade war on Friday, announcing a ""Phase one"" agreement that reduces some U.S. tariffs in exchange for what U.S. officials said would be a big jump in Chinese purchases of American farm products and other goods.",https://www.nytimes.com/reuters/2019/12/13/business/13reuters-usa-trade-china.html,"The United States and China cooled their trade war on Friday, announcing a ""Phase one"" agreement that reduces some U.S. tariffs in exchange for what U.S. officials said would be a big jump in Chinese purchases of American farm products and other g...","WASHINGTON/BEIJING — The United States and China cooled their trade war on Friday, announcing a ""Phase one"" agreement that reduces some U.S. tariffs in exchange for what U.S. officials said would be a big jump in Chinese purchases of American farm products and other goods.",Reuters,[],[],2019-12-13T06:31:16+0000,article,None,Business Day,,News,nyt://article/cc9e3d4d-61fb-5c3a-97e0-3e231db87994,1127,nyt://article/cc9e3d4d-61fb-5c3a-97e0-3e231db87994,U.S.-China Trade Deal Cuts Tariffs for Beijing Promise of Big Farm Purchases,,,U.S.-China Trade Deal Cuts Tariffs for Beijing Promise of Big Farm Purchases,,,,By Reuters,[],Reuters
8,"The limited trade deal that the Trump administration and Beijing announced Friday means Americans will avoid a holiday tax increase on imported toys, clothing and smartphones. U.S. farmers can sell more soybeans and pork to China. And American companies should face less pressure to hand over trade secrets to Beijing.",https://www.nytimes.com/aponline/2019/12/13/business/ap-china-us-trade.html,"The limited trade deal that the Trump administration and Beijing announced Friday means Americans will avoid a holiday tax increase on imported toys, clothing and smartphones. U.S. farmers can sell more soybeans and pork to China. And American com...","WASHINGTON — The limited trade deal that the Trump administration and Beijing announced Friday means Americans will avoid a holiday tax increase on imported toys, clothing and smartphones. U.S. farmers can sell more soybeans and pork to China. And American companies should face less pressure to hand over trade secrets to Beijing.",AP,[],[],2019-12-13T06:24:28+0000,article,None,Business Day,,News,nyt://article/d944a8fc-fdc1-5bad-b341-e8fe03d5f0d0,1403,nyt://article/d944a8fc-fdc1-5bad-b341-e8fe03d5f0d0,How US-China Trade Deal Achieved a Little but Left Out a Lot,,,How US-China Trade Deal Achieved a Little but Left Out a Lot,,,,By The Associated Press,[],The Associated Press
9,Democrats propelled President Donald Trump’s impeachment toward a historic vote by the full U.S. House as the Judiciary Committee on Friday approved charges of abuse of power and obstruction of Congress. It's the latest major step in the constitutional and political storm that has divided Congress and the nation.,https://www.nytimes.com/aponline/2019/12/13/us/politics/ap-us-trump-impeachment.html,Democrats propelled President Donald Trump’s impeachment toward a historic vote by the full U.S. House as the Judiciary Committee on Friday approved charges of abuse of power and obstruction of Congress. It's the latest major step in the constitut...,WASHINGTON — Democrats propelled President Donald Trump’s impeachment toward a historic vote by the full U.S. House as the Judiciary Committee on Friday approved charges of abuse of power and obstruction of Congress. It's the latest major step in the constitutional and political storm that has divided Congress and the nation.,AP,[],[],2019-12-13T06:15:31+0000,article,None,U.S.,Politics,News,nyt://article/e9e8b3e7-0c46-5990-bd11-590a1428beed,1138,nyt://article/e9e8b3e7-0c46-5990-bd11-590a1428beed,Impeachment Charges Head to House; Trump Cries Anew: 'Hoax',,,Impeachment Charges Head to House; Trump Cries Anew: 'Hoax',,,,By The Associated Press,[],The Associated Press
