,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Alleged kidnapper gets $50,000 ransom from Mrs A D McDonnell, Lima, Ohio, after threatening to harm her 11-yr-old daughter whom he claimed to have locked in room in her home; child unharmed",https://www.nytimes.com/1968/11/08/archives/a-kidnapper-in-ohio-gets-50000-ransom.html,"Alleged kidnapper gets $50,000 ransom from Mrs A D McDonnell, Lima, Ohio, after threatening to harm her 11-yr-old daughter whom he claimed to have locked in room in her home; child unharmed",,43,The New York Times,[],"[{'name': 'subject', 'value': 'Kidnapping', 'rank': 1, 'major': 'N'}]",1968-11-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/b2d7390f-514e-5a5a-b372-a4d920e71f0b,0,nyt://article/b2d7390f-514e-5a5a-b372-a4d920e71f0b,"A KIDNAPPER IN OHIO GETS $50,000 RANSOM",,,"A KIDNAPPER IN OHIO GETS $50,000 RANSOM",,,,,[],,
1,,https://www.nytimes.com/1968/11/06/archives/obituary-1-no-title.html,,,39,The New York Times,[],[],1968-11-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/84a8b6a8-345a-5046-a242-3acb7193ef62,0,nyt://article/84a8b6a8-345a-5046-a242-3acb7193ef62,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
2,"Shaugnessy, Edward J",https://www.nytimes.com/1968/11/05/archives/obituary-1-no-title.html,"Shaugnessy, Edward J",,47,The New York Times,[],"[{'name': 'persons', 'value': 'SHAUGNESSY, EDWARD J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-11-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/e97a1fa3-0334-5aca-a5a5-cd5450feca6e,0,nyt://article/e97a1fa3-0334-5aca-a5a5-cd5450feca6e,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1968/11/03/archives/birth-notice-1-no-title.html,,,90,The New York Times,[],[],1968-11-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/6dccfe5a-4e51-5c97-980e-b9aa23d4d129,0,nyt://article/6dccfe5a-4e51-5c97-980e-b9aa23d4d129,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
4,THE DARK CANOE. By Scott O'Dell. Illustrated by Milton Johnson. 160 pp. Boston: Houghton Mifflin. $3.50.  ,https://www.nytimes.com/1968/11/03/archives/review-3-no-title.html,,,22,The New York Times,[],[],1968-11-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/3ac58480-78f5-5cee-afae-9afa23811292,0,nyt://article/3ac58480-78f5-5cee-afae-9afa23811292,Review 3 -- No Title,1,,Review 3 -- No Title,,,,R.H,"[{'firstname': 'R.', 'middlename': 'H', 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,BOOK
5,,https://www.nytimes.com/1968/11/03/archives/letter-to-the-editor-6-no-title.html,,,56,The New York Times,[],[],1968-11-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/7f67f11a-f8c0-5f07-bb88-54d0f6b5e6c5,0,nyt://article/7f67f11a-f8c0-5f07-bb88-54d0f6b5e6c5,Letter to the Editor 6 -- No Title,1,,Letter to the Editor 6 -- No Title,,,,GRACE OVERMYER,"[{'firstname': 'Grace', 'middlename': None, 'lastname': 'OVERMYER', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,B
6,"outstanding books listed, pp60-63; lrs on article, Janeway reply",https://www.nytimes.com/1968/11/03/archives/letter-to-the-editor-7-no-title.html,"outstanding books listed, pp60-63; lrs on article, Janeway reply",,56,The New York Times,[],"[{'name': 'persons', 'value': 'ALCOTT, LOUISA MAY', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""CHILDREN'S READING"", 'rank': 3, 'major': 'N'}]",1968-11-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/98698be4-15dc-51fd-b7fe-0632098954ca,0,nyt://article/98698be4-15dc-51fd-b7fe-0632098954ca,Letter to the Editor 7 -- No Title,,,Letter to the Editor 7 -- No Title,,,,ELIZABETH JANEWAY,"[{'firstname': 'Elizabeth', 'middlename': None, 'lastname': 'JANEWAY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,BR
7,,https://www.nytimes.com/1968/11/03/archives/obituary-1-no-title.html,,,89,The New York Times,[],[],1968-11-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/d07d701e-6758-567a-af00-0c08c19d76cc,0,nyt://article/d07d701e-6758-567a-af00-0c08c19d76cc,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
8,,https://www.nytimes.com/1968/11/02/archives/obituary-1-no-title.html,,,37,The New York Times,[],[],1968-11-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/20668d86-da28-577e-9d51-e3d23c3506e4,0,nyt://article/20668d86-da28-577e-9d51-e3d23c3506e4,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
9,,https://www.nytimes.com/1968/11/02/archives/school-football-games-today.html,,,48,The New York Times,[],[],1968-11-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/c6a8c294-c9e6-574a-b27f-1711ffb7c9ee,0,nyt://article/c6a8c294-c9e6-574a-b27f-1711ffb7c9ee,School Football Games Today,1,,School Football Games Today,,,,,[],,
