,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"WESTFIELD, N.J., Nov. 11 In the Westfield Presbyterian Church this afternoon, Miss Ernestine Sabrina Coffey, daughter of Mr. and Mrs. Edward Lyman Coffey, became the bride of Hugh Harding Chapman Jr. of State College, Pa., son of Mr. and Mrs. Chapman of Evansville, Ind.  ",https://www.nytimes.com/1967/11/12/archives/ernestine-coffey-is-married-to-hugh-harding-chapman-jr.html,,,95,The New York Times,[],[],1967-11-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/31a34d75-9173-5184-832b-e56bc1e8d0f5,0,nyt://article/31a34d75-9173-5184-832b-e56bc1e8d0f5,Ernestine Coffey Is Married To Hugh Harding Chapman Jr.,1,,Ernestine Coffey Is Married To Hugh Harding Chapman Jr.,,,,,[],,
1,,https://www.nytimes.com/1967/11/10/archives/jockey-dies-of-injuries.html,,,65,The New York Times,[],[],1967-11-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/789315d2-3769-598b-b4b0-91cd06f159fa,0,nyt://article/789315d2-3769-598b-b4b0-91cd06f159fa,Jockey Dies of Injuries,1,,Jockey Dies of Injuries,,,,,[],,S
2,,https://www.nytimes.com/1967/11/07/archives/deaths.html,,,43,The New York Times,[],[],1967-11-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/8e562004-21ba-55d4-b00c-2da137cfa23b,0,nyt://article/8e562004-21ba-55d4-b00c-2da137cfa23b,Deaths,1,,Deaths,,,,,[],,
3,,https://www.nytimes.com/1967/11/05/archives/radiotodays-leading-events.html,,,24,The New York Times,[],[],1967-11-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/08ba34a5-f215-5f66-ad3c-33f81829e787,0,nyt://article/08ba34a5-f215-5f66-ad3c-33f81829e787,RADIO-TODAY'S LEADING EVENTS,1,,RADIO-TODAY'S LEADING EVENTS,,,,,[],,A
4,"WABAN, Mass., Nov. 4--Miss Hope Amy FitzGerald, daughter of Mrs. Phillips FitzGerald of Wellesley Hills and Little Compton, R.I., and R. Leigh FitzGerald of Cambridge and Rockport, was married here ...  ",https://www.nytimes.com/1967/11/05/archives/miss-hope-amy-fitzgerald-is-wed.html,,,95,The New York Times,[],[],1967-11-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/a2e0d704-372c-565a-b755-2d1ec3d0d950,0,nyt://article/a2e0d704-372c-565a-b755-2d1ec3d0d950,Miss Hope Amy Fitzgerald Is Wed,1,,Miss Hope Amy Fitzgerald Is Wed,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
5,,https://www.nytimes.com/1967/11/04/archives/chief-awards-at-horse-show.html,,,39,The New York Times,[],[],1967-11-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/b39ec826-3f4c-5859-a1a1-c5212f79c0ae,0,nyt://article/b39ec826-3f4c-5859-a1a1-c5212f79c0ae,Chief Awards at Horse Show,1,,Chief Awards at Horse Show,,,,,[],,S
6,"Sunny O'Brien, pace for 3-yr-old colts and geldings",https://www.nytimes.com/1967/11/04/archives/bobby-ed-is-third-in-stakes-series-21972-see-sunny-obrien-triumph.html,"Sunny O'Brien, pace for 3-yr-old colts and geldings",,41,The New York Times,[],"[{'name': 'subject', 'value': 'Horse Racing', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'HARNESS', 'rank': 2, 'major': 'N'}]",1967-11-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/3cf38e19-8594-58e6-ad70-ae1148109f50,0,nyt://article/3cf38e19-8594-58e6-ad70-ae1148109f50,"BOBBY ED IS THIRD IN STAKES SERIES; 21,972 See Sunny O'Brien Triumph by 3  Lengths and Win $35,625",,,"BOBBY ED IS THIRD IN STAKES SERIES; 21,972 See Sunny O'Brien Triumph by 3  Lengths and Win $35,625",,,,By Louis Effrat Special To the New York Times,"[{'firstname': 'Louis', 'middlename': 'Effrat', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
7,"Knopf, Hans",https://www.nytimes.com/1967/11/04/archives/hans-knopf-60-dies-a-photojournalist.html,"Knopf, Hans",,33,The New York Times,[],"[{'name': 'persons', 'value': 'KNOPF, HANS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-11-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/feae8251-dbe2-5b06-8d42-af40400badcc,0,nyt://article/feae8251-dbe2-5b06-8d42-af40400badcc,"HANS KNOPF, 60, DIES; A PHOTO-JOURNALIST",,,"HANS KNOPF, 60, DIES; A PHOTO-JOURNALIST",,,,,[],,
8,,https://www.nytimes.com/1967/11/03/archives/cleanliness-group-to-hold-party.html,,,58,The New York Times,[],[],1967-11-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/7002fe06-98de-50dc-a045-d448b919f2ad,0,nyt://article/7002fe06-98de-50dc-a045-d448b919f2ad,Cleanliness Group to Hold Party,1,,Cleanliness Group to Hold Party,,,,,[],,
9,,https://www.nytimes.com/1967/11/03/archives/yonkers-raceway-entries.html,,,63,The New York Times,[],[],1967-11-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/f8f02f46-52fe-576b-b4cb-7ee7180aad4e,0,nyt://article/f8f02f46-52fe-576b-b4cb-7ee7180aad4e,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
