,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,The Nevada Democratic Party said on Tuesday it will not use the same app that led to delayed reporting of Iowa's Monday presidential caucus results for Nevada's caucuses on Feb. 22.,https://www.nytimes.com/reuters/2020/02/05/us/politics/04reuters-usa-election-nevada.html,The Nevada Democratic Party said on Tuesday it will not use the same app that led to delayed reporting of Iowa's Monday presidential caucus results for Nevada's caucuses on Feb. 22.,WASHINGTON — The Nevada Democratic Party said on Tuesday it will not use the same app that led to delayed reporting of Iowa's Monday presidential caucus results for Nevada's caucuses on Feb. 22.,Reuters,[],[],2020-02-05T16:43:19+0000,article,None,U.S.,Politics,News,nyt://article/df509213-2d38-534e-8e03-2917a9c465ed,621,nyt://article/df509213-2d38-534e-8e03-2917a9c465ed,Nevada Democrats Will Not Use Reporting App That Led to Iowa's Delayed Caucus Results,,,Nevada Democrats Will Not Use Reporting App That Led to Iowa's Delayed Caucus Results,,,,By Reuters,[],Reuters
1,"Alabama Sen. Doug Jones, widely considered the Senate's most endangered Democrat, voted Wednesday to convict President Donald Trump as the Senate impeachment trial concluded with Trump's acquittal — and Republicans will try to use Jones' vote against him as they seek to reclaim the once reliably red state. ",https://www.nytimes.com/aponline/2020/02/05/us/politics/ap-us-trump-impeachment-democrats.html,"Alabama Sen. Doug Jones, widely considered the Senate's most endangered Democrat, voted Wednesday to convict President Donald Trump as the Senate impeachment trial concluded with Trump's acquittal — and Republicans will try to use Jones' vote agai...","WASHINGTON — Alabama Sen. Doug Jones, widely considered the Senate's most endangered Democrat, voted Wednesday to convict President Donald Trump as the Senate impeachment trial concluded with Trump's acquittal — and Republicans will try to use Jones' vote against him as they seek to reclaim the once reliably red state. ",AP,[],[],2020-02-05T16:24:44+0000,article,None,U.S.,Politics,News,nyt://article/ad6dd09d-f707-50c6-9a71-2f893e9e7951,596,nyt://article/ad6dd09d-f707-50c6-9a71-2f893e9e7951,Vulnerable Democrat Doug Jones Votes to Convict Trump,,,Vulnerable Democrat Doug Jones Votes to Convict Trump,,,,By The Associated Press,[],The Associated Press
2,"Pete Buttigieg held a slight lead over Bernie Sanders in the opening contest of the Democratic race for the presidential nomination, according to partial results released by the Iowa Democratic Party.",https://www.nytimes.com/aponline/2020/02/05/us/politics/ap-us-election-2020.html,"Pete Buttigieg held a slight lead over Bernie Sanders in the opening contest of the Democratic race for the presidential nomination, according to partial results released by the Iowa Democratic Party.","DES MOINES, Iowa — Pete Buttigieg held a slight lead over Bernie Sanders in the opening contest of the Democratic race for the presidential nomination, according to partial results released by the Iowa Democratic Party.",AP,[],[],2020-02-05T16:06:52+0000,article,None,U.S.,Politics,News,nyt://article/5434c93a-7ae0-5b4b-b1cd-b880fac1a87e,854,nyt://article/5434c93a-7ae0-5b4b-b1cd-b880fac1a87e,Partial Iowa Results Give Buttigieg Slight Edge Over Sanders,,,Partial Iowa Results Give Buttigieg Slight Edge Over Sanders,,,,By The Associated Press,[],The Associated Press
