,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"GREENWICH, Conn., June 17 --Miss Sue Cowles Shepard and Robert Gerald Mould were married this afternoon in the First Presbyterian Church of Greenwich by the Rev. George A. Pera.  ",https://www.nytimes.com/1967/06/18/archives/robert-mould-marries-sue-shepard-of-pan-am.html,,,68,The New York Times,[],[],1967-06-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/1ed31d70-9cee-5587-a8fc-b8c33fcd158a,0,nyt://article/1ed31d70-9cee-5587-a8fc-b8c33fcd158a,Robert Mould Marries Sue Shepard of Pan Am,1,,Robert Mould Marries Sue Shepard of Pan Am,,,,,[],,
1,,https://www.nytimes.com/1967/06/18/archives/births.html,,,74,The New York Times,[],[],1967-06-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/563f663d-a03e-55ea-865d-79ef1a862694,0,nyt://article/563f663d-a03e-55ea-865d-79ef1a862694,Births,1,,Births,,,,,[],,
2,memorial service set,https://www.nytimes.com/1967/06/17/archives/deaths.html,memorial service set,,31,The New York Times,[],"[{'name': 'persons', 'value': 'PARKER, DAN', 'rank': 1, 'major': 'N'}]",1967-06-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/b177a274-3648-5d02-894a-fff7b98c5aa3,0,nyt://article/b177a274-3648-5d02-894a-fff7b98c5aa3,Deaths,,,Deaths,,,,,[],,
3,NYS Atty Gen Lefkowitz to ask rehearing,https://www.nytimes.com/1967/06/17/archives/us-urged-to-review-warrant-ruling.html,NYS Atty Gen Lefkowitz to ask rehearing,,62,The New York Times,[],"[{'name': 'subject', 'value': 'Search and Seizure', 'rank': 1, 'major': 'N'}]",1967-06-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/40449860-c8e8-5742-9e05-eb97f33c6746,0,nyt://article/40449860-c8e8-5742-9e05-eb97f33c6746,U.S. Urged to Review Warrant Ruling,,,U.S. Urged to Review Warrant Ruling,,,,By Sidney E. Zion,"[{'firstname': 'Sidney', 'middlename': 'E.', 'lastname': 'Zion', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,"Miss Amy Beth Linker and Peter Frank Bonoff were married here last night at the St. Regis-Sheraton Roof by the Rev. Dr. Nathan A. Perilman, rabbi of Temple EmanuEl.  ",https://www.nytimes.com/1967/06/16/archives/st-regis-bridal-for-amy-linker-and-pf-bonoff.html,,,48,The New York Times,[],[],1967-06-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/83607cb8-80b5-54ea-a4ee-9eee32f98aca,0,nyt://article/83607cb8-80b5-54ea-a4ee-9eee32f98aca,St. Regis Bridal For Amy Linker And P.F. Bonoff,1,,St. Regis Bridal For Amy Linker And P.F. Bonoff,,,,,[],,F
5,"YONKERS, June 13 The International Pacing Series still had one race to go, Thursday night's $50,000 National Championship Pace at 1 miles, but most of the talk around Yonkers Raceway today centered on trotters.  ",https://www.nytimes.com/1967/06/14/archives/2-paris-trotters-in-gotham-june-22-dashing-rodney-roquepine-also-to.html,,,56,The New York Times,[],[],1967-06-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/e4205094-86a5-58b9-803a-b962f6928d45,0,nyt://article/e4205094-86a5-58b9-803a-b962f6928d45,"2 PARIS TROTTERS IN GOTHAM JUNE 22; Dashing Rodney, Roquepine Also to Start in U.N. Race ",1,,"2 PARIS TROTTERS IN GOTHAM JUNE 22; Dashing Rodney, Roquepine Also to Start in U.N. Race ",,,,By Louis Effrat Special To the New York Times,"[{'firstname': 'Louis', 'middlename': 'Effrat', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
6,"LOCUST VALLEY, L.I., June 13 Miss Melissa Hattersley, daughter of Mr. and Mrs. Robert C. Hattersley, was married this afternoon to William Schnirring, son of Mr. and Mrs. F.W. Schnirring of Larchmont, N.Y., and Fort Lauderdale, Fla.  ",https://www.nytimes.com/1967/06/14/archives/melissa-hattersley-married-on-li.html,,,37,The New York Times,[],[],1967-06-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/9bc49b9e-8077-5c60-bc75-0f08c915de1f,0,nyt://article/9bc49b9e-8077-5c60-bc75-0f08c915de1f,Melissa Hattersley Married on L.I.,1,,Melissa Hattersley Married on L.I.,,,,,[],,
7,,https://www.nytimes.com/1967/06/13/archives/yonkers-raceway-entries.html,,,79,The New York Times,[],[],1967-06-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/8ca77b74-c00e-5d08-916e-f591ab17b1a4,0,nyt://article/8ca77b74-c00e-5d08-916e-f591ab17b1a4,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
8,,https://www.nytimes.com/1967/06/12/archives/yonkers-raceway-entries.html,,,62,The New York Times,[],[],1967-06-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/7469397b-eed0-53ad-8430-1054216f694f,0,nyt://article/7469397b-eed0-53ad-8430-1054216f694f,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
9,"Fineson, Bernard M",https://www.nytimes.com/1967/06/12/archives/deaths.html,"Fineson, Bernard M",,45,The New York Times,[],"[{'name': 'persons', 'value': 'FINESON, BERNARD M', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-06-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/06757c09-b96b-5d22-b39b-f293ab8eb1fa,0,nyt://article/06757c09-b96b-5d22-b39b-f293ab8eb1fa,Deaths,,,Deaths,,,,,[],,
