,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/sonia-rykiel,,,[],[],2018-06-06T18:46:34+0000,multimedia,Obituaries,Obituaries,nyt://interactive/3d2a199a-a7f2-4faf-9164-3caf66e8fdc5,0,nyt://interactive/3d2a199a-a7f2-4faf-9164-3caf66e8fdc5,Notable Deaths 2016: Sonia Rykiel,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/simon-ramo,,,[],[],2018-06-06T18:46:28+0000,multimedia,Obituaries,Obituaries,nyt://interactive/afbcbb9c-2df3-4320-97a3-ea70caef326a,0,nyt://interactive/afbcbb9c-2df3-4320-97a3-ea70caef326a,Notable Deaths 2016: Simon Ramo,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/shirley-jaffe,,,[],[],2018-06-06T18:46:23+0000,multimedia,Obituaries,Obituaries,nyt://interactive/112cbe34-caf7-4f96-a68e-cdcc749a6741,0,nyt://interactive/112cbe34-caf7-4f96-a68e-cdcc749a6741,Notable Deaths 2016: Shirley Jaffe,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/shirley-hazzard,,,[],[],2018-06-06T18:46:18+0000,multimedia,Obituaries,Obituaries,nyt://interactive/4a22db9f-b93b-4c62-937a-b87539ac103f,0,nyt://interactive/4a22db9f-b93b-4c62-937a-b87539ac103f,Notable Deaths 2016: Shirley Hazzard,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/shimon-peres,,,[],[],2018-06-06T18:46:12+0000,multimedia,Obituaries,Obituaries,nyt://interactive/f9c46a2c-714a-4239-bf8f-eadf49562821,0,nyt://interactive/f9c46a2c-714a-4239-bf8f-eadf49562821,Notable Deaths 2016: Shimon Peres,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/sharon-jones,,,[],[],2018-06-06T18:46:07+0000,multimedia,Obituaries,Obituaries,nyt://interactive/4b954997-b45e-46d2-9be2-12fcdcf9254c,0,nyt://interactive/4b954997-b45e-46d2-9be2-12fcdcf9254c,Notable Deaths 2016: Sharon Jones,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/seymour-papert,,,[],[],2018-06-06T18:46:02+0000,multimedia,Obituaries,Obituaries,nyt://interactive/3bf873f6-e795-45c2-b677-5ac74b515811,0,nyt://interactive/3bf873f6-e795-45c2-b677-5ac74b515811,Notable Deaths 2016: Seymour Papert,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/scotty-moore,,,[],[],2018-06-06T18:45:56+0000,multimedia,Obituaries,Obituaries,nyt://interactive/d5dbae28-ac81-4367-b527-acf1891bc323,0,nyt://interactive/d5dbae28-ac81-4367-b527-acf1891bc323,Notable Deaths 2016: Scotty Moore,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/sammy-lee,,,[],[],2018-06-06T18:45:51+0000,multimedia,Obituaries,Obituaries,nyt://interactive/d7224472-0958-4217-b8c9-373eb3b273dc,0,nyt://interactive/d7224472-0958-4217-b8c9-373eb3b273dc,Notable Deaths 2016: Sammy Lee,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/ruth-gruber,,,[],[],2018-06-06T18:45:45+0000,multimedia,Obituaries,Obituaries,nyt://interactive/20d9e9a9-07e2-4ada-8a8d-7083c2677b74,0,nyt://interactive/20d9e9a9-07e2-4ada-8a8d-7083c2677b74,Notable Deaths 2016: Ruth Gruber,,,,,,,,[],
