,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/clyde-lovellette,,,[],[],2018-06-06T18:23:17+0000,multimedia,Obituaries,Obituaries,nyt://interactive/9bea5c3e-e91e-4c79-895f-c8de87b98f83,0,nyt://interactive/9bea5c3e-e91e-4c79-895f-c8de87b98f83,Notable Deaths 2016: Clyde Lovellette,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/claude-parent,,,[],[],2018-06-06T18:23:12+0000,multimedia,Obituaries,Obituaries,nyt://interactive/1223962a-e1ad-4a38-8060-41c01978e982,0,nyt://interactive/1223962a-e1ad-4a38-8060-41c01978e982,Notable Deaths 2016: Claude Parent,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/clarence-reid,,,[],[],2018-06-06T18:23:06+0000,multimedia,Obituaries,Obituaries,nyt://interactive/b56831c3-2842-49f5-a308-07a0878f8e6a,0,nyt://interactive/b56831c3-2842-49f5-a308-07a0878f8e6a,Notable Deaths 2016: Clarence Reid,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/chyna,,,[],[],2018-06-06T18:23:01+0000,multimedia,Obituaries,Obituaries,nyt://interactive/4225c671-0a4e-4466-ab02-63649739695e,0,nyt://interactive/4225c671-0a4e-4466-ab02-63649739695e,Notable Deaths 2016: Chyna,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/china-machado,,,[],[],2018-06-06T18:22:56+0000,multimedia,Obituaries,Obituaries,nyt://interactive/61c181c0-7ba7-4114-a463-bd534dea75e0,0,nyt://interactive/61c181c0-7ba7-4114-a463-bd534dea75e0,Notable Deaths 2016: China Machado,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/charles-schultze,,,[],[],2018-06-06T18:22:51+0000,multimedia,Obituaries,Obituaries,nyt://interactive/d880f436-99d2-4904-92c8-74b7b8295f93,0,nyt://interactive/d880f436-99d2-4904-92c8-74b7b8295f93,Notable Deaths 2016: Charles L. Schultze,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/charles-harper,,,[],[],2018-06-06T18:22:45+0000,multimedia,Obituaries,Obituaries,nyt://interactive/02add969-5616-4532-8da5-2fd153eb186c,0,nyt://interactive/02add969-5616-4532-8da5-2fd153eb186c,Notable Deaths 2016: Charles Harper,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/cd-wright,,,[],[],2018-06-06T18:22:40+0000,multimedia,Obituaries,Obituaries,nyt://interactive/db72eee4-5784-4289-89c8-982373c4b3f6,0,nyt://interactive/db72eee4-5784-4289-89c8-982373c4b3f6,Notable Deaths 2016: C.D. Wright,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/carrie-fisher,,,[],[],2018-06-06T18:22:35+0000,multimedia,Obituaries,Obituaries,nyt://interactive/7c804a04-4f89-4ec1-922e-edcf1a561120,0,nyt://interactive/7c804a04-4f89-4ec1-922e-edcf1a561120,Notable Deaths 2016: Carrie Fisher,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/carolyn-see,,,[],[],2018-06-06T18:22:29+0000,multimedia,Obituaries,Obituaries,nyt://interactive/dc7c5186-c202-45ed-853e-e158fcbb1980,0,nyt://interactive/dc7c5186-c202-45ed-853e-e158fcbb1980,Notable Deaths 2016: Carolyn See,,,,,,,,[],
