,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,Por,https://www.nytimes.com/1968/11/29/archives/obituary-1-no-title.html,Por,,45,The New York Times,[],"[{'name': 'persons', 'value': 'Stein, Herbert', 'rank': 1, 'major': 'N'}]",1968-11-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/5c0a515e-3145-54bb-8e4c-7c2a87ff38b8,0,nyt://article/5c0a515e-3145-54bb-8e4c-7c2a87ff38b8,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
1,C Curtis article on bridal shower given by Mrs E H Bobst and on dinner dance for couple given by Mrs E I Hilson; her father attends dance,https://www.nytimes.com/1968/11/27/archives/just-what-julie-nixon-needs-scouring-pads-and-a-cookbook.html,C Curtis article on bridal shower given by Mrs E H Bobst and on dinner dance for couple given by Mrs E I Hilson; her father attends dance,,52,The New York Times,[],"[{'name': 'persons', 'value': 'Nixon, Richard Milhous', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Nixon, Julie', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'FAMILY', 'rank': 3, 'major': 'N'}]",1968-11-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/4d94a092-50bb-5ed6-a1ea-9297f0672f62,0,nyt://article/4d94a092-50bb-5ed6-a1ea-9297f0672f62,Just What Julie Nixon Needs -- Scouring Pads and a Cookbook,,,Just What Julie Nixon Needs -- Scouring Pads and a Cookbook,,,,By Charlotte Curtis,"[{'firstname': 'Charlotte', 'middlename': None, 'lastname': 'Curtis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,food fashion family furnishings
2,,https://www.nytimes.com/1968/11/25/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1968-11-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/5402083c-6857-5096-b8ee-15ddcea70cd8,0,nyt://article/5402083c-6857-5096-b8ee-15ddcea70cd8,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1968/11/24/archives/david-marc-hanowitz-weds-amy-benjamin.html,,,94,The New York Times,[],[],1968-11-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/f9738f0f-3648-5ac8-9684-e35c4d80fcea,0,nyt://article/f9738f0f-3648-5ac8-9684-e35c4d80fcea,David Marc Hanowitz Weds Amy Benjamin,1,,David Marc Hanowitz Weds Amy Benjamin,,,,,[],,
4,,https://www.nytimes.com/1968/11/24/archives/amy-fiedler-of-tufts-to-marry.html,,,106,The New York Times,[],[],1968-11-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/47a8502b-0917-58ec-9261-d2dc891f4764,0,nyt://article/47a8502b-0917-58ec-9261-d2dc891f4764,Amy Fiedler of Tufts to Marry,1,,Amy Fiedler of Tufts to Marry,,,,,[],,
5,"The New York Knickerbockers, who along with the Broadway theater are one of Manhattan's ""perpetual invalids,'' showed some remarkable signs of life last night at Madison Square Garden.  ",https://www.nytimes.com/1968/11/24/archives/knicks-beat-celtics-111100-before-18491-at-garden-as-bellamy-stars.html,,,13,The New York Times,[],[],1968-11-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/0756261d-25f8-5f41-a84c-a2bada02034d,0,nyt://article/0756261d-25f8-5f41-a84c-a2bada02034d,"Knicks Beat Celtics, 111-100, Before 18,491 at Garden as Bellamy Stars; BARNETT, KOMIVES ALSO IMPRESSIVE Bellamy Tallies 29 Points, Snares 24 Rebounds and Holds Russell in Check",1,,"Knicks Beat Celtics, 111-100, Before 18,491 at Garden as Bellamy Stars; BARNETT, KOMIVES ALSO IMPRESSIVE Bellamy Tallies 29 Points, Snares 24 Rebounds and Holds Russell in Check",,,,By Thomas Rogers,"[{'firstname': 'Thomas', 'middlename': None, 'lastname': 'Rogers', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SPORTSS
6,,https://www.nytimes.com/1968/11/24/archives/marriage-announcement-1-no-title.html,,,94,The New York Times,[],[],1968-11-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/15992572-a3d1-5075-82e9-74bea8944707,0,nyt://article/15992572-a3d1-5075-82e9-74bea8944707,Marriage Announcement 1 -- No Title,1,,Marriage Announcement 1 -- No Title,,,,,[],,
7,mother dies,https://www.nytimes.com/1968/11/24/archives/obituary-1-no-title.html,mother dies,,87,The New York Times,[],"[{'name': 'persons', 'value': 'MURPHY, MICHAEL J.', 'rank': 1, 'major': 'N'}]",1968-11-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/642192b0-e4e7-5fd6-b04c-f3f3e1214dba,0,nyt://article/642192b0-e4e7-5fd6-b04c-f3f3e1214dba,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,"Dickinson, Edward E Jr",https://www.nytimes.com/1968/11/23/archives/obituary-1-no-title.html,"Dickinson, Edward E Jr",,47,The New York Times,[],"[{'name': 'persons', 'value': 'DICKINSON, EDWARD E JR', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-11-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/9231728f-366d-5699-a7dc-8daa3fe6287f,0,nyt://article/9231728f-366d-5699-a7dc-8daa3fe6287f,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
9,"Deutsch, Albert L (Dr)",https://www.nytimes.com/1968/11/18/archives/obituary-1-no-title.html,"Deutsch, Albert L (Dr)",,47,The New York Times,[],"[{'name': 'persons', 'value': 'DEUTSCH, ALBERT L', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-11-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/2ca355bd-99e5-5fa3-bb7a-09e9413e7c73,0,nyt://article/2ca355bd-99e5-5fa3-bb7a-09e9413e7c73,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
