,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1967/04/01/archives/obituary-2-no-title.html,,,31,The New York Times,[],[],1967-04-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/2f65a211-f4af-5185-8b30-a17a02e6a344,0,nyt://article/2f65a211-f4af-5185-8b30-a17a02e6a344,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1967/03/31/archives/deaths.html,,,37,The New York Times,[],[],1967-03-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/29e0b72b-3c1f-5085-beff-2a324f1f886a,0,nyt://article/29e0b72b-3c1f-5085-beff-2a324f1f886a,Deaths,1,,Deaths,,,,,[],,
2,,https://www.nytimes.com/1967/03/30/archives/chart-of-races-of-aqueduct.html,,,59,The New York Times,[],[],1967-03-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/d4dcfc9d-8fb4-5584-9fe0-0e594902c6a1,0,nyt://article/d4dcfc9d-8fb4-5584-9fe0-0e594902c6a1,Chart of Races of Aqueduct,1,,Chart of Races of Aqueduct,,,,,[],,S
3,,https://www.nytimes.com/1967/03/29/archives/aqueduct-entries.html,,,54,The New York Times,[],[],1967-03-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/a43df5f2-6369-58ff-880d-88c458b770b5,0,nyt://article/a43df5f2-6369-58ff-880d-88c458b770b5,Aqueduct Entries,1,,Aqueduct Entries,,,,,[],,S
4,,https://www.nytimes.com/1967/03/26/archives/deaths.html,,,69,The New York Times,[],[],1967-03-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/cf1f9780-6aca-50af-ba45-27e907c9f735,0,nyt://article/cf1f9780-6aca-50af-ba45-27e907c9f735,Deaths,1,,Deaths,,,,,[],,
5,,https://www.nytimes.com/1967/03/25/archives/roosevelt-raceway-entries.html,,,27,The New York Times,[],[],1967-03-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/faba3510-3d82-522b-9cbd-cf912acb8582,0,nyt://article/faba3510-3d82-522b-9cbd-cf912acb8582,Roosevelt Raceway Entries,1,,Roosevelt Raceway Entries,,,,,[],,S
6,"Brady, Fredk W",https://www.nytimes.com/1967/03/25/archives/deaths.html,"Brady, Fredk W",,23,The New York Times,[],"[{'name': 'persons', 'value': 'BRADY, FREDK W', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-03-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/d55a0fbe-81c1-5b83-9641-1a3d17acafce,0,nyt://article/d55a0fbe-81c1-5b83-9641-1a3d17acafce,Deaths,,,Deaths,,,,,[],,
7,,https://www.nytimes.com/1967/03/23/archives/roosevelt-raceway-entries.html,,,42,The New York Times,[],[],1967-03-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/20b48654-80d4-543a-befc-d9f59e76939e,0,nyt://article/20b48654-80d4-543a-befc-d9f59e76939e,Roosevelt Raceway Entries,1,,Roosevelt Raceway Entries,,,,,[],,S
8,"The marriage of Miss Amy Louise Osler, daughter of Mrs. Henry Sonenblick of New York and the late David Osler, to Alexander Edward Sharp 2d took place yesterday. The bridegroom is the son of Dr. and Mrs. A.E. Sharp of San Antonio, Tex., formerly of StamFord, Conn.  ",https://www.nytimes.com/1967/03/23/archives/amy-osler-is-wed-to-ae-sharp-2d.html,,,39,The New York Times,[],[],1967-03-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/e04ef6f4-60a0-58a4-ad3c-31d98ff29777,0,nyt://article/e04ef6f4-60a0-58a4-ad3c-31d98ff29777,Amy Osler Is Wed To A.E. Sharp 2d,1,,Amy Osler Is Wed To A.E. Sharp 2d,,,,,[],,
9,,https://www.nytimes.com/1967/03/21/archives/deaths.html,,,43,The New York Times,[],[],1967-03-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/4efbfc6d-c8e9-5636-bb5b-2f7fee6fea94,0,nyt://article/4efbfc6d-c8e9-5636-bb5b-2f7fee6fea94,Deaths,1,,Deaths,,,,,[],,
