,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/01/04/archives/obituary-1-no-title.html,,,27,The New York Times,[],[],1969-01-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/aa40cf1c-8f38-54be-a3af-d53f367d1f79,0,nyt://article/aa40cf1c-8f38-54be-a3af-d53f367d1f79,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,Named by Pres Johnson as US repr at funeral of T Lie,https://www.nytimes.com/1969/01/03/archives/obituary-1-no-title.html,Named by Pres Johnson as US repr at funeral of T Lie,,27,The New York Times,[],"[{'name': 'persons', 'value': 'TIBBETTS, MARGARET JOY', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Daniel, Clifton', 'rank': 2, 'major': 'N'}]",1969-01-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/963e1282-c5c0-5e69-a263-ce53a615e10d,0,nyt://article/963e1282-c5c0-5e69-a263-ce53a615e10d,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
2,,https://www.nytimes.com/1969/01/02/archives/obituary-1-no-title.html,,,31,The New York Times,[],[],1969-01-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/56da26a7-677a-57e2-88a3-025536413918,0,nyt://article/56da26a7-677a-57e2-88a3-025536413918,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
3,Knighted,https://www.nytimes.com/1969/01/01/archives/obituary-1-no-title.html,Knighted,,21,The New York Times,[],"[{'name': 'persons', 'value': 'Cohen, Jack', 'rank': 1, 'major': 'N'}]",1969-01-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/0890ed15-9234-5a51-acec-bfe5f6d2cc01,0,nyt://article/0890ed15-9234-5a51-acec-bfe5f6d2cc01,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
4,,https://www.nytimes.com/1968/12/29/archives/ere-roers-thomson-weds-anne-voetsch-in-bala-oynwyd.html,,,50,The New York Times,[],[],1968-12-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/ab7381f8-696e-527a-b8ee-5b1c7c582395,0,nyt://article/ab7381f8-696e-527a-b8ee-5b1c7c582395,]ere Roers Thomson Weds Anne Voetsch in Bala Oynwyd,1,,]ere Roers Thomson Weds Anne Voetsch in Bala Oynwyd,,,,pec!l to Thl Nevr York Tlrneg,[],,
5,,https://www.nytimes.com/1968/12/29/archives/birth-notice-1-no-title.html,,,50,The New York Times,[],[],1968-12-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/9aad14a0-beab-54b2-8835-f6cb7d34d8ee,0,nyt://article/9aad14a0-beab-54b2-8835-f6cb7d34d8ee,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
6,,https://www.nytimes.com/1968/12/29/archives/obituary-1-no-title.html,,,53,The New York Times,[],[],1968-12-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/07cb6910-1f09-50bd-939f-2d8a81ae9803,0,nyt://article/07cb6910-1f09-50bd-939f-2d8a81ae9803,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
7,cartoon on San Francisco campus crisis,https://www.nytimes.com/1968/12/29/archives/how-californias-abortion-law-isnt-working-californias-abortion-law.html,cartoon on San Francisco campus crisis,,10,The New York Times,[],"[{'name': 'subject', 'value': 'ABORTION', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'CALIFORNIA STATE COLLEGES', 'rank': 2, 'major': 'N'}]",1968-12-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/beecf862-51d9-598b-9f8d-0c0cd857ae31,0,nyt://article/beecf862-51d9-598b-9f8d-0c0cd857ae31,How California's Abortion Law Isn't Working; California's abortion law,,,How California's Abortion Law Isn't Working; California's abortion law,,,,By Keith Monroe,"[{'firstname': 'Keith', 'middlename': None, 'lastname': 'Monroe', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SM
8,,https://www.nytimes.com/1968/12/24/archives/obituary-1-no-title.html,,,23,The New York Times,[],[],1968-12-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/504a8815-d096-5cad-b619-c908a886cd83,0,nyt://article/504a8815-d096-5cad-b619-c908a886cd83,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
9,Article on arrogant treatment accorded to clientele of restaurants noted for haute cuisine,https://www.nytimes.com/1968/12/24/archives/where-the-cuisine-is-haute-and-the-atmosphere-haughty.html,Article on arrogant treatment accorded to clientele of restaurants noted for haute cuisine,,27,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'HOTELS, BARS, MOTELS, NIGHT CLUBS AND RESTAURANTS', 'rank': 2, 'major': 'N'}]",1968-12-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/a619d885-2863-58d2-8e9e-9be1d12dd2e4,0,nyt://article/a619d885-2863-58d2-8e9e-9be1d12dd2e4,Where the Cuisine Is Haute and the Atmosphere Haughty,,,Where the Cuisine Is Haute and the Atmosphere Haughty,,,,By Marylin Bender,"[{'firstname': 'Marylin', 'middlename': None, 'lastname': 'Bender', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,FOOD FASHIONS FAMILY FURNISHINGS
