,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,subsection_name
0,"In a state where elections and litigation are intertwined, add this to Florida's ballot box saga: A pair of Floridians are asking a court to remove Sen. Bernie Sanders, the Democratic front-runner for president, from the state's March 17 primary ballot.",https://www.nytimes.com/aponline/2020/02/25/us/ap-us-sanders-florida-primary.html,"In a state where elections and litigation are intertwined, add this to Florida's ballot box saga: A pair of Floridians are asking a court to remove Sen. Bernie Sanders, the Democratic front-runner for president, from the state's March 17 primary b...","TALLAHASSEE, Fla. — In a state where elections and litigation are intertwined, add this to Florida's ballot box saga: A pair of Floridians are asking a court to remove Sen. Bernie Sanders, the Democratic front-runner for president, from the state's March 17 primary ballot.",AP,[],[],2020-02-25T22:35:37+0000,article,None,U.S.,News,nyt://article/545a1cfa-b7d9-5d13-9146-d69b8db10d09,587,nyt://article/545a1cfa-b7d9-5d13-9146-d69b8db10d09,Florida Lawsuit Questions Sanders' Democratic Bona Fides,,,Florida Lawsuit Questions Sanders' Democratic Bona Fides,,,,By The Associated Press,[],The Associated Press,
1,Nervous Democrats who never thought Bernie Sanders had a chance of winning the 2020 presidential primary are now asking the party's big-dollar donors to open their wallets to stop the self-described democratic socialist.,https://www.nytimes.com/aponline/2020/02/25/us/politics/ap-us-election-2020-sanders-donors.html,Nervous Democrats who never thought Bernie Sanders had a chance of winning the 2020 presidential primary are now asking the party's big-dollar donors to open their wallets to stop the self-described democratic socialist.,WASHINGTON — Nervous Democrats who never thought Bernie Sanders had a chance of winning the 2020 presidential primary are now asking the party's big-dollar donors to open their wallets to stop the self-described democratic socialist.,AP,[],[],2020-02-25T22:29:13+0000,article,None,U.S.,News,nyt://article/6aeff7c7-82b4-5108-91bd-10af1e5845ec,1107,nyt://article/6aeff7c7-82b4-5108-91bd-10af1e5845ec,Can Bernie Be Stopped? Some Democratic Donors Are Trying,,,Can Bernie Be Stopped? Some Democratic Donors Are Trying,,,,By The Associated Press,[],The Associated Press,Politics
2,"U.S. Senator Bernie Sanders has widened his lead for the Democratic presidential nomination and overtaken Joe Biden in support among African Americans - a voting bloc that until now has largely favored the former vice president, according to a Reuters/Ipsos national poll released on Tuesday.",https://www.nytimes.com/reuters/2020/02/25/us/politics/25reuters-usa-election-democrats-poll.html,"U.S. Senator Bernie Sanders has widened his lead for the Democratic presidential nomination and overtaken Joe Biden in support among African Americans - a voting bloc that until now has largely favored the former vice president, according to a Reu...","NEW YORK — U.S. Senator Bernie Sanders has widened his lead for the Democratic presidential nomination and overtaken Joe Biden in support among African Americans - a voting bloc that until now has largely favored the former vice president, according to a Reuters/Ipsos national poll released on Tuesday.",Reuters,[],[],2020-02-25T20:17:32+0000,article,None,U.S.,News,nyt://article/d0c5bcec-6af4-5a00-abbd-f34925bc351e,465,nyt://article/d0c5bcec-6af4-5a00-abbd-f34925bc351e,Sanders Surpasses Biden Among African American Voters: Reuters/Ipsos Poll,,,Sanders Surpasses Biden Among African American Voters: Reuters/Ipsos Poll,,,,By Reuters,[],Reuters,Politics
