,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1967/06/28/archives/yonkers-raceway-results.html,,,S,50,The New York Times,[],[],1967-06-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/ee35ba29-80bf-5154-9085-7fcf86cf1882,0,nyt://article/ee35ba29-80bf-5154-9085-7fcf86cf1882,Yonkers Raceway Results,1,,Yonkers Raceway Results,,,,,[],
1,"1,000 children sent on vacation, contributions listed",https://www.nytimes.com/1967/06/28/archives/fresh-air-fund-sends-off-1000-children-are-the-first-to-leave-this.html,"1,000 children sent on vacation, contributions listed",,,33,The New York Times,[],"[{'name': 'organizations', 'value': 'Fresh Air Fund', 'rank': 1, 'major': 'N'}]",1967-06-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/4321bf55-6338-5924-8ab8-c585765c0f35,0,nyt://article/4321bf55-6338-5924-8ab8-c585765c0f35,"FRESH AIR FUND SENDS OFF 1,000; Children Are the First to Leave This Summer",,,"FRESH AIR FUND SENDS OFF 1,000; Children Are the First to Leave This Summer",,,,,[],
2,,https://www.nytimes.com/1967/06/27/archives/yonkers-raceway-entries.html,,,S,46,The New York Times,[],[],1967-06-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/79f1a277-c586-5652-8804-73b05b65f4dd,0,nyt://article/79f1a277-c586-5652-8804-73b05b65f4dd,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],
3,"NEW BRUNSWICK, N.J., June 24--King David and The Hun, two mounts who spend most of their time among the also-rans in the division, discovered today that they like mud.  ",https://www.nytimes.com/1967/06/25/archives/two-upsets-mark-middlesex-show-king-david-and-the-hun-win-jersey.html,,,S,4,The New York Times,[],[],1967-06-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/45171a5e-1079-59ed-a7dc-47c6318964e3,0,nyt://article/45171a5e-1079-59ed-a7dc-47c6318964e3,TWO UPSETS MARK MIDDLESEX SHOW; King David and The Hun Win Jersey Jumper Titles Mud Hampers Jumpers Chumbo Division Leader,1,,TWO UPSETS MARK MIDDLESEX SHOW; King David and The Hun Win Jersey Jumper Titles Mud Hampers Jumpers Chumbo Division Leader,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"HICKSVILLE, L.I., June 24 --Mr. and Mrs. Charles C. Stalter's Ch. Crosswynd's Cracker Jack from Woodcliff Lake, N.J., won the best-of-breed award in the 16th annual show of the Dachshund Association of Long Island.  ",https://www.nytimes.com/1967/06/25/archives/top-award-taken-by-cracker-jack-stalters-2yearold-judged-best-at.html,,,S,9,The New York Times,[],[],1967-06-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/04053fab-37dc-531c-84e2-ec84e89ae9de,0,nyt://article/04053fab-37dc-531c-84e2-ec84e89ae9de,TOP AWARD TAKEN BY CRACKER JACK; Stalter's 2-Year-Old Judged Best at Dachshund Show,1,,TOP AWARD TAKEN BY CRACKER JACK; Stalter's 2-Year-Old Judged Best at Dachshund Show,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"DARIEN, Conn., June 24-- Miss Charmaine Miner, daughter of Mr. and Mrs. Charles Miner Jr., was married today in the Noroton Presbyterian Church to John Benjamin Caldwell Jr., son of Mr. and Mrs. Caldwell of New Canaan.  ",https://www.nytimes.com/1967/06/25/archives/noroton-bridal-for-miss-miner-debutante-of-63.html,,,,59,The New York Times,[],[],1967-06-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/15c5ac2e-e006-5f5d-9589-04a460ed964c,0,nyt://article/15c5ac2e-e006-5f5d-9589-04a460ed964c,"Noroton Bridal For Miss Miner, Debutante of '63",1,,"Noroton Bridal For Miss Miner, Debutante of '63",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"PLAINFIELD, N.J., June 23 In the chapel of the Crescent Avenue Presbyterian Church today, Mrs. Mary Barr Bowring was married to Bruce Gaffney of New York, son of the late Mr. and Mrs. William J. Gaffney of Winchester, Mass. The Rev. Manuel Rodriguez performed the ceremony.  ",https://www.nytimes.com/1967/06/24/archives/bruce-gaffney-weds-mrs-mary-bowring.html,,,,15,The New York Times,[],[],1967-06-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/366636c9-710c-56bd-8cc2-0a048bcb703f,0,nyt://article/366636c9-710c-56bd-8cc2-0a048bcb703f,Bruce Gaffney Weds Mrs. Mary Bowring,1,,Bruce Gaffney Weds Mrs. Mary Bowring,,,,,[],
7,weds; illus,https://www.nytimes.com/1967/06/24/archives/nancy-olds-is-married-to-benson-b-sloan-3d.html,weds; illus,,,15,The New York Times,[],"[{'name': 'persons', 'value': 'Moses, Robert', 'rank': 1, 'major': 'N'}]",1967-06-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/bf34aea6-27ed-5903-97b5-d0cf88141c4d,0,nyt://article/bf34aea6-27ed-5903-97b5-d0cf88141c4d,Nancy Olds Is Married To Benson B. Sloan 3d,,,Nancy Olds Is Married To Benson B. Sloan 3d,,,,,[],
8,"NEW YORK has finally become a summer festival, at least for men.  ",https://www.nytimes.com/1967/06/23/archives/for-the-miniminded-man-new-york-is-a-summer-festival.html,,,R,53,The New York Times,[],[],1967-06-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/0e3e7768-e84f-51ed-8392-901001e1b786,0,nyt://article/0e3e7768-e84f-51ed-8392-901001e1b786,"For the Mini-Minded Man, New York Is a Summer Festival",1,,"For the Mini-Minded Man, New York Is a Summer Festival",,,,By Marylin Benderby Angela Taylor,"[{'firstname': 'Marylin', 'middlename': 'Benderby', 'lastname': 'Angela', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"Encounter (pub) trustees rept they still weigh changes in ed direction following disclosures of CIA help; rept Lasky will remain co-ed; regret Spender, Kermode resignations",https://www.nytimes.com/1967/06/23/archives/encounter-maps-editorial-shifts-studies-change-in-direction-after.html,"Encounter (pub) trustees rept they still weigh changes in ed direction following disclosures of CIA help; rept Lasky will remain co-ed; regret Spender, Kermode resignations",,,2,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'INTELLIGENCE AGENCY, CENTRAL', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ENCOUNTER (PUB)', 'rank': 3, 'major': 'N'}]",1967-06-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/c6fa3a7c-5ec9-5139-bb15-50d0398a084e,0,nyt://article/c6fa3a7c-5ec9-5139-bb15-50d0398a084e,ENCOUNTER MAPS EDITORIAL SHIFTS; Studies Change in Direction After C.I.A. Disclosure,,,ENCOUNTER MAPS EDITORIAL SHIFTS; Studies Change in Direction After C.I.A. Disclosure,,,,,[],
