,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/05/11/archives/radio-today-leading-events-the-weeks-concerts.html,,,A,39,The New York Times,[],[],1980-05-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/c1de7f1e-8126-52e4-8937-214ae34c2ae8,0,nyt://article/c1de7f1e-8126-52e4-8937-214ae34c2ae8,Radio; Today: Leading Events The Week's Concerts,1,,Radio; Today: Leading Events The Week's Concerts,,,,,[],
1,"Sue Wilds Snyder, daughter of John A. Snyder of Darien, Conn., and the late Mrs. Snyder, was married yesterday to Edwin Ellis Flood Stebbins, son of Mrs. Andrew M. Blum of New York and James Flood Stebbins of Muttontown, L.I. The Rev. Frederick T. Bender performed the ceremony in St. Luke's Episcopal Church in Noroton, Conn.  ",https://www.nytimes.com/1980/05/11/archives/sue-w-snyder-and-engineer-are-married.html,,,,47,The New York Times,[],[],1980-05-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/d7f7909b-1c89-561a-bed6-761445ee8f3e,0,nyt://article/d7f7909b-1c89-561a-bed6-761445ee8f3e,Sue W. Snyder And Engineer Are Married,1,,Sue W. Snyder And Engineer Are Married,,,,,[],
2,,https://www.nytimes.com/1980/05/11/archives/arts-and-leisure-guide-of-special-interest-bluegrass-family-the.html,,,A,38,The New York Times,[],[],1980-05-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/3b576507-bb97-515b-a071-5f1e1c779801,0,nyt://article/3b576507-bb97-515b-a071-5f1e1c779801,Arts and Leisure Guide; Of Special Interest Bluegrass Family The Surrealist Eye Kinfolk Theater Recent Openings Barnum Black Broadway A Coupla White Chicks Sitting Around Talking A Day in Hollywood/A Night in the Ukraine Hide and Seek Sunday Runners in the Rain Theater Opening This Week Broadway Now Previewing Off Broadway Off Off Broadway Tristate Dance Film Opening This Week Recent Openings Special Series Music Opera Today Monday Tuesday Wednesday Thursday Friday Saturday Jazz Arts and Leisure Guide Pop/Folk/Rock Art Galleries 57th St. Galleries SoHo Other Museums Photography Miscellany,2,,Arts and Leisure Guide; Of Special Interest Bluegrass Family The Surrealist Eye Kinfolk Theater Recent Openings Barnum Black Broadway A Coupla White Chicks Sitting Around Talking A Day in Hollywood/A Night in the Ukraine Hide and Seek Sunday Runners in the Rain Theater Opening This Week Broadway Now Previewing Off Broadway Off Off Broadway Tristate Dance Film Opening This Week Recent Openings Special Series Music Opera Today Monday Tuesday Wednesday Thursday Friday Saturday Jazz Arts and Leisure Guide Pop/Folk/Rock Art Galleries 57th St. Galleries SoHo Other Museums Photography Miscellany,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,,https://www.nytimes.com/1980/05/09/archives/obituary-5-no-title.html,,,S,19,The New York Times,[],[],1980-05-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/72f524b7-c3af-57a6-bd01-c4c0bfde120a,0,nyt://article/72f524b7-c3af-57a6-bd01-c4c0bfde120a,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],
4,"Theodora K. Sklover was born in Brooklyn, where she dreamed of being a movie star. Nancy Littlefield was born in the Bronx, and grew up being more interested in what went on behind the camera. In tact, she later become the first female assistant director to be admitted to the Directors Guild of America.  ",https://www.nytimes.com/1980/05/09/archives/two-women-with-key-roles-in-new-yorks-movie-scenario-lunch-at-her.html,,,F,28,The New York Times,[],[],1980-05-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/a172031a-6ca1-5001-9158-50a5bf524b00,0,nyt://article/a172031a-6ca1-5001-9158-50a5bf524b00,Two Women With Key Roles In New York's Movie Scenario; Lunch at Her Desk 'A Struggle for Women' ,1,,Two Women With Key Roles In New York's Movie Scenario; Lunch at Her Desk 'A Struggle for Women' ,,,,By Judy Klemesrud,"[{'firstname': 'Judy', 'middlename': None, 'lastname': 'Klemesrud', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/05/09/archives/radio-music-talk-eventssports.html,,,T,31,The New York Times,[],[],1980-05-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/ec05109d-f7b2-5ca5-8e03-9c3632767ac5,0,nyt://article/ec05109d-f7b2-5ca5-8e03-9c3632767ac5,Radio; Music Talk Events/Sports,1,,Radio; Music Talk Events/Sports,,,,,[],
6,"Dr. Daniel Lerner, a sociologist, author and professor, died of cancer May 1 in Santa Cruz, Calif., where he had lived the last year. He was 62 years old.  ",https://www.nytimes.com/1980/05/08/archives/dr-daniel-lerner-dead-sociologist-and-professor.html,,,B,18,The New York Times,[],[],1980-05-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/ed7e9879-24eb-58fa-8ec2-b73ec375e059,0,nyt://article/ed7e9879-24eb-58fa-8ec2-b73ec375e059,Dr. Daniel Lerner Dead; Sociologist and Professor,1,,Dr. Daniel Lerner Dead; Sociologist and Professor,,,,,[],
7,"WASHINGTON, May 7 (AP)--Soon after creating the Office of Education in the 1860's, Congress had second thoughts and demoted it to a bureau in the Department of Interior. Today it achieved full Cabinet status as the new Department of Education and celebrated its ascent with a ceremony on the South Lawn of the White House.  ",https://www.nytimes.com/1980/05/08/archives/education-dept-marks-cabinet-status-secretary-makes-pledge-salute.html,,,A,16,The New York Times,[],[],1980-05-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/2640e558-e3a1-5563-89e3-19781ecd594d,0,nyt://article/2640e558-e3a1-5563-89e3-19781ecd594d,Education Dept. Marks Cabinet Status; Secretary Makes Pledge 'Salute to Learning Day' ,1,,Education Dept. Marks Cabinet Status; Secretary Makes Pledge 'Salute to Learning Day' ,,,,,[],
8,,https://www.nytimes.com/1980/05/08/archives/obituary-2-no-title.html,,,B,18,The New York Times,[],[],1980-05-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/8062ca95-d7ad-5c44-a264-c375b4cfdf38,0,nyt://article/8062ca95-d7ad-5c44-a264-c375b4cfdf38,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
9,"WHEN Mary Sheehan and David Naka began planning their wedding earlier this year in Washington, her parents were expecting to pay for a formal wed  ding and a reception for more than 100 guests. But the longer the couple looked into the costs of a reception the more disenchanted they became with the idea of having her parents pay about $5,000 for an afternoon of food and drinks.  ",https://www.nytimes.com/1980/05/07/archives/a-break-for-the-father-of-the-bride-father-of-the-bride-finally.html,,,T,1,The New York Times,[],[],1980-05-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/87177bf7-412d-54bb-9daa-387420c276f1,0,nyt://article/87177bf7-412d-54bb-9daa-387420c276f1,A Break for the Father of the Bride; Father of the Bride Finally Gets a Break ,2,,A Break for the Father of the Bride; Father of the Bride Finally Gets a Break ,,,,By J.c. Barden,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
