,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1966/08/16/archives/shippingmails-all-hours-given-in-daylight-saving-time-ships-that.html,,,78,The New York Times,[],[],1966-08-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/4a52230c-678f-54d3-bad7-658694676910,0,nyt://article/4a52230c-678f-54d3-bad7-658694676910,SHIPPING--MAILS; ALL HOURS GIVEN IN DAYLIGHT SAVING TIME Ships That Arrived Yesterday Ships That Departed Yesterday Incoming Passenger and Mail Ships Outgoing Passenger and Mail Ships Overseas Port Arrivals Cargo Ships Due Today Outgoing Freighters,1,,SHIPPING--MAILS; ALL HOURS GIVEN IN DAYLIGHT SAVING TIME Ships That Arrived Yesterday Ships That Departed Yesterday Incoming Passenger and Mail Ships Outgoing Passenger and Mail Ships Overseas Port Arrivals Cargo Ships Due Today Outgoing Freighters,,,,,[],,
1,,https://www.nytimes.com/1966/08/15/archives/deaths.html,,,26,The New York Times,[],[],1966-08-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/4fd97246-a46e-566d-bd2c-fcfaa48ea8e1,0,nyt://article/4fd97246-a46e-566d-bd2c-fcfaa48ea8e1,Deaths,1,,Deaths,,,,,[],,
2,,https://www.nytimes.com/1966/08/14/archives/deaths.html,,,89,The New York Times,[],[],1966-08-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/abd65145-34c2-54cf-a6b3-e07bb69c66c0,0,nyt://article/abd65145-34c2-54cf-a6b3-e07bb69c66c0,Deaths,1,,Deaths,,,,,[],,
3,,https://www.nytimes.com/1966/08/14/archives/in-and-out-of-books-first-novelist.html,,,313,The New York Times,[],[],1966-08-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/c7f49ada-a737-5af0-b1e2-f6abf5a3a233,0,nyt://article/c7f49ada-a737-5af0-b1e2-f6abf5a3a233,IN AND OUT OF BOOKS; First Novelist,1,,IN AND OUT OF BOOKS; First Novelist,,,,By Lewis Nichols,"[{'firstname': 'Lewis', 'middlename': None, 'lastname': 'Nichols', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,T
4,,https://www.nytimes.com/1966/08/14/archives/births.html,,,84,The New York Times,[],[],1966-08-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/248299cc-e99b-5744-b1cf-9254f682a7a5,0,nyt://article/248299cc-e99b-5744-b1cf-9254f682a7a5,Births,1,,Births,,,,,[],,
5,,https://www.nytimes.com/1966/08/11/archives/deaths.html,,,33,The New York Times,[],[],1966-08-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/bddbb790-8f1c-541f-ac30-08c13fc45f23,0,nyt://article/bddbb790-8f1c-541f-ac30-08c13fc45f23,Deaths,1,,Deaths,,,,,[],,
6,"ATLANTIC CITY, Aug. 8 (UPI) Sun Tumble rallied from sixth place with a quartermile to go today to gain a 1 length victory in the feature race as the season started at the Atlantic City Race Course.  ",https://www.nytimes.com/1966/08/09/archives/sun-tumble-121-victor-in-jersey-takes-openingday-feature-at.html,,,44,The New York Times,[],[],1966-08-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/4d67f8b2-4ac3-5419-bc63-9d88b95b1969,0,nyt://article/4d67f8b2-4ac3-5419-bc63-9d88b95b1969,"SUN TUMBLE, 12-1, VICTOR IN JERSEY; Takes Opening-Day Feature at Atlantic City Track ",1,,"SUN TUMBLE, 12-1, VICTOR IN JERSEY; Takes Opening-Day Feature at Atlantic City Track ",,,,,[],,S
7,"Miss Leonore Judith Stern, daughter of Mr. and Mrs. Richard H. Stern of 150 East 61st Street, was married last evening to Robert Neil Snyder, son of Mr. and Mrs. Murray Snyder of Forest Hills, Queens. Rabbi Bernard Bamberger performed the ceremony at the St. RegisSheraton Roof.  ",https://www.nytimes.com/1966/08/08/archives/leonore-stern-becomes-bride-of-rn-snyder-alumna-of-nyu-wed-here-to.html,,,30,The New York Times,[],[],1966-08-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/fe3343fa-00d4-55a9-ac9a-f2926b583f96,0,nyt://article/fe3343fa-00d4-55a9-ac9a-f2926b583f96,Leonore Stern Becomes Bride Of R.N. Snyder; Alumna of N.Y.U. Wed Here to a Brooklyn Law Student ,1,,Leonore Stern Becomes Bride Of R.N. Snyder; Alumna of N.Y.U. Wed Here to a Brooklyn Law Student ,,,,,[],,
8,,https://www.nytimes.com/1966/08/08/archives/yonkers-raceway-entries.html,,,37,The New York Times,[],[],1966-08-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/d24bcdd6-cfdf-51b8-b5ad-c59b099167db,0,nyt://article/d24bcdd6-cfdf-51b8-b5ad-c59b099167db,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
9,"LITCHFIELD, Conn., Aug. 6 Bob Russell piloted Right Solution, a 6-year-old brown gelding, to the open working hunter championship today at the Litchfield horse show.  ",https://www.nytimes.com/1966/08/07/archives/gelding-is-victor-in-2-of-3-classes-russell-guides-6-year-old-to.html,,,165,The New York Times,[],[],1966-08-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/6a2b9ad2-9304-5e70-a6b8-fd4b6dce7947,0,nyt://article/6a2b9ad2-9304-5e70-a6b8-fd4b6dce7947,GELDING IS VICTOR IN 2 OF 3 CLASSES; Russell Guides 6 Year Old to Five-Point Triumph  Vanity Gold Scores ,1,,GELDING IS VICTOR IN 2 OF 3 CLASSES; Russell Guides 6 Year Old to Five-Point Triumph  Vanity Gold Scores ,,,,,[],,S
