,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1966/09/22/archives/yonkers-raceway-entries.html,,,S,82,The New York Times,[],[],1966-09-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/b2f87428-c10b-5116-a86d-9e55307cb3c4,0,nyt://article/b2f87428-c10b-5116-a86d-9e55307cb3c4,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],
1,Tribute to late P Reynaud,https://www.nytimes.com/1966/09/22/archives/deaths.html,Tribute to late P Reynaud,,,47,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'GAULLE, CHARLES ANDRE JOSEPH MARIE DE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ECONOMY', 'rank': 3, 'major': 'N'}]",1966-09-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/d1f0bf1d-6d9f-5ff9-8de9-024e15598b9e,0,nyt://article/d1f0bf1d-6d9f-5ff9-8de9-024e15598b9e,Deaths,,,Deaths,,,,,[],
2,Greater NY Bldg and Construction Trades Council backs Gov Rockefeller bid for re-election because of his 'fair treatment' of labor,https://www.nytimes.com/1966/09/21/archives/building-unions-back-rockefeller-as-labors-friend-fair-treatment-is.html,Greater NY Bldg and Construction Trades Council backs Gov Rockefeller bid for re-election because of his 'fair treatment' of labor,,,1,The New York Times,[],"[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York State', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'New York State', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'New York State', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'GOVERNOR', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': '1ST S 16 PAR', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'GOVERNOR', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': '2D S 16 PAR', 'rank': 16, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 17, 'major': 'N'}, {'name': 'subject', 'value': 'District Attorneys', 'rank': 18, 'major': 'N'}, {'name': 'subject', 'value': 'LABOR', 'rank': 19, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 20, 'major': 'N'}]",1966-09-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/81c919fb-5b18-54b9-9ef0-c9d492f3e88d,0,nyt://article/81c919fb-5b18-54b9-9ef0-c9d492f3e88d,BUILDING UNIONS BACK ROCKEFELLER AS LABOR'S FRIEND; 'Fair Treatment' Is Cited  Dewey Last Republican to Win Council's Aid BUILDING UNIONS BACK ROCKEFELLER,,,BUILDING UNIONS BACK ROCKEFELLER AS LABOR'S FRIEND; 'Fair Treatment' Is Cited  Dewey Last Republican to Win Council's Aid BUILDING UNIONS BACK ROCKEFELLER,,,,By Damon Stetson,"[{'firstname': 'Damon', 'middlename': None, 'lastname': 'Stetson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,,https://www.nytimes.com/1966/09/21/archives/yonkers-raceway-results.html,,,S,55,The New York Times,[],[],1966-09-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/52432786-c9ba-54b8-8dd1-a6e9b4d37d25,0,nyt://article/52432786-c9ba-54b8-8dd1-a6e9b4d37d25,Yonkers Raceway Results,1,,Yonkers Raceway Results,,,,,[],
4,"Williams, Geo B, 93",https://www.nytimes.com/1966/09/20/archives/deaths.html,"Williams, Geo B, 93",,,47,The New York Times,[],"[{'name': 'persons', 'value': 'MCCONNELL, HARRY N', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'WILLIAMS, GEO B', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'WILLIAMS, GEO B', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 6, 'major': 'N'}]",1966-09-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/153b6b71-52a0-567a-ba0e-94a9af8cae67,0,nyt://article/153b6b71-52a0-567a-ba0e-94a9af8cae67,Deaths,,,Deaths,,,,,[],
5,,https://www.nytimes.com/1966/09/19/archives/deaths.html,,,,43,The New York Times,[],[],1966-09-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/d6050629-0ef3-5b69-9249-ee9184a0d98f,0,nyt://article/d6050629-0ef3-5b69-9249-ee9184a0d98f,Deaths,1,,Deaths,,,,,[],
6,,https://www.nytimes.com/1966/09/18/archives/births.html,,,,89,The New York Times,[],[],1966-09-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/8fff15e4-d4ea-563e-a459-5dd27157f95a,0,nyt://article/8fff15e4-d4ea-563e-a459-5dd27157f95a,Births,1,,Births,,,,,[],
7,,https://www.nytimes.com/1966/09/18/archives/deaths-96240367.html,,,,85,The New York Times,[],[],1966-09-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/ee2e49cd-e2a8-5c69-b5e1-393397a7b0d4,0,nyt://article/ee2e49cd-e2a8-5c69-b5e1-393397a7b0d4,Deaths,1,,Deaths,,,,,[],
8,"FREQUENT complaints arrive at this desk that there are other major opera companies in this  country outside of the Metropolitan, companies that often have more imaginative repertories and casting, yet are ignored by provincial New York.  ",https://www.nytimes.com/1966/09/18/archives/other-cities-other-operas-other-cities-other-operas.html,,,A,131,The New York Times,[],[],1966-09-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/0f404910-e4d0-5a84-8030-c5e076f4d374,0,nyt://article/0f404910-e4d0-5a84-8030-c5e076f4d374,"Other Cities, Other Operas; Other Cities, Other Operas",2,,"Other Cities, Other Operas; Other Cities, Other Operas",,,,By Raymond Ericson,"[{'firstname': 'Raymond', 'middlename': None, 'lastname': 'Ericson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,Illus,https://www.nytimes.com/1966/09/16/archives/deaths.html,Illus,,,37,The New York Times,[],"[{'name': 'persons', 'value': 'GREEN, SIGNEY L', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'FRANK, WALTER N.', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1966-09-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/e69de51b-e623-5a8e-8533-70ff6df567fa,0,nyt://article/e69de51b-e623-5a8e-8533-70ff6df567fa,Deaths,,,Deaths,,,,,[],
