,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section,print_page
0,Sam Sambucci would prefer you not bulldoze his neighborhood.,https://www.nytimes.com/2017/06/06/opinion/scrapyard-willets-point-queens.html,Sam Sambucci would prefer you not bulldoze his neighborhood.,"Across the street from Citi Field in Queens there is a hidden corner of New York known as the Iron Triangle. It’s a shantytown of scrap yards and auto body shops, flanked by three intersecting streets that form a triangle. In the morning hours, as people convene on the dirt roads while sea gulls flock overhead, the neighborhood of Willets Point seems a world away from what many of us think of New York City, with its upswell of luxury apartments and gentrification.",The New York Times,[],"[{'name': 'subject', 'value': 'AREA PLANNING AND RENEWAL', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Gentrification', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Citi Field (Queens, NY)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Bloomberg, Michael R', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Willets Point (Queens, NY)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Queens (NYC)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 8, 'major': 'N'}]",2017-06-06T19:43:36+0000,article,OpEd,Opinion,Op-Ed,nyt://article/8daa64c7-4311-5859-bd71-e80f808d41d1,418,nyt://article/8daa64c7-4311-5859-bd71-e80f808d41d1,Soul of a Scrapyard,Op-Docs,,,,,,By Andrew David Watson and Mike Plunkett,"[{'firstname': 'Andrew', 'middlename': 'David', 'lastname': 'Watson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Mike', 'middlename': None, 'lastname': 'Plunkett', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,,
1,Why do America’s black gay and bisexual men have a higher H.I.V. rate than any country in the world?,https://www.nytimes.com/2017/06/06/magazine/americas-hidden-hiv-epidemic.html,Why do America’s black gay and bisexual men have a higher H.I.V. rate than any country in the world?,"Early on a balmy morning last October, Cedric Sturdevant began his rounds along the bumpy streets and back roads of Jackson, Miss. Sturdevant, 52, has racked up nearly 300,000 miles driving in loops and widening circles around Jackson in his improvised role of visiting nurse, motivational coach and father figure to a growing number of young gay men and transgender women suffering from H.I.V. and AIDS. Sturdevant is a project coordinator at My Brother’s Keeper, a local social-services nonprofit. If he doesn’t make these rounds, he has learned, many of these patients will not get to the doctor’s appointments, pharmacies, food banks and counseling sessions that can make the difference between life and death.",The New York Times,"[{'rank': 0, 'subtype': 'videoSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSmall-v3.jpg', 'height': 281, 'width': 500, 'legacy': {}, 'subType': 'videoSmall', 'crop_name': 'videoSmall'}, {'rank': 0, 'subtype': 'videoHpMedium', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoHpMedium-v3.jpg', 'height': 211, 'width': 375, 'legacy': {}, 'subType': 'videoHpMedium', 'crop_name': 'videoHpMedium'}, {'rank': 0, 'subtype': 'videoSixteenByNine600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine600-v3.jpg', 'height': 338, 'width': 600, 'legacy': {}, 'subType': 'videoSixteenByNine600', 'crop_name': 'videoSixteenByNine600'}, {'rank': 0, 'subtype': 'videoSixteenByNine540', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine540-v3.jpg', 'height': 304, 'width': 540, 'legacy': {}, 'subType': 'videoSixteenByNine540', 'crop_name': 'videoSixteenByNine540'}, {'rank': 0, 'subtype': 'videoSixteenByNine495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine495-v3.jpg', 'height': 278, 'width': 495, 'legacy': {}, 'subType': 'videoSixteenByNine495', 'crop_name': 'videoSixteenByNine495'}, {'rank': 0, 'subtype': 'videoSixteenByNine390', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine390-v3.jpg', 'height': 219, 'width': 390, 'legacy': {}, 'subType': 'videoSixteenByNine390', 'crop_name': 'videoSixteenByNine390'}, {'rank': 0, 'subtype': 'videoSixteenByNine480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine480-v3.jpg', 'height': 270, 'width': 480, 'legacy': {}, 'subType': 'videoSixteenByNine480', 'crop_name': 'videoSixteenByNine480'}, {'rank': 0, 'subtype': 'videoSixteenByNine310', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine310-v3.jpg', 'height': 174, 'width': 310, 'legacy': {}, 'subType': 'videoSixteenByNine310', 'crop_name': 'videoSixteenByNine310'}, {'rank': 0, 'subtype': 'videoSixteenByNine225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine225-v3.jpg', 'height': 126, 'width': 225, 'legacy': {}, 'subType': 'videoSixteenByNine225', 'crop_name': 'videoSixteenByNine225'}, {'rank': 0, 'subtype': 'videoSixteenByNine96', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine96-v3.jpg', 'height': 54, 'width': 96, 'legacy': {}, 'subType': 'videoSixteenByNine96', 'crop_name': 'videoSixteenByNine96'}, {'rank': 0, 'subtype': 'videoSixteenByNine768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine768-v3.jpg', 'height': 432, 'width': 768, 'legacy': {}, 'subType': 'videoSixteenByNine768', 'crop_name': 'videoSixteenByNine768'}, {'rank': 0, 'subtype': 'videoSixteenByNine150', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine150-v3.jpg', 'height': 84, 'width': 150, 'legacy': {}, 'subType': 'videoSixteenByNine150', 'crop_name': 'videoSixteenByNine150'}, {'rank': 0, 'subtype': 'videoSixteenByNine1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine1050-v3.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'videoSixteenByNine1050', 'crop_name': 'videoSixteenByNine1050'}, {'rank': 0, 'subtype': 'videoSixteenByNine3000', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNine3000-v3.jpg', 'height': 1687, 'width': 3000, 'legacy': {}, 'subType': 'videoSixteenByNine3000', 'crop_name': 'videoSixteenByNine3000'}, {'rank': 0, 'subtype': 'videoSixteenByNineJumbo1600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoSixteenByNineJumbo1600-v3.jpg', 'height': 900, 'width': 1600, 'legacy': {}, 'subType': 'videoSixteenByNineJumbo1600', 'crop_name': 'videoSixteenByNineJumbo1600'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-thumbStandard-v2.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2017/06/11/magazine/11aids7/11aids7-thumbStandard-v2.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-thumbLarge-v2.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}, {'rank': 0, 'subtype': 'smallSquare252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-smallSquare252-v2.jpg', 'height': 252, 'width': 252, 'legacy': {}, 'subType': 'smallSquare252', 'crop_name': 'smallSquare252'}, {'rank': 0, 'subtype': 'blogSmallThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-blogSmallThumb-v2.jpg', 'height': 50, 'width': 50, 'legacy': {}, 'subType': 'blogSmallThumb', 'crop_name': 'blogSmallThumb'}, {'rank': 0, 'subtype': 'smallSquare168', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-smallSquare168-v2.jpg', 'height': 168, 'width': 168, 'legacy': {}, 'subType': 'smallSquare168', 'crop_name': 'smallSquare168'}, {'rank': 0, 'subtype': 'videoFifteenBySeven1305', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoFifteenBySeven1305-v3.jpg', 'height': 609, 'width': 1305, 'legacy': {}, 'subType': 'videoFifteenBySeven1305', 'crop_name': 'videoFifteenBySeven1305'}, {'rank': 0, 'subtype': 'videoFifteenBySeven2610', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoFifteenBySeven2610-v3.jpg', 'height': 1218, 'width': 2610, 'legacy': {}, 'subType': 'videoFifteenBySeven2610', 'crop_name': 'videoFifteenBySeven2610'}, {'rank': 0, 'subtype': 'miniMoth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-miniMoth-v3.jpg', 'height': 70, 'width': 151, 'legacy': {}, 'subType': 'miniMoth', 'crop_name': 'miniMoth'}, {'rank': 0, 'subtype': 'windowsTile336H', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-windowsTile336H-v3.jpg', 'height': 336, 'width': 694, 'legacy': {}, 'subType': 'windowsTile336H', 'crop_name': 'windowsTile336H'}, {'rank': 0, 'subtype': 'hpLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-hpLarge-v3.jpg', 'height': 288, 'width': 511, 'legacy': {}, 'subType': 'hpLarge', 'crop_name': 'hpLarge'}, {'rank': 0, 'subtype': 'largeWidescreen573', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-largeWidescreen573-v3.jpg', 'height': 322, 'width': 573, 'legacy': {}, 'subType': 'largeWidescreen573', 'crop_name': 'largeWidescreen573'}, {'rank': 0, 'subtype': 'largeWidescreen1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-largeWidescreen1050-v3.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'largeWidescreen1050', 'crop_name': 'largeWidescreen1050'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-sfSpan-v4.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'largeHorizontalJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-largeHorizontalJumbo-v4.jpg', 'height': 683, 'width': 1024, 'legacy': {}, 'subType': 'largeHorizontalJumbo', 'crop_name': 'largeHorizontalJumbo'}, {'rank': 0, 'subtype': 'largeHorizontal375', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-largeHorizontal375-v4.jpg', 'height': 250, 'width': 375, 'legacy': {}, 'subType': 'largeHorizontal375', 'crop_name': 'largeHorizontal375'}, {'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-articleLarge-v3.jpg', 'height': 392, 'width': 600, 'legacy': {'xlarge': 'images/2017/06/11/magazine/11aids7/11aids7-articleLarge-v3.jpg', 'xlargewidth': 600, 'xlargeheight': 392}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-blog480-v3.jpg', 'height': 313, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'blog427', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-blog427-v3.jpg', 'height': 279, 'width': 427, 'legacy': {}, 'subType': 'blog427', 'crop_name': 'blog427'}, {'rank': 0, 'subtype': 'tmagArticle', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-tmagArticle-v3.jpg', 'height': 386, 'width': 592, 'legacy': {}, 'subType': 'tmagArticle', 'crop_name': 'tmagArticle'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-jumbo-v3.jpg', 'height': 668, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'blog225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-blog225-v3.jpg', 'height': 147, 'width': 225, 'legacy': {}, 'subType': 'blog225', 'crop_name': 'blog225'}, {'rank': 0, 'subtype': 'master675', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-master675-v3.jpg', 'height': 441, 'width': 675, 'legacy': {}, 'subType': 'master675', 'crop_name': 'master675'}, {'rank': 0, 'subtype': 'master180', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-master180-v3.jpg', 'height': 117, 'width': 180, 'legacy': {}, 'subType': 'master180', 'crop_name': 'master180'}, {'rank': 0, 'subtype': 'master768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-master768-v3.jpg', 'height': 501, 'width': 768, 'legacy': {}, 'subType': 'master768', 'crop_name': 'master768'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-popup-v3.jpg', 'height': 424, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'blog533', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-blog533-v3.jpg', 'height': 348, 'width': 533, 'legacy': {}, 'subType': 'blog533', 'crop_name': 'blog533'}, {'rank': 0, 'subtype': 'tmagSF', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-tmagSF-v3.jpg', 'height': 236, 'width': 362, 'legacy': {}, 'subType': 'tmagSF', 'crop_name': 'tmagSF'}, {'rank': 0, 'subtype': 'slide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-slide-v3.jpg', 'height': 392, 'width': 600, 'legacy': {}, 'subType': 'slide', 'crop_name': 'slide'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-superJumbo-v3.jpg', 'height': 1337, 'width': 2048, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'master1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-master1050-v3.jpg', 'height': 685, 'width': 1050, 'legacy': {}, 'subType': 'master1050', 'crop_name': 'master1050'}, {'rank': 0, 'subtype': 'master495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-master495-v3.jpg', 'height': 323, 'width': 495, 'legacy': {}, 'subType': 'master495', 'crop_name': 'master495'}, {'rank': 0, 'subtype': 'master315', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-master315-v3.jpg', 'height': 206, 'width': 315, 'legacy': {}, 'subType': 'master315', 'crop_name': 'master315'}, {'rank': 0, 'subtype': 'watch308', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-watch308-v2.jpg', 'height': 348, 'width': 312, 'legacy': {}, 'subType': 'watch308', 'crop_name': 'watch308'}, {'rank': 0, 'subtype': 'watch268', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-watch268-v2.jpg', 'height': 303, 'width': 272, 'legacy': {}, 'subType': 'watch268', 'crop_name': 'watch268'}, {'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-thumbWide-v4.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2017/06/11/magazine/11aids7/11aids7-thumbWide-v4.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'videoThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoThumb-v4.jpg', 'height': 50, 'width': 75, 'legacy': {}, 'subType': 'videoThumb', 'crop_name': 'videoThumb'}, {'rank': 0, 'subtype': 'videoLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-videoLarge-v4.jpg', 'height': 507, 'width': 768, 'legacy': {}, 'subType': 'videoLarge', 'crop_name': 'videoLarge'}, {'rank': 0, 'subtype': 'mediumThreeByTwo210', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-mediumThreeByTwo210-v4.jpg', 'height': 140, 'width': 210, 'legacy': {}, 'subType': 'mediumThreeByTwo210', 'crop_name': 'mediumThreeByTwo210'}, {'rank': 0, 'subtype': 'mediumThreeByTwo225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-mediumThreeByTwo225-v4.jpg', 'height': 150, 'width': 225, 'legacy': {}, 'subType': 'mediumThreeByTwo225', 'crop_name': 'mediumThreeByTwo225'}, {'rank': 0, 'subtype': 'mediumThreeByTwo440', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-mediumThreeByTwo440-v4.jpg', 'height': 293, 'width': 440, 'legacy': {}, 'subType': 'mediumThreeByTwo440', 'crop_name': 'mediumThreeByTwo440'}, {'rank': 0, 'subtype': 'mediumThreeByTwo252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-mediumThreeByTwo252-v4.jpg', 'height': 168, 'width': 252, 'legacy': {}, 'subType': 'mediumThreeByTwo252', 'crop_name': 'mediumThreeByTwo252'}, {'rank': 0, 'subtype': 'mediumThreeByTwo378', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-mediumThreeByTwo378-v4.jpg', 'height': 252, 'width': 378, 'legacy': {}, 'subType': 'mediumThreeByTwo378', 'crop_name': 'mediumThreeByTwo378'}, {'rank': 0, 'subtype': 'facebookJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-facebookJumbo-v3.jpg', 'height': 550, 'width': 1050, 'legacy': {}, 'subType': 'facebookJumbo', 'crop_name': 'facebookJumbo'}, {'rank': 0, 'subtype': 'square320', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-square320-v2.jpg', 'height': 320, 'width': 320, 'legacy': {}, 'subType': 'square320', 'crop_name': 'square320'}, {'rank': 0, 'subtype': 'filmstrip', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-filmstrip-v2.jpg', 'height': 190, 'width': 190, 'legacy': {}, 'subType': 'filmstrip', 'crop_name': 'filmstrip'}, {'rank': 0, 'subtype': 'square640', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-square640-v2.jpg', 'height': 640, 'width': 640, 'legacy': {}, 'subType': 'square640', 'crop_name': 'square640'}, {'rank': 0, 'subtype': 'moth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-moth-v2.jpg', 'height': 151, 'width': 151, 'legacy': {}, 'subType': 'moth', 'crop_name': 'moth'}, {'rank': 0, 'subtype': 'mediumSquare149', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-mediumSquare149-v2.jpg', 'height': 149, 'width': 149, 'legacy': {}, 'subType': 'mediumSquare149', 'crop_name': 'mediumSquare149'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-articleInline-v3.jpg', 'height': 127, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'hpSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-hpSmall-v3.jpg', 'height': 109, 'width': 163, 'legacy': {}, 'subType': 'hpSmall', 'crop_name': 'hpSmall'}, {'rank': 0, 'subtype': 'blogSmallInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-blogSmallInline-v3.jpg', 'height': 101, 'width': 151, 'legacy': {}, 'subType': 'blogSmallInline', 'crop_name': 'blogSmallInline'}, {'rank': 0, 'subtype': 'mediumFlexible177', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-mediumFlexible177-v3.jpg', 'height': 118, 'width': 177, 'legacy': {}, 'subType': 'mediumFlexible177', 'crop_name': 'mediumFlexible177'}, {'rank': 0, 'subtype': 'verticalTwoByThree735', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/06/11/magazine/11aids7/11aids7-verticalTwoByThree735-v2.jpg', 'height': 1102, 'width': 735, 'legacy': {}, 'subType': 'verticalTwoByThree735', 'crop_name': 'verticalTwoByThree735'}]","[{'name': 'subject', 'value': 'Discrimination', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ACQUIRED IMMUNE DEFICIENCY SYNDROME', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Jackson (Miss)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Homosexuality and Bisexuality', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Epidemics', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Sexually Transmitted Diseases', 'rank': 7, 'major': 'N'}]",2017-06-06T09:00:36+0000,article,Magazine,Magazine,News,nyt://article/c0724b10-1cf1-5b00-a3f6-0647155b34c2,8817,nyt://article/c0724b10-1cf1-5b00-a3f6-0647155b34c2,America’s Hidden H.I.V. Epidemic,Feature,,America’s Hidden H.I.V. Epidemic,,,,By Linda Villarosa,"[{'firstname': 'Linda', 'middlename': None, 'lastname': 'Villarosa', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,MM,38
