,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/06/05/archives/television.html,,,T,23,The New York Times,[],[],1980-06-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/3a9698fd-8cba-5e26-9b33-28b8caa33e8d,0,nyt://article/3a9698fd-8cba-5e26-9b33-28b8caa33e8d,Television,1,,Television,,,,,[],
1,,https://www.nytimes.com/1980/06/05/archives/obituary-7-no-title.html,,,M,12,The New York Times,[],[],1980-06-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/96330afb-29a8-5acf-98b4-708aebfbe002,0,nyt://article/96330afb-29a8-5acf-98b4-708aebfbe002,Obituary 7 -- No Title,1,,Obituary 7 -- No Title,,,,,[],
2,,https://www.nytimes.com/1980/06/05/archives/obituary-4-no-title.html,,,M,12,The New York Times,[],[],1980-06-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/339c2c71-fe6a-5274-b39c-6d26e6cf3fb0,0,nyt://article/339c2c71-fe6a-5274-b39c-6d26e6cf3fb0,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],
3,"TEN years after its premiere on CBS-TV, ""And David Wept"" re  ceived its first live staged performance Saturday night at the 92d Street Y, a production in this season's ""Jewish Opera at the Y"" series.  ",https://www.nytimes.com/1980/06/02/archives/opera-and-david-wept.html,,,S,13,The New York Times,[],[],1980-06-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/e9646010-98d3-5f3c-8317-c71c8252e7f9,0,nyt://article/e9646010-98d3-5f3c-8317-c71c8252e7f9,Opera: 'And David Wept',1,,Opera: 'And David Wept',,,,By Peter G. Davis,"[{'firstname': 'Peter', 'middlename': 'G.', 'lastname': 'Davis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"NEW ROCHELLE, N.Y., June 1  Beth Daniel, who is known on the Ladies' Professional Golf Association tour for exceptional distance off the tees and occasional displays of temper, won the Golden Lights Classic at the Wykagyl Country Club today as she beat Jo Ann Washam and Nancy LopezMelton by two strokes.  ",https://www.nytimes.com/1980/06/02/archives/beth-daniel-on-287-victor-at-wykagyl-beth-daniel-triumphs-on-71287.html,,,S,1,The New York Times,[],[],1980-06-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/617286b8-1353-5f79-96be-6357b43ac629,0,nyt://article/617286b8-1353-5f79-96be-6357b43ac629,"Beth Daniel, on 287, Victor at Wykagyl; Beth Daniel Triumphs on 71-287 An Impressive Iron Shot ",2,,"Beth Daniel, on 287, Victor at Wykagyl; Beth Daniel Triumphs on 71-287 An Impressive Iron Shot ",,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/06/01/archives/television-this-week-of-special-interest.html,,,A,31,The New York Times,[],[],1980-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/b0b818ac-3be8-5098-a5d0-74404ceae976,0,nyt://article/b0b818ac-3be8-5098-a5d0-74404ceae976,Television This Week; OF SPECIAL INTEREST,2,,Television This Week; OF SPECIAL INTEREST,,,,,[],
6,"From the Patton Museum of Cavalry and Armor, where, along with other revered relics, the general's ivory-handled revolvers are displayed, the road through the 100,000-acre Fort Knox Army base in  Kentucky winds past parklike swards where picnic tables and childrens' ...  ",https://www.nytimes.com/1980/06/01/archives/battle-over-the-new-us-tank-tank.html,,,T,7,The New York Times,[],[],1980-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/815862a4-e32b-5bfa-a49e-26fbfa353667,0,nyt://article/815862a4-e32b-5bfa-a49e-26fbfa353667,BATTLE OVER THE NEW U.S. TANK; TANK,6,,BATTLE OVER THE NEW U.S. TANK; TANK,,,,By Phil Patton,"[{'firstname': 'Phil', 'middlename': None, 'lastname': 'Patton', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,,https://www.nytimes.com/1980/06/01/archives/arts-and-leisure-guide-of-special-interest-dance-africa-anniversary.html,,,A,34,The New York Times,[],[],1980-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/c0c1b29a-fb8b-5d4b-8443-c479c3dbb924,0,nyt://article/c0c1b29a-fb8b-5d4b-8443-c479c3dbb924,Arts and Leisure Guide; Of Special Interest Dance Africa Anniversary All That Jazz The Frick Theater Dance Film Music Arts and Leisure Guide Art Photography Miscellany,2,,Arts and Leisure Guide; Of Special Interest Dance Africa Anniversary All That Jazz The Frick Theater Dance Film Music Arts and Leisure Guide Art Photography Miscellany,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"A new series of reports on industry in New York depicts a continuing tourist boom, strong airline and motion-picture operations, a ""modest revival"" in printing and new potential for the garment trades, the waterfront and industrial development.  ",https://www.nytimes.com/1980/06/01/archives/new-york-economy-reported-healthy-nyu-studies-find-city-thriving.html,,,,38,The New York Times,[],[],1980-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/4434f3d9-64d4-5223-b3bd-007a81845e2d,0,nyt://article/4434f3d9-64d4-5223-b3bd-007a81845e2d,"NEW YORK ECONOMY REPORTED HEALTHY; N.Y.U. Studies Find City Thriving, but a Survey Covering Region Says Investment Is Down Unions 'Less Agg ressive' Tourism Reported Booming Printing Jobs Increasing Garment Industry Growing",1,,"NEW YORK ECONOMY REPORTED HEALTHY; N.Y.U. Studies Find City Thriving, but a Survey Covering Region Says Investment Is Down Unions 'Less Agg ressive' Tourism Reported Booming Printing Jobs Increasing Garment Industry Growing",,,,,[],
9,"NEW ROCHELLE, N.Y., May 31-- Nancy Lopez-Melton, who shot the worst round of her professional golf career 14 days ago with an 83, shot her best round this season today with a sixunder-par 66 on the 6,410-yard Wykagyl Country Club course.  ",https://www.nytimes.com/1980/06/01/archives/mrs-meltons-66216-trails-by-2-strokes-bogey-on-last-hole-mrs-melton.html,,,S,1,The New York Times,[],[],1980-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/7215d160-1357-5644-be09-6604068316ed,0,nyt://article/7215d160-1357-5644-be09-6604068316ed,Mrs. Melton's 66-216 Trails by 2 Strokes; Bogey on Last Hole Mrs. Melton Contends With 66 Difficulty With Swing,2,,Mrs. Melton's 66-216 Trails by 2 Strokes; Bogey on Last Hole Mrs. Melton Contends With 66 Difficulty With Swing,,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
