,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/12/23/archives/obituary-1-no-title.html,,,31,The New York Times,[],[],1969-12-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/bd5bc254-3e11-5867-9433-e3cd72b05e24,0,nyt://article/bd5bc254-3e11-5867-9433-e3cd72b05e24,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,"81 debutantes at Debutante Cotillion and Christmas Ball, NYC",https://www.nytimes.com/1969/12/23/archives/81-bow-at-debutante-cotillion.html,"81 debutantes at Debutante Cotillion and Christmas Ball, NYC",,27,The New York Times,[],"[{'name': 'subject', 'value': 'Society', 'rank': 1, 'major': 'N'}]",1969-12-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/ca612a5d-1ea0-5cd8-bc86-d1e30886bb71,0,nyt://article/ca612a5d-1ea0-5cd8-bc86-d1e30886bb71,81 Bow at 'Debutante Cotillion,,,81 Bow at 'Debutante Cotillion,,,,,[],,
2,list of donors,https://www.nytimes.com/1969/12/23/archives/gi-in-germany-responds-to-neediest-gi-in-germany-responds-to.html,list of donors,,33,The New York Times,[],"[{'name': 'subject', 'value': 'HUNDRED NEEDIEST CASES (A FUND COLLECTED ANNUALLY BY THE NY TIMES FOR 8 BENEVOLENT ORGNS)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('69 DRIVE)"", 'rank': 2, 'major': 'N'}]",1969-12-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/4bc90d15-9268-5184-94c8-0a62122dffaf,0,nyt://article/4bc90d15-9268-5184-94c8-0a62122dffaf,G.I. in Germany Responds to Neediest; G.I. in Germany Responds to Neediest,,,G.I. in Germany Responds to Neediest; G.I. in Germany Responds to Neediest,,,,,[],,
3,list of donors,https://www.nytimes.com/1969/12/22/archives/students-remember-the-neediest-cases-students-giving-to-the.html,list of donors,,35,The New York Times,[],"[{'name': 'subject', 'value': 'HUNDRED NEEDIEST CASES (A FUND COLLECTED ANNUALLY BY THE NY TIMES FOR 8 BENEVOLENT ORGNS)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('69 DRIVE)"", 'rank': 2, 'major': 'N'}]",1969-12-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/86b21eaa-ca1d-581f-95ed-031503f23e87,0,nyt://article/86b21eaa-ca1d-581f-95ed-031503f23e87,Students Remember the Neediest Cases; STUDENTS GIVING TO THE NEEDIEST,,,Students Remember the Neediest Cases; STUDENTS GIVING TO THE NEEDIEST,,,,,[],,
4,article on dir A Penn; illus,https://www.nytimes.com/1969/12/21/archives/director-arthur-penn-takes-on-general-custer-director-arthur-penn.html,article on dir A Penn; illus,,10,The New York Times,[],"[{'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'REVIEWS AND OTHER DATA ON SPECIFIC PRODUCTIONS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'LITTLE BIG MAN', 'rank': 3, 'major': 'N'}]",1969-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/6bc02443-af8e-56bd-9efc-1c62a84c7d07,0,nyt://article/6bc02443-af8e-56bd-9efc-1c62a84c7d07,Director Arthur Penn Takes on General Custer; Director Arthur Penn takes on General Custer,,,Director Arthur Penn Takes on General Custer; Director Arthur Penn takes on General Custer,,,,By Bernard Weinraub,"[{'firstname': 'Bernard', 'middlename': None, 'lastname': 'Weinraub', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,SM
5,list of donors,https://www.nytimes.com/1969/12/20/archives/gifts-from-around-the-country-aid-neediest-cases-neediest-get-gifts.html,list of donors,,33,The New York Times,[],"[{'name': 'subject', 'value': 'HUNDRED NEEDIEST CASES (A FUND COLLECTED ANNUALLY BY THE NY TIMES FOR 8 BENEVOLENT ORGNS)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('69 DRIVE)"", 'rank': 2, 'major': 'N'}]",1969-12-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/c5bd95fd-e99d-5a05-b6f7-237ed3de57c2,0,nyt://article/c5bd95fd-e99d-5a05-b6f7-237ed3de57c2,Gifts From Around the Country Aid Neediest Cases; Neediest Get Gifts From Over U.S.,,,Gifts From Around the Country Aid Neediest Cases; Neediest Get Gifts From Over U.S.,,,,,[],,
6,list of donors,https://www.nytimes.com/1969/12/18/archives/fifthgrade-bazaar-aids-the-neediest-school-bazaar-aids-the-neediest.html,list of donors,,49,The New York Times,[],"[{'name': 'subject', 'value': 'HUNDRED NEEDIEST CASES (A FUND COLLECTED ANNUALLY BY THE NY TIMES FOR 8 BENEVOLENT ORGNS)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""CONTRIBUTIONS ('69 DRIVE)"", 'rank': 2, 'major': 'N'}]",1969-12-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/d4a82890-2eef-5c8e-b58a-4937d066080c,0,nyt://article/d4a82890-2eef-5c8e-b58a-4937d066080c,Fifth-Grade Bazaar Aids the Neediest; SCHOOL BAZAAR AIDS THE NEEDIEST,,,Fifth-Grade Bazaar Aids the Neediest; SCHOOL BAZAAR AIDS THE NEEDIEST,,,,,[],,
7,,https://www.nytimes.com/1969/12/18/archives/susan-a-fife-70-be-a-bride.html,,,58,The New York Times,[],[],1969-12-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/a39d8cf3-51cb-59d3-b33a-ced9bd554d4b,0,nyt://article/a39d8cf3-51cb-59d3-b33a-ced9bd554d4b,Susan A. Fife 7'0 Be a Bride,1,,Susan A. Fife 7'0 Be a Bride,,,,..o-ez! t Th New Yok Tlmc,[],,
8,,https://www.nytimes.com/1969/12/17/archives/tests-in-air-suspended.html,,,20,The New York Times,[],[],1969-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/a475a130-68cb-55c7-b3cc-a791c05a39b1,0,nyt://article/a475a130-68cb-55c7-b3cc-a791c05a39b1,Tests in Air Suspended,1,,Tests in Air Suspended,,,,,[],,
9,,https://www.nytimes.com/1969/12/17/archives/obituary-1-no-title.html,,,55,The New York Times,[],[],1969-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/33071ef6-b0d9-5c32-b55a-36f1d77df0ba,0,nyt://article/33071ef6-b0d9-5c32-b55a-36f1d77df0ba,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,G
