,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/02/05/archives/obituary-3-no-title.html,,,B,17,The New York Times,[],[],1980-02-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/b8c0f7aa-47f4-5846-a8d9-a75338f78fac,0,nyt://article/b8c0f7aa-47f4-5846-a8d9-a75338f78fac,Obituary 3 -- No Title,1,,Obituary 3 -- No Title,,,,,[],
1,,https://www.nytimes.com/1980/02/04/archives/obituary-4-no-title.html,,,B,9,The New York Times,[],[],1980-02-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/c80a4cb5-978b-5748-b8ad-9dd6976d76ec,0,nyt://article/c80a4cb5-978b-5748-b8ad-9dd6976d76ec,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],
2,"DEERFIELD BEACH, Fla., Feb. 3 (UPI)--JoAnne Carner shrugged off the wind, the cold and a rival, Sandra Post, today as she shot an even-par 73 to win the $15,000 first prize in the Championship of Deer Creek, the first event on the 1980 Ladies' Professional Golf Association tour.  ",https://www.nytimes.com/1980/02/04/archives/mrs-carner-takes-lpga-event-by-2-2-double-bogeys.html,,,S,8,The New York Times,[],[],1980-02-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/64dd21f7-1261-5f7b-9297-dc7e0850644d,0,nyt://article/64dd21f7-1261-5f7b-9297-dc7e0850644d,Mrs. Carner Takes L.P.G.A. Event by 2; 2 Double Bogeys ,1,,Mrs. Carner Takes L.P.G.A. Event by 2; 2 Double Bogeys ,,,,,[],
3,,https://www.nytimes.com/1980/02/03/archives/marriage-announcement-18-no-title.html,,,F,3,The New York Times,[],[],1980-02-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/80bd861d-50ec-5c05-a416-4088bd5f766a,0,nyt://article/80bd861d-50ec-5c05-a416-4088bd5f766a,Marriage Announcement 18 -- No Title,1,,Marriage Announcement 18 -- No Title,,,,,[],
4,"DEERFIELD BEACH, Fla., Feb. 2, (UPI)--Beth Daniel, the 1979 rookie of the year, made three birdies and an eagle on her final four holes today to finish with a 67 and tie JoAnne Carner for the lead after three rounds of the first stop on the 1980 Ladies' Professional Golf Association tour.  ",https://www.nytimes.com/1980/02/03/archives/miss-daniel-at-209-ties-for-lead-in-golf-miss-lopez-at-222-a.html,,,S,4,The New York Times,[],[],1980-02-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/6b92afca-7e8e-524d-87a1-9fa9c2df1026,0,nyt://article/6b92afca-7e8e-524d-87a1-9fa9c2df1026,"Miss Daniel, at 209, Ties for Lead in Golf; Miss Lopez at 222 A Success Story",1,,"Miss Daniel, at 209, Ties for Lead in Golf; Miss Lopez at 222 A Success Story",,,,,[],
5,"DEERFIELD BEACH, Fla., Feb. 1 (AP)--JoAnne Carner survived temperatures in the 60's and 35-mile-anhour gusts today to shoot a one-underpar 70 that vaulted her into the secondround lead of the $100,000 season-opening tournament on the Ladies' Professional Golf Association tour.  ",https://www.nytimes.com/1980/02/02/archives/mrs-carner-leads-by-2.html,,,S,17,The New York Times,[],[],1980-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/ce7dd83b-81a6-5484-b1fc-e573769a743f,0,nyt://article/ce7dd83b-81a6-5484-b1fc-e573769a743f,Mrs. Carner Leads by 2,1,,Mrs. Carner Leads by 2,,,,,[],
6,"""I just use it as a telephone book,"" said Theodore L. Mander, president of a pension consulting firm. ""But the bill comes in every year for $35 and I pay it.""  ",https://www.nytimes.com/1980/02/02/archives/societys-in-book-does-it-still-matter-criteria-for-acceptance.html,,,F,14,The New York Times,[],[],1980-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/19caab53-dcea-51f0-a362-44554d1ee930,0,nyt://article/19caab53-dcea-51f0-a362-44554d1ee930,Society's 'In' Book: Does It Still Matter?; Criteria for Acceptance Unknown Founded in 1887 ,1,,Society's 'In' Book: Does It Still Matter?; Criteria for Acceptance Unknown Founded in 1887 ,,,,By Carey Winfrey,"[{'firstname': 'Carey', 'middlename': None, 'lastname': 'Winfrey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,,https://www.nytimes.com/1980/02/01/archives/obituary-4-no-title.html,,,M,7,The New York Times,[],[],1980-02-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/bf58a82d-0e1d-5e31-b204-7bd47db8b620,0,nyt://article/bf58a82d-0e1d-5e31-b204-7bd47db8b620,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],
8,"DEERFIELD BEACH, Fla. Jan. 31 (AP)--Sally Little birdied the 18th hole with a 5-foot putt and took a onestroke lead today after the first round in the $100,000 season-opening event on ...  ",https://www.nytimes.com/1980/02/01/archives/miss-little-leads-tourney.html,,,S,21,The New York Times,[],[],1980-02-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/52c68a12-8b76-5360-b8fb-0569485005df,0,nyt://article/52c68a12-8b76-5360-b8fb-0569485005df,Miss Little Leads Tourney,1,,Miss Little Leads Tourney,,,,,[],
9,"SOUTH SALEM, N.Y. TUCKED away in a converted general store in this rural town, seven women spend their days in an uncommon pursuit:  the preservation of textiles. But the Textile Conservation Workshop on Main Street is unusual because the skills practiced there are available to the general public.  ",https://www.nytimes.com/1980/01/31/archives/in-a-workshop-new-life-for-old-textiles.html,,,T,8,The New York Times,[],[],1980-01-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/3cb7d07d-9bf0-5714-81de-8c730fde5ae4,0,nyt://article/3cb7d07d-9bf0-5714-81de-8c730fde5ae4,"In a Workshop, New Life for Old Textiles",1,,"In a Workshop, New Life for Old Textiles",,,,By Anne Anable,"[{'firstname': 'Anne', 'middlename': None, 'lastname': 'Anable', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
