,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1967/01/22/archives/contributions-to-neediest.html,,,76,The New York Times,[],[],1967-01-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/55b9b6c3-f0a9-580e-8992-b3dba2218b2d,0,nyt://article/55b9b6c3-f0a9-580e-8992-b3dba2218b2d,Contributions to Neediest,1,,Contributions to Neediest,,,,,[],,
1,,https://www.nytimes.com/1967/01/21/archives/bowie-results.html,,,41,The New York Times,[],[],1967-01-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/b6a0105e-db0a-5928-bea5-fef31ba6d863,0,nyt://article/b6a0105e-db0a-5928-bea5-fef31ba6d863,Bowie Results,1,,Bowie Results,,,,,[],,S
2,"Koppel, Wm J",https://www.nytimes.com/1967/01/21/archives/yonkers-raceway-results.html,"Koppel, Wm J",,41,The New York Times,[],"[{'name': 'persons', 'value': 'KOPPEL, WM J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-01-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/eec0805c-0377-5fc5-ab92-a51ce75bca32,0,nyt://article/eec0805c-0377-5fc5-ab92-a51ce75bca32,Yonkers Raceway Results,,,Yonkers Raceway Results,,,,,[],,Sports
3,,https://www.nytimes.com/1967/01/21/archives/deaths.html,,,27,The New York Times,[],"[{'name': 'persons', 'value': 'ROSOFSKY, BARNET D', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-01-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/f9b232d3-aede-5d7c-b610-981df4d2142a,0,nyt://article/f9b232d3-aede-5d7c-b610-981df4d2142a,Deaths,,,Deaths,,,,,[],,
4,,https://www.nytimes.com/1967/01/20/archives/deaths.html,,,37,The New York Times,[],[],1967-01-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/3129db59-b7a0-5d0b-b1e4-76e6b7912cc9,0,nyt://article/3129db59-b7a0-5d0b-b1e4-76e6b7912cc9,Deaths,1,,Deaths,,,,,[],,
5,,https://www.nytimes.com/1967/01/20/archives/hialeah-results.html,,,77,The New York Times,[],[],1967-01-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/18be475d-c08c-59ad-8f97-b538a1f40535,0,nyt://article/18be475d-c08c-59ad-8f97-b538a1f40535,Hialeah Results,1,,Hialeah Results,,,,,[],,S
6,"BALTIMORE, Jan. 19 (AP) Tom Meschery led the San  Francisco Warriors to a 123102 victory over the New York Knicks tonight in the first game of a National Basketball Association double-header.  ",https://www.nytimes.com/1967/01/20/archives/new-york-player-knocks-down-foe-meschery-scores-28-points-for.html,,,77,The New York Times,[],[],1967-01-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/50e00fff-1ecc-5072-9a0b-5b2f2aea785b,0,nyt://article/50e00fff-1ecc-5072-9a0b-5b2f2aea785b,NEW YORK PLAYER KNOCKS DOWN FOE; Meschery Scores 28 Points for Warriors Bullets Top Royals in 2d Game ,1,,NEW YORK PLAYER KNOCKS DOWN FOE; Meschery Scores 28 Points for Warriors Bullets Top Royals in 2d Game ,,,,,[],,S
7,,https://www.nytimes.com/1967/01/20/archives/yonkers-raceway-entries.html,,,77,The New York Times,[],[],1967-01-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/c4dc3e3c-2cfe-5357-bf8b-82d27cc473ad,0,nyt://article/c4dc3e3c-2cfe-5357-bf8b-82d27cc473ad,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
8,,https://www.nytimes.com/1967/01/18/archives/deaths.html,,,35,The New York Times,[],[],1967-01-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/63324512-0e9b-51db-a002-8762f9b3935a,0,nyt://article/63324512-0e9b-51db-a002-8762f9b3935a,Deaths,1,,Deaths,,,,,[],,
9,,https://www.nytimes.com/1967/01/17/archives/deaths.html,,,35,The New York Times,[],[],1967-01-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/aba0c0ae-b857-5d1c-80a5-852f9aad90b3,0,nyt://article/aba0c0ae-b857-5d1c-80a5-852f9aad90b3,Deaths,1,,Deaths,,,,,[],,
