,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Cassard, Morris Jr",https://www.nytimes.com/1968/02/02/archives/obituary-1-no-title.html,"Cassard, Morris Jr",,35,The New York Times,[],"[{'name': 'persons', 'value': 'CASSARD, MORRIS JR', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/d210adf9-785a-591e-9e5f-3ab5e887e001,0,nyt://article/d210adf9-785a-591e-9e5f-3ab5e887e001,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
1,"The Houston Cougars played before 52,693 fans in the Houston Astrodome recently when they halted the University of California, Los Angeles. Last night the nation's No. 1 team played before 8,606 fans in Madison Square Garden.  ",https://www.nytimes.com/1968/02/02/archives/houston-beats-marshall-10293-and-army-routs-n-y-u-7551-at-garden.html,,,42,The New York Times,[],[],1968-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/4a3a6fee-4c45-584c-b1b9-9ad04fd7ce64,0,nyt://article/4a3a6fee-4c45-584c-b1b9-9ad04fd7ce64,"Houston Beats Marshall, 102-93, and Army Routs N. Y. U., 75-51, at Garden; HAYES OF COUGARS TALLIES 39 POINTS Houston Wins 21st Straight Before 8,606 -- Cadets Gain 14th Victory of Season ",1,,"Houston Beats Marshall, 102-93, and Army Routs N. Y. U., 75-51, at Garden; HAYES OF COUGARS TALLIES 39 POINTS Houston Wins 21st Straight Before 8,606 -- Cadets Gain 14th Victory of Season ",,,,By Deane McGowen,"[{'firstname': 'Deane', 'middlename': None, 'lastname': 'McGowen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
2,"Bklyn CORE chap head Carson charges Negro and Puerto Rican pupils are being struck and beaten by teachers, news conf; lists 5 alleged incidents of beatings in last yr; says there has been steady rise in such incidents since Sept teachers strike; claims attitude in schools is now anti-community",https://www.nytimes.com/1968/02/01/archives/core-says-pupils-are-being-abused-brooklyn-chapter-accuses-teachers.html,"Bklyn CORE chap head Carson charges Negro and Puerto Rican pupils are being struck and beaten by teachers, news conf; lists 5 alleged incidents of beatings in last yr; says there has been steady rise in such incidents since Sept teachers strike; c...",,26,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'RACIAL INTEGRATION - PROGRAMS FOR SOCIALLY HANDICAPPED', 'rank': 3, 'major': 'N'}]",1968-02-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/73b259de-f6e3-5d43-b159-ac8840cea953,0,nyt://article/73b259de-f6e3-5d43-b159-ac8840cea953,CORE SAYS PUPILS ARE BEING ABUSED; Brooklyn Chapter Accuses Teachers of Beatings,,,CORE SAYS PUPILS ARE BEING ABUSED; Brooklyn Chapter Accuses Teachers of Beatings,,,,By John Kifner,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Kifner', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
3,"Curtis, A (Mrs): Found slain in her Bklyn apt apparently after being raped",https://www.nytimes.com/1968/02/01/archives/mother-slain-in-apparent-rape-with-baby-in-a-carriage-nearby.html,"Curtis, A (Mrs): Found slain in her Bklyn apt apparently after being raped",,27,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 2, 'major': 'N'}]",1968-02-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/841cff9a-4834-529c-9e78-4cf34b3a9dcf,0,nyt://article/841cff9a-4834-529c-9e78-4cf34b3a9dcf,"Mother Slain in Apparent Rape, With Baby in a Carriage Nearby",,,"Mother Slain in Apparent Rape, With Baby in a Carriage Nearby",,,,By Sylvan Fox,"[{'firstname': 'Sylvan', 'middlename': None, 'lastname': 'Fox', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,Wife dies; her por,https://www.nytimes.com/1968/01/30/archives/obituary-1-no-title.html,Wife dies; her por,,41,The New York Times,[],"[{'name': 'persons', 'value': 'BEN GURION, DAVID', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'BEN GURION, DAVID', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1968-01-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/18699d6e-b49f-5a42-ac9f-d49c320edb3d,0,nyt://article/18699d6e-b49f-5a42-ac9f-d49c320edb3d,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
5,"Roginsky, David N",https://www.nytimes.com/1968/01/29/archives/obituary-1-no-title.html,"Roginsky, David N",,31,The New York Times,[],"[{'name': 'persons', 'value': 'ROGINSKY, DAVID N', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-01-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/2aa38607-3692-5f72-82c9-e6183145e443,0,nyt://article/2aa38607-3692-5f72-82c9-e6183145e443,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
6,"JEAN BRODIE, the regal, frumpy, frightening and raffishly endearing heroine of Muriel Spark's novel and now Jay Allen's play, ""The Prime of Miss Jean Brodie,"" is a creature for whom the world must glow.  ",https://www.nytimes.com/1968/01/28/archives/behold-miss-brodies-bravura-brodies-bravura.html,,,1,The New York Times,[],[],1968-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/63a20405-189a-51f9-af16-62630fb5c964,0,nyt://article/63a20405-189a-51f9-af16-62630fb5c964,Behold Miss Brodie's Bravura; Brodie's Bravura,2,,Behold Miss Brodie's Bravura; Brodie's Bravura,,,,By Walter Kerr,"[{'firstname': 'Walter', 'middlename': None, 'lastname': 'Kerr', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,ARTS
7,Por,https://www.nytimes.com/1968/01/28/archives/obituary-1-no-title.html,Por,,77,The New York Times,[],"[{'name': 'persons', 'value': 'KEARING, SAMUEL J JR.', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'WASHINGTON, WALTER EDWARD', 'rank': 2, 'major': 'N'}]",1968-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/0d2b9f3a-70d5-5810-872f-4999eb9460d8,0,nyt://article/0d2b9f3a-70d5-5810-872f-4999eb9460d8,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,"30 S-W African tribesmen found guilty of terrorism, but will escape death penalty; Justice Ludorf notes crimes were committed before Terrorism Act was passed; holds accused 'misguided dupes of Communist indoctrination'",https://www.nytimes.com/1968/01/27/archives/30-found-guilty-in-south-africa-but-tribesmen-will-escape-death-for.html,"30 S-W African tribesmen found guilty of terrorism, but will escape death penalty; Justice Ludorf notes crimes were committed before Terrorism Act was passed; holds accused 'misguided dupes of Communist indoctrination'",,57,The New York Times,[],"[{'name': 'glocations', 'value': 'SOUTH-WEST AFRICA', 'rank': 1, 'major': 'N'}]",1968-01-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/2d300e84-a3df-5756-b168-562ebaf0103e,0,nyt://article/2d300e84-a3df-5756-b168-562ebaf0103e,30 FOUND GUILTY IN SOUTH AFRICA; But Tribesmen Will Escape Death for Terrorism,,,30 FOUND GUILTY IN SOUTH AFRICA; But Tribesmen Will Escape Death for Terrorism,,,,,[],,
9,"A flock of brilliantly colored metallic birds was suspended from the ceiling of the Pierre's Grand Ballroom last night, where some 700 guests attended the annual Petroushka Ball to aid the Russian Children's Welfare Society.  ",https://www.nytimes.com/1968/01/27/archives/petroushka-ball-is-held-at-pierre-to-aid-children.html,,,15,The New York Times,[],[],1968-01-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/684adec6-52eb-5370-87b7-99ec5f4c3879,0,nyt://article/684adec6-52eb-5370-87b7-99ec5f4c3879,Petroushka Ball Is Held at Pierre To Aid Children,1,,Petroushka Ball Is Held at Pierre To Aid Children,,,,,[],,
