,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Several old books, new books, movie books and political books by or about President-elect Ronald Reagan are in the works in the wake of his landslide victory over President Carter two weeks ago.  ",https://www.nytimes.com/1980/11/20/archives/book-circles-abuzz-with-reagan-titles-old-new-and-redrafted.html,,,M,13,The New York Times,[],[],1980-11-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/db7c8a08-2e95-504f-b8f4-8403802770cf,0,nyt://article/db7c8a08-2e95-504f-b8f4-8403802770cf,"BOOK CIRCLES ABUZZ WITH REAGAN TITLES; Old, New and Redrafted Projects Concern His Career in Movies and His Rise in Politics Two Newspaper Projects An Update on Ascendancy ",1,,"BOOK CIRCLES ABUZZ WITH REAGAN TITLES; Old, New and Redrafted Projects Concern His Career in Movies and His Rise in Politics Two Newspaper Projects An Update on Ascendancy ",,,,By Herbert Mitgang,"[{'firstname': 'Herbert', 'middlename': None, 'lastname': 'Mitgang', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"WASHINGTON, Nov. 19 (AP) -- Commissioner Pete Rozelle said today that the National Football League could police itself and did not need a federal law to curb excessive violence.  ",https://www.nytimes.com/1980/11/20/archives/football-can-police-itself-rozelle-tells-house-group.html,,,S,14,The New York Times,[],[],1980-11-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/0f22be80-4600-5f1e-908e-3894dec4b2c1,0,nyt://article/0f22be80-4600-5f1e-908e-3894dec4b2c1,"Football Can Police Itself, Rozelle Tells House Group",1,,"Football Can Police Itself, Rozelle Tells House Group",,,,,[],
2,"Admission will be free at Belmont Park Saturday. And anyone can run, even if he isn't a horse.  ",https://www.nytimes.com/1980/11/19/archives/twofooted-racing-at-belmont-its-different-in-europe-lebows-master.html,,,S,4,The New York Times,[],[],1980-11-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/26b445dc-47d4-5a7a-9691-bd2265892c79,0,nyt://article/26b445dc-47d4-5a7a-9691-bd2265892c79,Two-Footed Racing at Belmont; It's Different in Europe Lebow's Master Plan Tennis Magazine Cites Miss Jaeger ,1,,Two-Footed Racing at Belmont; It's Different in Europe Lebow's Master Plan Tennis Magazine Cites Miss Jaeger ,,,,By Frank Litsky,"[{'firstname': 'Frank', 'middlename': None, 'lastname': 'Litsky', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"PHILADELPHIA, Nov. 18--Arlen Specter, who holds season tickets to the Philadelphia Eagles' games and is an allround sports fan, enjoys sitting in his 34th floor office near City Hall and looking out over his home town, now a city of winners.  ",https://www.nytimes.com/1980/11/19/archives/sports-prowess-brings-a-new-spirit-to-philadelphia-sense-of-quiet.html,,,A,16,The New York Times,[],[],1980-11-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/ec42f097-d90d-56d6-826c-abe015d66b4a,0,nyt://article/ec42f097-d90d-56d6-826c-abe015d66b4a,Sports Prowess Brings a New Spirit to Philadelphia; Sense of Quiet Confidence Phillies Failed Every Year Eagles and Flyers Sell Out 'You Can Bet on It' ,1,,Sports Prowess Brings a New Spirit to Philadelphia; Sense of Quiet Confidence Phillies Failed Every Year Eagles and Flyers Sell Out 'You Can Bet on It' ,,,,By William Robbins Special To the New York Times,"[{'firstname': 'William', 'middlename': 'Robbins', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"PHILADELPHIA, Nov. 18--Republican governors, encouraged by Presidentelect Ronald Reagan's pledge to ""reinstitute this nation as a federation of sovereign states,"" sent him a list of proposals today to return authority to the state level.  ",https://www.nytimes.com/1980/11/19/archives/gop-governors-submit-proposals-to-help-states-proposals-for-early.html,,,A,30,The New York Times,[],[],1980-11-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/ae8c19ad-5b92-5879-ae0c-bc7f8e7f9e08,0,nyt://article/ae8c19ad-5b92-5879-ae0c-bc7f8e7f9e08,G.O.P. Governors Submit Proposals to Help States; Proposals for Early Action ,1,,G.O.P. Governors Submit Proposals to Help States; Proposals for Early Action ,,,,By John Herbers Special To the New York Times,"[{'firstname': 'John', 'middlename': 'Herbers', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"IN the National Football League's dark ages, the single-wing offense turned running backs into legends  --Jim Thorpe, Red Grange, Bronko Nagurski.  ",https://www.nytimes.com/1980/11/18/archives/sports-of-the-times-a-position-of-respect-in-nfl.html,,,S,16,The New York Times,[],[],1980-11-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/b2ccd652-cdc6-5259-ac2f-1e65fb4380d5,0,nyt://article/b2ccd652-cdc6-5259-ac2f-1e65fb4380d5,Sports of The Times; A Position Of Respect In N.F.L. ,1,,Sports of The Times; A Position Of Respect In N.F.L. ,,,,DAVE ANDERSON,"[{'firstname': 'Dave', 'middlename': None, 'lastname': 'ANDERSON', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,,https://www.nytimes.com/1980/11/17/archives/obituary-2-no-title.html,,,B,13,The New York Times,[],[],1980-11-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/8db8ffde-2a39-5252-9cca-4c5de32d9fa0,0,nyt://article/8db8ffde-2a39-5252-9cca-4c5de32d9fa0,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
7,"PROVIDENCE, Nov. 15 Blanked in the first half and trailing by 17 points with 7 minutes 43 seconds to play, Darthmouth rallied for three quick touchdowns and a 28-24 victory over Brown today.  ",https://www.nytimes.com/1980/11/16/archives/dartmouth-rallies-to-top-brown-2824-carbone-stands-out-ivy-league.html,,,S,8,The New York Times,[],[],1980-11-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/9247ad33-6a0c-5bb8-94b4-3ac3a61390d2,0,nyt://article/9247ad33-6a0c-5bb8-94b4-3ac3a61390d2,"Dartmouth Rallies To Top Brown, 28-24; Carbone Stands Out Ivy League Standing",1,,"Dartmouth Rallies To Top Brown, 28-24; Carbone Stands Out Ivy League Standing",,,,By Michael Strauss Special To the New York Times,"[{'firstname': 'Michael', 'middlename': 'Strauss', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,Rich Cuayong rushed for 69 yards and two touchdowns to spark unbeaten DePaul to a 24-6 victory over Pequannock yesterday in Pequannock.  ,https://www.nytimes.com/1980/11/16/archives/cuayong-the-key-for-unbeaten-depaul-morrissomerset.html,,,S,10,The New York Times,[],[],1980-11-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/1d6f700a-cc1a-541f-8427-406f5f82f704,0,nyt://article/1d6f700a-cc1a-541f-8427-406f5f82f704,Cuayong the Key for Unbeaten DePaul; Morris-Somerset,1,,Cuayong the Key for Unbeaten DePaul; Morris-Somerset,,,,,[],
9,,https://www.nytimes.com/1980/11/16/archives/westchester-weekly-westchesterthis-week-theater-music-and-dance-art.html,,,W,12,The New York Times,[],[],1980-11-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/ecbe56a2-4a27-5406-b1cc-517c5555966f,0,nyt://article/ecbe56a2-4a27-5406-b1cc-517c5555966f,Westchester/This Week; THEATER MUSIC AND DANCE ART LECTURES FILM CHILDREN MISCELLANEOUS IN NEARBY BRONX IN NEARBY PUTNAM IN CONNECTICUT ,1,,Westchester/This Week; THEATER MUSIC AND DANCE ART LECTURES FILM CHILDREN MISCELLANEOUS IN NEARBY BRONX IN NEARBY PUTNAM IN CONNECTICUT ,,,,,[],
