,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/08/12/archives/obituary-1-no-title.html,,,M,17,The New York Times,[],[],1980-08-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/a78b7443-4c89-5286-9ab2-1d470a3511f7,0,nyt://article/a78b7443-4c89-5286-9ab2-1d470a3511f7,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
1,,https://www.nytimes.com/1980/08/10/archives/arts-and-leisure-guide-of-special-interest-big-bands-second-chance.html,,,A,30,The New York Times,[],[],1980-08-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/c564c786-8ac2-5290-b3de-265b419170df,0,nyt://article/c564c786-8ac2-5290-b3de-265b419170df,Arts and Leisure Guide; Of Special Interest Big Bands Second Chance Free-for-all Theater Recent Openings Macready! Broadway Now Previewing Off Broadway Off Off Broadway Straw Hat New York Long Island Upstate Connecticut Maine Massachusetts New Hampshire New Jersey Pennsylvania Rhode Island Vermont Canada Ontario Dance Film Opening This Week Recent Openings Special Series Music Opera Arts and Leisure Guide Tristate Nation Jazz Pop/Folk/Rock Art Galleries Uptown Galleries 57th St. Galleries SoHo Other Museums Photography Miscellany ,2,,Arts and Leisure Guide; Of Special Interest Big Bands Second Chance Free-for-all Theater Recent Openings Macready! Broadway Now Previewing Off Broadway Off Off Broadway Straw Hat New York Long Island Upstate Connecticut Maine Massachusetts New Hampshire New Jersey Pennsylvania Rhode Island Vermont Canada Ontario Dance Film Opening This Week Recent Openings Special Series Music Opera Arts and Leisure Guide Tristate Nation Jazz Pop/Folk/Rock Art Galleries Uptown Galleries 57th St. Galleries SoHo Other Museums Photography Miscellany ,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,,https://www.nytimes.com/1980/08/10/archives/birth-notice-1-no-title.html,,,,61,The New York Times,[],[],1980-08-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/a9cfb210-60ed-5501-844b-bc997ecb3ad5,0,nyt://article/a9cfb210-60ed-5501-844b-bc997ecb3ad5,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],
3,,https://www.nytimes.com/1980/08/09/archives/letters-to-cope-with-the-burdens-of-the-presidency-a-decent-living.html,,,,18,The New York Times,[],[],1980-08-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/29bd0a26-4395-59b4-9dc3-5aa56ddfcfee,0,nyt://article/29bd0a26-4395-59b4-9dc3-5aa56ddfcfee,Letters; To Cope With the Burdens of the Presidency A Decent Living for the Carriage Trade Pre-1936 Alternative For Open Conventions Help for Voters Who Wish to Register Transit Reform Can Keep Jobs in New York Homespun Agent 007 How Not to Reduce Police-Community Confrontations ,1,,Letters; To Cope With the Burdens of the Presidency A Decent Living for the Carriage Trade Pre-1936 Alternative For Open Conventions Help for Voters Who Wish to Register Transit Reform Can Keep Jobs in New York Homespun Agent 007 How Not to Reduce Police-Community Confrontations ,,,,MAUDE KEMPER RILEYHORACE P. ROWLEY 3dPRISCILLA BROWNEPAUL FEINERAMY PRYORDAN FERNANDEZWILLIAM M. GREENPHIL CARUSO,"[{'firstname': 'Maude', 'middlename': 'Kemper', 'lastname': 'RILEYHORACE', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/08/09/archives/obituary-2-no-title.html,,,M,24,The New York Times,[],[],1980-08-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/e60aa62d-0c73-5d3e-8283-0f430832e6e0,0,nyt://article/e60aa62d-0c73-5d3e-8283-0f430832e6e0,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
5,New York City is continuing its ...  ,https://www.nytimes.com/1980/08/09/archives/unstealable-basket-still-elusive-1000-prize-contest.html,,,M,22,The New York Times,[],[],1980-08-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/23087ff2-ef42-5aa1-890c-7ba88c479480,0,nyt://article/23087ff2-ef42-5aa1-890c-7ba88c479480,"Unstealable Basket Still Elusive; $1,000 Prize Contest",1,,"Unstealable Basket Still Elusive; $1,000 Prize Contest",,,,,[],
6,"TORONTO, Aug. 7--The playing members of the Ladies' Professional Golf Association voted last year that ""henceforth and ever after"" the Peter Jackson Classic, the annual tour stop in Canada since 1973, would be known as ...  ",https://www.nytimes.com/1980/08/08/archives/pat-bradley-takes-3shot-lead-four-are-tied-with-69s-left-wrist.html,,,S,23,The New York Times,[],[],1980-08-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/8cdf530d-2183-5427-9c7b-0c395dfa3bcc,0,nyt://article/8cdf530d-2183-5427-9c7b-0c395dfa3bcc,Pat Bradley Takes 3-Shot Lead; Four Are Tied With 69's Left Wrist Taped ,1,,Pat Bradley Takes 3-Shot Lead; Four Are Tied With 69's Left Wrist Taped ,,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,,https://www.nytimes.com/1980/08/07/archives/obituary-1-no-title.html,,,M,11,The New York Times,[],[],1980-08-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/8a96511f-f8f0-5669-92ad-b448507ecbdb,0,nyt://article/8a96511f-f8f0-5669-92ad-b448507ecbdb,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
8,,https://www.nytimes.com/1980/08/06/archives/obituary-7-no-title.html,,,B,19,The New York Times,[],[],1980-08-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/015f92ed-e3b4-5c93-b68a-8642929f8bcc,0,nyt://article/015f92ed-e3b4-5c93-b68a-8642929f8bcc,Obituary 7 -- No Title,1,,Obituary 7 -- No Title,,,,,[],
9,"CINCINNATI, Aug. 4 (AP)--George Foster and Johnny Bench homered to help Tom Seaver make a successful return today as the Cincinnati Reds defeated the San Diego Padres, 7-1. The victory snapped San Diego's eightgame winning streak.  ",https://www.nytimes.com/1980/08/05/archives/reds-seaver-wins-in-return.html,,,S,13,The New York Times,[],[],1980-08-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/837fc9c2-60ff-5e23-85c8-a0d8a89efe89,0,nyt://article/837fc9c2-60ff-5e23-85c8-a0d8a89efe89,Reds' Seaver Wins in Return,1,,Reds' Seaver Wins in Return,,,,,[],
