,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1967/03/19/archives/marriage-announcement-26-no-title.html,,,91,The New York Times,[],[],1967-03-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/b4322528-0019-57d8-be6e-60086449641e,0,nyt://article/b4322528-0019-57d8-be6e-60086449641e,Marriage Announcement 26 -- No Title,1,,Marriage Announcement 26 -- No Title,,,,,[],,
1,"Hersey, J: Under the Eye of the Storm",https://www.nytimes.com/1967/03/19/archives/enmeshed-in-techniques.html,"Hersey, J: Under the Eye of the Storm",,3,The New York Times,[],"[{'name': 'persons', 'value': 'HERSEY, J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'UNDER THE EYE OF THE STORM', 'rank': 3, 'major': 'N'}]",1967-03-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/30eb9ac6-0700-55c6-97c7-09953dd2d7a8,0,nyt://article/30eb9ac6-0700-55c6-97c7-09953dd2d7a8,Enmeshed in Techniques,,,Enmeshed in Techniques,,,,By R.v. Cassill,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,BR
2,"THIS isn't a bad season. It's never got up enough energy to be bad. To be bad, you  must be bold, you must aim high and nosedive hard, you must want to be big and blow apart with the effort. This is a limp season.  ",https://www.nytimes.com/1967/03/19/archives/how-to-tell-one-flop-from-another-memorable-baskets-how-to-tell-the.html,,,1,The New York Times,[],[],1967-03-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/8a55e967-d1f1-5323-bba5-284abed85141,0,nyt://article/8a55e967-d1f1-5323-bba5-284abed85141,How to Tell One Flop From Another; Memorable Baskets How to Tell the Flops Ague to Abandon,2,,How to Tell One Flop From Another; Memorable Baskets How to Tell the Flops Ague to Abandon,,,,By Walter Kerrrichard Saunders From Scope,"[{'firstname': 'Walter', 'middlename': 'Kerrrichard', 'lastname': 'Saunders', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
3,"Greenfield, Fredk W",https://www.nytimes.com/1967/03/18/archives/deaths.html,"Greenfield, Fredk W",,29,The New York Times,[],"[{'name': 'persons', 'value': 'GREENFIELD, FREDK W', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-03-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/37572f99-6d19-5dd4-8f69-2d48054b3d55,0,nyt://article/37572f99-6d19-5dd4-8f69-2d48054b3d55,Deaths,,,Deaths,,,,,[],,
4,"On Easter Sunday a luncheon, dance and fashion show is to be held at the Waldorf-Astoria to benefit the Postgraduate Center for Mental Health. Mrs. Donald J. Chipman is the general chairman of the March 26 event.  ",https://www.nytimes.com/1967/03/18/archives/fashion-luncheon-on-easter-will-aid-mental-health-group.html,,,17,The New York Times,[],[],1967-03-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/795e9509-ec9c-5e2a-b3c3-95d294ca0883,0,nyt://article/795e9509-ec9c-5e2a-b3c3-95d294ca0883,Fashion Luncheon on Easter Will Aid Mental Health Group,1,,Fashion Luncheon on Easter Will Aid Mental Health Group,,,,,[],,
5,,https://www.nytimes.com/1967/03/17/archives/roosevelt-raceway-results.html,,,48,The New York Times,[],[],1967-03-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/e59dac13-a17b-570d-ad3d-adbca7808f95,0,nyt://article/e59dac13-a17b-570d-ad3d-adbca7808f95,Roosevelt Raceway Results,1,,Roosevelt Raceway Results,,,,,[],,S
6,"Morgan, (Mrs) Wm O P",https://www.nytimes.com/1967/03/17/archives/deaths.html,"Morgan, (Mrs) Wm O P",,41,The New York Times,[],"[{'name': 'persons', 'value': 'MORGAN, WM O P', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-03-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/cadfbe29-7bc7-57f6-b1af-a958367fbaa1,0,nyt://article/cadfbe29-7bc7-57f6-b1af-a958367fbaa1,Deaths,,,Deaths,,,,,[],,
7,,https://www.nytimes.com/1967/03/16/archives/roosevelt-raceway-results.html,,,60,The New York Times,[],[],1967-03-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/45381da8-046c-5584-818e-886b15983626,0,nyt://article/45381da8-046c-5584-818e-886b15983626,Roosevelt Raceway Results,1,,Roosevelt Raceway Results,,,,,[],,S
8,,https://www.nytimes.com/1967/03/16/archives/roosevelt-raceway-entries.html,,,62,The New York Times,[],[],1967-03-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/5b5abe21-0cf9-57b5-a387-0eeca05dd53d,0,nyt://article/5b5abe21-0cf9-57b5-a387-0eeca05dd53d,Roosevelt Raceway Entries,1,,Roosevelt Raceway Entries,,,,,[],,S
9,,https://www.nytimes.com/1967/03/13/archives/births.html,,,37,The New York Times,[],[],1967-03-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/8b686c33-a5d9-591e-99d9-e981ace3cb53,0,nyt://article/8b686c33-a5d9-591e-99d9-e981ace3cb53,Births,1,,Births,,,,,[],,
