,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/06/12/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-06-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/16c2291b-0c7a-50b0-a4b3-1b52bfcee295,0,nyt://article/16c2291b-0c7a-50b0-a4b3-1b52bfcee295,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,"Greif, Robert L (Mrs) (Carol)",https://www.nytimes.com/1969/06/11/archives/obituary-1-no-title.html,"Greif, Robert L (Mrs) (Carol)",,47,The New York Times,[],"[{'name': 'persons', 'value': 'GREIF, ROBERT L', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-06-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/abe3ff37-84fe-5593-bc18-300f90ca396f,0,nyt://article/abe3ff37-84fe-5593-bc18-300f90ca396f,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
2,,https://www.nytimes.com/1969/06/08/archives/daughter-to-s-z-collens.html,,,86,The New York Times,[],[],1969-06-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/6feed650-5056-5fff-aab5-4268c5542487,0,nyt://article/6feed650-5056-5fff-aab5-4268c5542487,"Daughter to S. Z, Collens",1,,"Daughter to S. Z, Collens",,,,,[],,
3,,https://www.nytimes.com/1969/06/08/archives/marriage-announcement-2-no-title.html,,,90,The New York Times,[],[],1969-06-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/e0e3f029-715e-5f5f-bfd4-6a82738d1641,0,nyt://article/e0e3f029-715e-5f5f-bfd4-6a82738d1641,Marriage Announcement 2 -- No Title,1,,Marriage Announcement 2 -- No Title,,,,,[],,
4,"Delaney, Edward C",https://www.nytimes.com/1969/06/08/archives/obituary-1-no-title.html,"Delaney, Edward C",,93,The New York Times,[],"[{'name': 'persons', 'value': 'DELANEY, EDWARD C', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1969-06-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/d5a87c59-f8ef-552e-a54a-42821a694414,0,nyt://article/d5a87c59-f8ef-552e-a54a-42821a694414,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
5,,https://www.nytimes.com/1969/06/08/archives/birth-notice-1-no-title.html,,,90,The New York Times,[],[],1969-06-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/62c526a6-aa24-5351-a023-d2e19e11350f,0,nyt://article/62c526a6-aa24-5351-a023-d2e19e11350f,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
6,"LATROBE, Pa., June 7 (AP) -- Home remedies for various miseries are as common as apple pie, but few people have received as many in recent months as Arnold Palmer, the millionaire golfing idol stricken with a sore hip, the putting yips and a bad tournament slump.  ",https://www.nytimes.com/1969/06/08/archives/palmer-swamped-by-remedies-from-his-army-has-own-plan-to-cure-slump.html,,,6,The New York Times,[],[],1969-06-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/8e327f64-9df7-59f9-bd00-dca9d7c1073d,0,nyt://article/8e327f64-9df7-59f9-bd00-dca9d7c1073d,"Palmer, Swamped by Remedies From His Army, Has Own Plan to Cure Slump",1,,"Palmer, Swamped by Remedies From His Army, Has Own Plan to Cure Slump",,,,,[],,SPORTSS
7,"Descendant Margaret C Arnold weds Lt S F Davis, West Point; her por",https://www.nytimes.com/1969/06/07/archives/margaret-arnold-wed-at-west-point.html,"Descendant Margaret C Arnold weds Lt S F Davis, West Point; her por",,25,The New York Times,[],"[{'name': 'persons', 'value': 'ARNOLD, BENEDICT', 'rank': 1, 'major': 'N'}]",1969-06-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/9d2eef63-962e-5a8b-81ec-f07afca8d12f,0,nyt://article/9d2eef63-962e-5a8b-81ec-f07afca8d12f,Margaret Arnold Wed at West Point,,,Margaret Arnold Wed at West Point,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
8,,https://www.nytimes.com/1969/06/04/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1969-06-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/7acc2072-b211-5727-bea5-7f9abc7ef04c,0,nyt://article/7acc2072-b211-5727-bea5-7f9abc7ef04c,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
9,,https://www.nytimes.com/1969/06/02/archives/obituary-1-no-title.html,,,45,The New York Times,[],"[{'name': 'persons', 'value': 'HART, PHILIP A', 'rank': 1, 'major': 'N'}]",1969-06-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/9977bc08-31ab-571d-ace7-740c4c959c9b,0,nyt://article/9977bc08-31ab-571d-ace7-740c4c959c9b,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
