,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/11/02/archives/arts-entertainment-guide-theater-recent-openings-film-film-dance.html,,,T,14,The New York Times,[],[],1980-11-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/7f318638-40bb-5296-8090-637f049cffb1,0,nyt://article/7f318638-40bb-5296-8090-637f049cffb1,Arts & Entertainment Guide; Theater Recent Openings Film FILM Dance Music MUSIC MUSIC Art ART ART Photography Talks ,8,,Arts & Entertainment Guide; Theater Recent Openings Film FILM Dance Music MUSIC MUSIC Art ART ART Photography Talks ,,,,,[],
1,"The arraignment of Senator Harrison A. Williams Jr. of New Jersey and his three co-defendants on charges of bribery and conspiracy was set yesterday for Thursday before Judge George C. Pratt in Federal District Court in Westbury, L.I.  ",https://www.nytimes.com/1980/11/01/archives/court-appearance-set-for-senator-williams-in-new-abscam-case.html,,,M,28,The New York Times,[],[],1980-11-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/073b0df4-0fbc-50e3-b0eb-8fc646d8bf76,0,nyt://article/073b0df4-0fbc-50e3-b0eb-8fc646d8bf76,Court Appearance Set For Senator Williams In New Abscam Case,1,,Court Appearance Set For Senator Williams In New Abscam Case,,,,By Leslie Maitland,"[{'firstname': 'Leslie', 'middlename': None, 'lastname': 'Maitland', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"New York City holds 27 of 60 seats in the State Senate and 65 of 150 in the Assembly. Many incumbents will be easily re-elected Tuesday, so we confine our recommendations to contests that are close or of special interest to the community.  ",https://www.nytimes.com/1980/10/31/archives/new-york-citys-choices-for-albany-manhattan-staten-island-brooklyn.html,,,S,26,The New York Times,[],[],1980-10-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/ff92a746-32dd-5900-9096-65d74e7bea3e,0,nyt://article/ff92a746-32dd-5900-9096-65d74e7bea3e,New York City's Choices for Albany; Manhattan Staten Island Brooklyn Queens Bronx,1,,New York City's Choices for Albany; Manhattan Staten Island Brooklyn Queens Bronx,,,,,[],
3,"Following are profiles of the four men indicted yesterday and a fifth, Henry A. Williams 3d, who was named as an unindicted co-conspirator.  ",https://www.nytimes.com/1980/10/31/archives/sketches-of-five-named-by-abscam-grand-jurors-harrison-a-williams-j.html,,,M,3,The New York Times,[],[],1980-10-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/07cac055-76ac-579e-9bcf-95976f13f92c,0,nyt://article/07cac055-76ac-579e-9bcf-95976f13f92c,Sketches of Five Named By Abscam Grand Jurors; Harrison A. Williams Jr. Angelo J. Errichetti George Katz Alexander Feinberg Henry A. Williams 3d,1,,Sketches of Five Named By Abscam Grand Jurors; Harrison A. Williams Jr. Angelo J. Errichetti George Katz Alexander Feinberg Henry A. Williams 3d,,,,,[],
4,"The focus Sunday in the National Football League will be at Buffalo in a match between two teams that, to the astonishment of most forecasters, are tied for first place in their divisions.  ",https://www.nytimes.com/1980/10/31/archives/billsfalcons-game-in-limelight-inside-help-local-teams-american.html,,,S,25,The New York Times,[],[],1980-10-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/a1f4b563-1660-53fd-83b7-9d5d4eaadf5b,0,nyt://article/a1f4b563-1660-53fd-83b7-9d5d4eaadf5b,Bills-Falcons Game in Limelight; Inside Help Local Teams American Conference National Conference Interconference Monday Night,1,,Bills-Falcons Game in Limelight; Inside Help Local Teams American Conference National Conference Interconference Monday Night,,,,By William N. Wallace,"[{'firstname': 'William', 'middlename': 'N.', 'lastname': 'Wallace', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/10/30/archives/television.html,,,T,27,The New York Times,[],[],1980-10-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/078ba286-474d-5842-a7c1-89f3baf45235,0,nyt://article/078ba286-474d-5842-a7c1-89f3baf45235,Television,1,,Television,,,,,[],
6,Baseball's season of rewards opened yesterday when Mike Schmidt of the Philadelphia Phillies was honored as the most valuable player in the 77th World Series.  ,https://www.nytimes.com/1980/10/29/archives/schmidt-gets-series-award.html,,,S,13,The New York Times,[],[],1980-10-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/6f9e897d-0370-505d-bde7-659ccab61fd0,0,nyt://article/6f9e897d-0370-505d-bde7-659ccab61fd0,Schmidt Gets Series Award,1,,Schmidt Gets Series Award,,,,,[],
7,A report issued by the Players Association of the National Football League yesterday stated that there were too few black assistant coaches in the league and that racial considerations apparently played a role in the hiring process.  ,https://www.nytimes.com/1980/10/28/archives/study-chides-nfl-on-few-black-aides-issue-brought-up-last-year.html,,,S,37,The New York Times,[],[],1980-10-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/9cec86c3-0705-59b9-952f-b35426cc52c0,0,nyt://article/9cec86c3-0705-59b9-952f-b35426cc52c0,Study Chides N.F.L. On Few Black Aides; Issue Brought Up Last Year Review Panel Suggested ,1,,Study Chides N.F.L. On Few Black Aides; Issue Brought Up Last Year Review Panel Suggested ,,,,,[],
8,"Only a few hundred of the 14,012 starters had finished the New York City Marathon yesterday, but already Alberto Salazar was standing inside Tavern on the Green and telling what it was like to win. It was, he said, unreal, almost too perfect.  ",https://www.nytimes.com/1980/10/27/archives/salazar-in-pain-at-the-finish-rates-run-almost-too-perfect-others.html,,,S,8,The New York Times,[],[],1980-10-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/cdbb25fc-3120-5eb8-ae85-ee1db8d0ad8e,0,nyt://article/cdbb25fc-3120-5eb8-ae85-ee1db8d0ad8e,"Salazar, in Pain at the Finish, Rates Run 'Almost Too Perfect'; Others Feel Worse Tendinitis in Left Knee Father a Former Friend of Castro Top Marathon Finishers ",1,,"Salazar, in Pain at the Finish, Rates Run 'Almost Too Perfect'; Others Feel Worse Tendinitis in Left Knee Father a Former Friend of Castro Top Marathon Finishers ",,,,By Frank Litsky,"[{'firstname': 'Frank', 'middlename': None, 'lastname': 'Litsky', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"HOUSTON, Oct. 26 (AP)--Earl Campbell scored on runs of 55 and 3 yards in the second half today and became the second runner in National Football League history to gain 200 yards in successive games as the Houston Oilers routed the Cincinnati Bengals, 23-3.  ",https://www.nytimes.com/1980/10/27/archives/campbell-runs-for-200-again-oilers-share-first-place.html,,,S,4,The New York Times,[],[],1980-10-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/134c0352-d60f-5deb-9606-7f7b9aa35890,0,nyt://article/134c0352-d60f-5deb-9606-7f7b9aa35890,Campbell Runs For 200 Again; Oilers Share First Place ,1,,Campbell Runs For 200 Again; Oilers Share First Place ,,,,,[],
