,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1967/12/20/archives/obituary-6-no-title.html,,,45,The New York Times,[],[],1967-12-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/6896ec19-c6b5-5675-ae9c-44166b3dd48c,0,nyt://article/6896ec19-c6b5-5675-ae9c-44166b3dd48c,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1967/12/20/archives/list-of-contributors-to-neediest-fund.html,,,57,The New York Times,[],[],1967-12-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/0fe21bfd-2c91-54f1-939c-4d71f532dc95,0,nyt://article/0fe21bfd-2c91-54f1-939c-4d71f532dc95,List of Contributors to Neediest Fund,1,,List of Contributors to Neediest Fund,,,,,[],,
2,"Tuvim, Jos",https://www.nytimes.com/1967/12/19/archives/obituary-1-no-title.html,"Tuvim, Jos",,47,The New York Times,[],"[{'name': 'persons', 'value': 'TUVIM, JOS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-12-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/4aa5d170-e4f7-5a11-ae0a-116b56f19753,0,nyt://article/4aa5d170-e4f7-5a11-ae0a-116b56f19753,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
3,Lindsay illus,https://www.nytimes.com/1967/12/19/archives/marcus-exlindsay-aide-held-with-corallo-a-miafia-leader-in.html,Lindsay illus,,1,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'New York State', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'MARCUS, JAMES LEWIS', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'MOTTO, DANIEL J.', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'LINDSAY, JOHN VLIET', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'EMPLOYES AND OFFICIALS', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'INFLUENCE AND CORRUPTION', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'DEPARTMENTS AND AGENCIES', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'DEPARTMENTS AND AGENCIES', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Water', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'SUPPLY AND CONSUMPTION (HOUSEHOLD, INDUSTRIAL, PUBLIC)', 'rank': 16, 'major': 'N'}, {'name': 'subject', 'value': 'PORTRAITS AND ILLUSTRATIONS', 'rank': 17, 'major': 'N'}]",1967-12-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/587e5b6e-7582-5733-aaa1-a323c2198cac,0,nyt://article/587e5b6e-7582-5733-aaa1-a323c2198cac,"MARCUS, EX-LINDSAY AIDE, HELD WITH CORALLO, A MIAFIA LEADER, IN KICKBACKS ON CITY CONTRACT; SIX ARE INDICTED U.S. Charges Former Water Chief Profited In Reservoir Deal No Bidding on Contract Co-Conspirator Named SIX ARE INDICTED IN RESERVOIR JOB Mayor Orders an Immediate Inquiry of City Dealings by Former Commissioner Hogan Also Investigating Split Provided",,,"MARCUS, EX-LINDSAY AIDE, HELD WITH CORALLO, A MIAFIA LEADER, IN KICKBACKS ON CITY CONTRACT; SIX ARE INDICTED U.S. Charges Former Water Chief Profited In Reservoir Deal No Bidding on Contract Co-Conspirator Named SIX ARE INDICTED IN RESERVOIR JOB Mayor Orders an Immediate Inquiry of City Dealings by Former Commissioner Hogan Also Investigating Split Provided",,,,By Richard Reevesthe New York Timesthe New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,,https://www.nytimes.com/1967/12/18/archives/obituary-2-no-title.html,,,47,The New York Times,[],[],1967-12-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/42ce8a01-d6b6-5133-8dd7-25578d473f53,0,nyt://article/42ce8a01-d6b6-5133-8dd7-25578d473f53,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,
5,"PHILADELPHIA, Dec. 16--Jim Bunning, one of eight pitchers in the history of major league baseball to pitch a perfect game, was traded today by the Philadelphia Phillies  to the Pittsburgh Pirates for Woody Fryman, a left-handed pitcher and three minor league players.  ",https://www.nytimes.com/1967/12/17/archives/pirates-acquire-bunning-in-a-trade-with-phillies-figures-in-trade.html,,,189,The New York Times,[],[],1967-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/58004b92-1818-5caf-8269-1d39f7ba1cca,0,nyt://article/58004b92-1818-5caf-8269-1d39f7ba1cca,Pirates Acquire Bunning In a Trade With Phillies; Figures in Trade,2,,Pirates Acquire Bunning In a Trade With Phillies; Figures in Trade,,,,,[],,S
6,,https://www.nytimes.com/1967/12/17/archives/birth-notice-1-no-title.html,,,90,The New York Times,[],[],1967-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/5a5ee839-a6ad-55eb-ac0a-a4fd5e6474f8,0,nyt://article/5a5ee839-a6ad-55eb-ac0a-a4fd5e6474f8,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
7,,https://www.nytimes.com/1967/12/17/archives/obituary-6-no-title.html,,,93,The New York Times,[],[],1967-12-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/5157b871-2898-5027-b3b6-a01271ce5ded,0,nyt://article/5157b871-2898-5027-b3b6-a01271ce5ded,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],,
8,,https://www.nytimes.com/1967/12/16/archives/obituary-3-no-title.html,,,41,The New York Times,[],[],1967-12-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/f6834c86-876c-54b5-a1c1-d9c563f8f632,0,nyt://article/f6834c86-876c-54b5-a1c1-d9c563f8f632,Obituary 3 -- No Title,1,,Obituary 3 -- No Title,,,,,[],,
9,,https://www.nytimes.com/1967/12/15/archives/obituary-1-no-title.html,,,47,The New York Times,[],[],1967-12-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/a88c3b05-517f-5b07-bb8a-e6113bf8f24c,0,nyt://article/a88c3b05-517f-5b07-bb8a-e6113bf8f24c,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
