,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/12/28/archives/connecticut-weekly-connecticut-guide-yale-at-the-coliseum-keppler.html,,,C,11,The New York Times,[],[],1980-12-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/b8247729-8d00-5b17-93fd-db747857e612,0,nyt://article/b8247729-8d00-5b17-93fd-db747857e612,CONNECTICUT GUIDE; YALE AT THE COLISEUM KEPPLER PHOTOGRAPHS ELABORATE 'CYMBELINE',1,,CONNECTICUT GUIDE; YALE AT THE COLISEUM KEPPLER PHOTOGRAPHS ELABORATE 'CYMBELINE',,,,Eleanor Charles,"[{'firstname': 'Eleanor', 'middlename': None, 'lastname': 'Charles', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"Bonnie Douglass was bundled up in ski pants and a parka, but the wind whipping off the Central Park reservoir was bitter. She walked up to the track, looked around, thought about jogging...  ",https://www.nytimes.com/1980/12/26/archives/celebrations-held-close-to-hearth-christmas-celebrants-stay-close.html,,,M,1,The New York Times,[],[],1980-12-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/c4b4102b-e8a9-5e72-af45-69ac82a22d66,0,nyt://article/c4b4102b-e8a9-5e72-af45-69ac82a22d66,Celebrations Held Close to Hearth; Christmas Celebrants Stay Close To Their Fireplaces and Families ,2,,Celebrations Held Close to Hearth; Christmas Celebrants Stay Close To Their Fireplaces and Families ,,,,By Leslie Bennetts,"[{'firstname': 'Leslie', 'middlename': None, 'lastname': 'Bennetts', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"WASHINGTON, Dec. 24--Twice in recent weeks, a group of people have stumbled onstage at transition headquarters--awkward, defensive, blinking in the unaccustomed limelight--and lined up to face a flock of witnesses and potential accusers.  ",https://www.nytimes.com/1980/12/25/archives/essay-the-cabinet-scorecard.html,,,T,23,The New York Times,[],[],1980-12-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/d40d5ef4-7ade-5998-9fb6-1403f2c18b44,0,nyt://article/d40d5ef4-7ade-5998-9fb6-1403f2c18b44,ESSAY The Cabinet Scorecard,1,,ESSAY The Cabinet Scorecard,,,,By William Safire,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Safire', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"You probably already know that in 1982, automobile gas rationing will take effect throughout the Western world. That by 1985 most family homes will have installed flushless toilets that compost wastes.  ",https://www.nytimes.com/1980/12/25/archives/books-of-the-times-one-look-into-the-future-two-lamest-predictions.html,,,,47,The New York Times,[],[],1980-12-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/b6cc23a1-4232-5c62-86c3-49a44ebc8ddc,0,nyt://article/b6cc23a1-4232-5c62-86c3-49a44ebc8ddc,Books of The Times One Look Into the Future; Two Lamest Predictions ,1,,Books of The Times One Look Into the Future; Two Lamest Predictions ,,,,By Christopher Lehmann-Haupt,"[{'firstname': 'Christopher', 'middlename': None, 'lastname': 'Lehmann-Haupt', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/12/24/archives/obituary-4-no-title.html,,,A,14,The New York Times,[],[],1980-12-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/4229e8da-107f-509d-b92e-560264945994,0,nyt://article/4229e8da-107f-509d-b92e-560264945994,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],
5,"IF you happen to be preparing a snack for Santa Claus tonight, hold the liver. ""He hates liver,"" said Vicky Holly, who is 5 years  old and not that keen on liver herself.  ",https://www.nytimes.com/1980/12/24/archives/planning-a-menu-for-santa-awaiting-santa-are-snacks-of-all-sorts.html,,,T,1,The New York Times,[],[],1980-12-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/f2bf6cac-f54a-58e5-877d-2fa963b2a731,0,nyt://article/f2bf6cac-f54a-58e5-877d-2fa963b2a731,Planning A Menu For Santa; Awaiting Santa Are Snacks of All Sorts,2,,Planning A Menu For Santa; Awaiting Santa Are Snacks of All Sorts,,,,By Georgia Dullea,"[{'firstname': 'Georgia', 'middlename': None, 'lastname': 'Dullea', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,,https://www.nytimes.com/1980/12/23/archives/notes-on-people-princeton-past-and-present-but-not-future-for.html,,,M,6,The New York Times,[],[],1980-12-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/c6a0a31c-88c2-5777-947d-b862cbcf1305,0,nyt://article/c6a0a31c-88c2-5777-947d-b862cbcf1305,"Notes on People; Princeton Past and Present, but Not Future for Goheen A Christmas Recipe Favored by Henry VII Mitch Miller to Return to Television G.O.P. Keeps Javits Suite Another Reagan's Plans ",1,,"Notes on People; Princeton Past and Present, but Not Future for Goheen A Christmas Recipe Favored by Henry VII Mitch Miller to Return to Television G.O.P. Keeps Javits Suite Another Reagan's Plans ",,,,David Bird Laurie Johnston,"[{'firstname': 'David', 'middlename': 'Bird', 'lastname': 'Laurie', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,,https://www.nytimes.com/1980/12/21/archives/arts-entertainment-guide-theater-opening-this-week-theater-film.html,,,A,61,The New York Times,[],[],1980-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/e9d8588d-b3df-53f3-aaee-fba2e7c4253a,0,nyt://article/e9d8588d-b3df-53f3-aaee-fba2e7c4253a,Arts & Entertainment Guide; Theater OPENING THIS WEEK THEATER Film OPENING THIS WEEK FILM/ Dance Music MUSIC Art ART Group Shows ART Photography ,7,,Arts & Entertainment Guide; Theater OPENING THIS WEEK THEATER Film OPENING THIS WEEK FILM/ Dance Music MUSIC Art ART Group Shows ART Photography ,,,,,[],
8,,https://www.nytimes.com/1980/12/21/archives/obituary-10-no-title.html,,,,44,The New York Times,[],[],1980-12-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/3797a33c-f457-5ff2-8e9e-dfceb3456b1d,0,nyt://article/3797a33c-f457-5ff2-8e9e-dfceb3456b1d,Obituary 10 -- No Title,1,,Obituary 10 -- No Title,,,,,[],
9,"""INSIDE MOVES"" gets off to a shocking start: a man enters an office building, rides the elevator to a high floor and  jumps out a window. He succeeds in injuring himself but not in committing suicide, and the rest of the film follows the slow, painful process of his coming back to life.  ",https://www.nytimes.com/1980/12/19/archives/screen-inside-moves-starring-john-savage-coming-back-to-life.html,,,T,18,The New York Times,[],[],1980-12-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/d1d5cae6-22b7-5e0a-a98e-8bc1cc00c38a,0,nyt://article/d1d5cae6-22b7-5e0a-a98e-8bc1cc00c38a,"Screen: 'Inside Moves, Starring John Savage; Coming Back to Life ",1,,"Screen: 'Inside Moves, Starring John Savage; Coming Back to Life ",,,,Janet Maslin,"[{'firstname': 'Janet', 'middlename': None, 'lastname': 'Maslin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
