,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/vertemae-smart-grosvenor,,,[],[],2018-06-06T18:48:43+0000,multimedia,Obituaries,Obituaries,nyt://interactive/f0adaad4-5786-4f35-8e53-2e98ce23303b,0,nyt://interactive/f0adaad4-5786-4f35-8e53-2e98ce23303b,Notable Deaths 2016: Vertemae Smart-Grosvenor,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/vera-rubin,,,[],[],2018-06-06T18:48:38+0000,multimedia,Obituaries,Obituaries,nyt://interactive/8153c9c3-5547-4504-bd5d-1049002a1b8e,0,nyt://interactive/8153c9c3-5547-4504-bd5d-1049002a1b8e,Notable Deaths 2016: Vera Rubin,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/vera-caslavska,,,[],[],2018-06-06T18:48:32+0000,multimedia,Obituaries,Obituaries,nyt://interactive/6c707349-4879-4f20-a3f2-df73a3d1b7b3,0,nyt://interactive/6c707349-4879-4f20-a3f2-df73a3d1b7b3,Notable Deaths 2016: Vera Caslavska,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/ursula-mamlok,,,[],[],2018-06-06T18:48:27+0000,multimedia,Obituaries,Obituaries,nyt://interactive/955356b8-c49e-4023-acc7-9a7bbe6767de,0,nyt://interactive/955356b8-c49e-4023-acc7-9a7bbe6767de,Notable Deaths 2016: Ursula Mamlok,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/umberto-eco,,,[],[],2018-06-06T18:48:22+0000,multimedia,Obituaries,Obituaries,nyt://interactive/c17b4bdd-774c-4cc9-9af5-f3aa16221e03,0,nyt://interactive/c17b4bdd-774c-4cc9-9af5-f3aa16221e03,Notable Deaths 2016: Umberto Eco,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/tyrus-wong,,,[],[],2018-06-06T18:48:16+0000,multimedia,Obituaries,Obituaries,nyt://interactive/0dbb3495-028d-42cd-9609-e1eb34030074,0,nyt://interactive/0dbb3495-028d-42cd-9609-e1eb34030074,Notable Deaths 2016: Tyrus Wong,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/toots-thielemans,,,[],[],2018-06-06T18:48:11+0000,multimedia,Obituaries,Obituaries,nyt://interactive/7ca9a732-36cc-4c9f-bc40-5e1858a6cda3,0,nyt://interactive/7ca9a732-36cc-4c9f-bc40-5e1858a6cda3,Notable Deaths 2016: Toots Thielemans,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/tony-conrad,,,[],[],2018-06-06T18:48:06+0000,multimedia,Obituaries,Obituaries,nyt://interactive/22770b52-464b-4cc3-933f-33aa5572e250,0,nyt://interactive/22770b52-464b-4cc3-933f-33aa5572e250,Notable Deaths 2016: Tony Conrad,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/toni-grant,,,[],[],2018-06-06T18:48:00+0000,multimedia,Obituaries,Obituaries,nyt://interactive/3fbc054f-70bd-4c53-ba20-cd4734b1cc15,0,nyt://interactive/3fbc054f-70bd-4c53-ba20-cd4734b1cc15,Notable Deaths 2016: Toni Grant,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/tommy-kono,,,[],[],2018-06-06T18:47:55+0000,multimedia,Obituaries,Obituaries,nyt://interactive/00d4af77-b16f-4770-a417-7edaf95be91b,0,nyt://interactive/00d4af77-b16f-4770-a417-7edaf95be91b,Notable Deaths 2016: Tommy Kono,,,,,,,,[],
