,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1968/10/06/archives/american-notebook.html,,,B,46,The New York Times,[],[],1968-10-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/1094bfe0-98e7-55a7-9962-c47a5ee56c39,0,nyt://article/1094bfe0-98e7-55a7-9962-c47a5ee56c39,American Notebook,1,,American Notebook,,,,By Lewis Nichols,"[{'firstname': 'Lewis', 'middlename': None, 'lastname': 'Nichols', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1968/10/05/archives/obituary-1-no-title.html,,,,35,The New York Times,[],[],1968-10-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/eada4a31-3c11-56c4-9eea-871cf462c7f2,0,nyt://article/eada4a31-3c11-56c4-9eea-871cf462c7f2,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
2,,https://www.nytimes.com/1968/10/04/archives/obituary-1-no-title.html,,,,47,The New York Times,[],[],1968-10-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/f8bc5660-3962-5af6-92ed-fc32f0fa6d3e,0,nyt://article/f8bc5660-3962-5af6-92ed-fc32f0fa6d3e,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
3,"Oliver, Frank",https://www.nytimes.com/1968/10/03/archives/obituary-1-no-title.html,"Oliver, Frank",,,47,The New York Times,[],"[{'name': 'persons', 'value': 'OLIVER, FRANK', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-10-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/88fa1f9c-aaa0-5c42-b9d6-5a61a399c0c4,0,nyt://article/88fa1f9c-aaa0-5c42-b9d6-5a61a399c0c4,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],
4,,https://www.nytimes.com/1968/10/03/archives/girl-16-killed-by-lightning.html,,,,34,The New York Times,[],[],1968-10-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/0dd3b0bd-f332-52c1-9020-573fd5e480b3,0,nyt://article/0dd3b0bd-f332-52c1-9020-573fd5e480b3,"Girl, 16, Killed by Lightning",1,,"Girl, 16, Killed by Lightning",,,,,[],
5,funeral plans,https://www.nytimes.com/1968/10/02/archives/obituary-1-no-title.html,funeral plans,,,39,The New York Times,[],"[{'name': 'persons', 'value': 'DOUGLAS, WALTER C', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MCENTEGART, BRYAN J', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'PHILLIPS, HOWARD E', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'MCENTEGART, BRYAN J', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 7, 'major': 'N'}]",1968-10-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/5d0ce5a6-b8d6-5f97-893f-9a7aa3b9f401,0,nyt://article/5d0ce5a6-b8d6-5f97-893f-9a7aa3b9f401,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],
6,,https://www.nytimes.com/1968/10/01/archives/obituary-1-no-title.html,,,,47,The New York Times,[],[],1968-10-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/da6652c9-8c92-59cb-be8d-8516eeed89ce,0,nyt://article/da6652c9-8c92-59cb-be8d-8516eeed89ce,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
7,,https://www.nytimes.com/1968/09/30/archives/obituary-1-no-title.html,,,,47,The New York Times,[],[],1968-09-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/28e81eaf-39d5-5022-b04a-4da970b66157,0,nyt://article/28e81eaf-39d5-5022-b04a-4da970b66157,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
8,"GREENLAWN, L. I., Sept. 28 -- They colored it gold at the Suffolk County Kennel Club's 30th annual dog show today at the Greenlawn Recreation Center. A golden retriever, Ch. Cragmount's Hi-Lo, owned by Mrs. Charles W. Engelhard of Far Hills, N. J., was best in show in an entry limited to 1000.  ",https://www.nytimes.com/1968/09/29/archives/hi-lo-is-chosen-at-suffolk-engelhard-entry-is-best-of-l000.html,,,S,11,The New York Times,[],[],1968-09-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/7f3af91d-4a76-5320-891e-40e298277b72,0,nyt://article/7f3af91d-4a76-5320-891e-40e298277b72,"Hi - Lo Is Chosen at Suffolk; ENGELHARD ENTRY IS BEST OF l,000",1,,"Hi - Lo Is Chosen at Suffolk; ENGELHARD ENTRY IS BEST OF l,000",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"Arnstein, Alexander E",https://www.nytimes.com/1968/09/29/archives/obituary-1-no-title.html,"Arnstein, Alexander E",,,80,The New York Times,[],"[{'name': 'persons', 'value': 'STANG, MARVIN', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ARNSTEIN, ALEXANDER E', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 4, 'major': 'N'}]",1968-09-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/b108d665-d81c-5b4e-9167-dc33bd716980,0,nyt://article/b108d665-d81c-5b4e-9167-dc33bd716980,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],
