,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/louis-harris,,,[],[],2018-06-06T18:37:29+0000,multimedia,Obituaries,Obituaries,nyt://interactive/5074aaab-9777-4ea6-9d02-7461e3d72166,0,nyt://interactive/5074aaab-9777-4ea6-9d02-7461e3d72166,Notable Deaths 2016: Louis Harris,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/lou-michaels,,,[],[],2018-06-06T18:37:23+0000,multimedia,Obituaries,Obituaries,nyt://interactive/e8348f2a-f549-4ba8-92c5-0609ae12e4d5,0,nyt://interactive/e8348f2a-f549-4ba8-92c5-0609ae12e4d5,Notable Deaths 2016: Lou Michaels,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/lonnie-mack,,,[],[],2018-06-06T18:37:18+0000,multimedia,Obituaries,Obituaries,nyt://interactive/5507e4c3-bd4c-4b91-9546-1e6f046c963c,0,nyt://interactive/5507e4c3-bd4c-4b91-9546-1e6f046c963c,Notable Deaths 2016: Lonnie Mack,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/lloyd-shapley,,,[],[],2018-06-06T18:37:12+0000,multimedia,Obituaries,Obituaries,nyt://interactive/92aa0646-c2c9-4174-adaf-77a8514c0451,0,nyt://interactive/92aa0646-c2c9-4174-adaf-77a8514c0451,Notable Deaths 2016: Lloyd Shapley,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/lester-thurow,,,[],[],2018-06-06T18:37:07+0000,multimedia,Obituaries,Obituaries,nyt://interactive/e1066f8d-0171-40aa-b3bd-c96210efefbe,0,nyt://interactive/e1066f8d-0171-40aa-b3bd-c96210efefbe,Notable Deaths 2016: Lester Thurow,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/leslieh-martinson,,,[],[],2018-06-06T18:37:02+0000,multimedia,Obituaries,Obituaries,nyt://interactive/c5460df5-d8cb-4da5-bc99-5936f57f2dc1,0,nyt://interactive/c5460df5-d8cb-4da5-bc99-5936f57f2dc1,Notable Deaths 2016: Leslie H. Martinson,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/leonard-cohen,,,[],[],2018-06-06T18:36:56+0000,multimedia,Obituaries,Obituaries,nyt://interactive/2fc29ca0-5b19-41f5-8ca3-e9268897ca05,0,nyt://interactive/2fc29ca0-5b19-41f5-8ca3-e9268897ca05,Notable Deaths 2016: Leonard Cohen,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/leon-russell,,,[],[],2018-06-06T18:36:51+0000,multimedia,Obituaries,Obituaries,nyt://interactive/f39382a2-0986-4f1d-b097-b31a6959f760,0,nyt://interactive/f39382a2-0986-4f1d-b097-b31a6959f760,Notable Deaths 2016: Leon Russell ,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/leo-van-munching-jr,,,[],[],2018-06-06T18:36:45+0000,multimedia,Obituaries,Obituaries,nyt://interactive/ae4aa822-e9f0-445c-8263-cdbf87379408,0,nyt://interactive/ae4aa822-e9f0-445c-8263-cdbf87379408,Notable Deaths 2016: Leo Van Munching Jr.,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/lella-vignelli,,,[],[],2018-06-06T18:36:40+0000,multimedia,Obituaries,Obituaries,nyt://interactive/b00da989-9c25-40b0-97c6-3a52c60630c3,0,nyt://interactive/b00da989-9c25-40b0-97c6-3a52c60630c3,Notable Deaths 2016: Lella Vignelli,,,,,,,,[],
