,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/grant-tinker,,,[],[],2018-06-06T18:29:43+0000,multimedia,Obituaries,Obituaries,nyt://interactive/046130c5-438b-46be-a211-ec0de9273ef1,0,nyt://interactive/046130c5-438b-46be-a211-ec0de9273ef1,Notable Deaths 2016: Grant Tinker,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/gordon-davidson,,,[],[],2018-06-06T18:29:38+0000,multimedia,Obituaries,Obituaries,nyt://interactive/76ec5698-240e-4273-aca4-bd47d3dec110,0,nyt://interactive/76ec5698-240e-4273-aca4-bd47d3dec110,Notable Deaths 2016: Gordon Davidson,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/gordie-howe,,,[],[],2018-06-06T18:29:32+0000,multimedia,Obituaries,Obituaries,nyt://interactive/bc05687a-1b67-4463-960f-92a34150f17b,0,nyt://interactive/bc05687a-1b67-4463-960f-92a34150f17b,Notable Deaths 2016: Gordie Howe,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/gloria-naylor,,,[],[],2018-06-06T18:29:27+0000,multimedia,Obituaries,Obituaries,nyt://interactive/c540acfc-7731-42fc-8590-8d3fe4ef19fd,0,nyt://interactive/c540acfc-7731-42fc-8590-8d3fe4ef19fd,Notable Deaths 2016: Gloria Naylor,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/gloria-dehaven,,,[],[],2018-06-06T18:29:21+0000,multimedia,Obituaries,Obituaries,nyt://interactive/cbede988-457a-472a-bf02-0a0f55d95038,0,nyt://interactive/cbede988-457a-472a-bf02-0a0f55d95038,Notable Deaths 2016: Gloria DeHaven,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/glenn-yarbrough,,,[],[],2018-06-06T18:29:16+0000,multimedia,Obituaries,Obituaries,nyt://interactive/3fb72e1c-fc04-429d-8cb9-87c0f42f8307,0,nyt://interactive/3fb72e1c-fc04-429d-8cb9-87c0f42f8307,Notable Deaths 2016: Glenn Yarbrough,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/glenn-frey,,,[],[],2018-06-06T18:29:11+0000,multimedia,Obituaries,Obituaries,nyt://interactive/3f6db5c2-9435-4e3b-b4c3-04c25d6d45ad,0,nyt://interactive/3f6db5c2-9435-4e3b-b4c3-04c25d6d45ad,Notable Deaths 2016: Glenn Frey,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/giorgio-gomelsky,,,[],[],2018-06-06T18:29:05+0000,multimedia,Obituaries,Obituaries,nyt://interactive/ea39f235-897f-488c-8fea-168d1d7f8bba,0,nyt://interactive/ea39f235-897f-488c-8fea-168d1d7f8bba,Notable Deaths 2016: Giorgio Gomelsky,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/gilbert-kaplan,,,[],[],2018-06-06T18:29:00+0000,multimedia,Obituaries,Obituaries,nyt://interactive/e48508b8-a9b7-4ea2-b396-22a912dd8ee8,0,nyt://interactive/e48508b8-a9b7-4ea2-b396-22a912dd8ee8,Notable Deaths 2016: Gilbert Kaplan,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/george-weidenfeld,,,[],[],2018-06-06T18:28:55+0000,multimedia,Obituaries,Obituaries,nyt://interactive/94bdb2ad-a261-40a2-b223-12e7bada58a4,0,nyt://interactive/94bdb2ad-a261-40a2-b223-12e7bada58a4,Notable Deaths 2016: George Weidenfeld,,,,,,,,[],
