,abstract,web_url,snippet,lead_paragraph,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section,print_page
0,"Although many thought the Indiana city was ruined when Studebaker closed its factory there in 1963, businesses say they have much to look forward to now.",https://www.nytimes.com/2013/12/24/automobiles/a-studebaker-event-in-south-bend-ind-focuses-on-revival.html,"Although many thought the Indiana city was ruined when Studebaker closed its factory there in 1963, businesses say they have much to look forward to now.","Foul weather in South Bend, Ind., on Friday didn’t stop a big crowd of Studebaker fans and area residents from coming to visit the former site of the automaker’s factory on the 50th anniversary of its closing. Jo McCoy, the director of marketing at the Studebaker National Museum, which opened a new exhibit Friday, said in a telephone interview that at least 800 people came through the museum.",The New York Times,"[{'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-thumbWide-v2.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-thumbWide-v2.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'videoThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoThumb-v2.jpg', 'height': 50, 'width': 75, 'legacy': {}, 'subType': 'videoThumb', 'crop_name': 'videoThumb'}, {'rank': 0, 'subtype': 'videoLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoLarge-v2.jpg', 'height': 507, 'width': 768, 'legacy': {}, 'subType': 'videoLarge', 'crop_name': 'videoLarge'}, {'rank': 0, 'subtype': 'mediumThreeByTwo210', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210, 'legacy': {}, 'subType': 'mediumThreeByTwo210', 'crop_name': 'mediumThreeByTwo210'}, {'rank': 0, 'subtype': 'mediumThreeByTwo225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-mediumThreeByTwo225-v2.jpg', 'height': 150, 'width': 225, 'legacy': {}, 'subType': 'mediumThreeByTwo225', 'crop_name': 'mediumThreeByTwo225'}, {'rank': 0, 'subtype': 'miniMoth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-miniMoth-v2.jpg', 'height': 70, 'width': 151, 'legacy': {}, 'subType': 'miniMoth', 'crop_name': 'miniMoth'}, {'rank': 0, 'subtype': 'windowsTile336H', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-windowsTile336H-v2.jpg', 'height': 336, 'width': 694, 'legacy': {}, 'subType': 'windowsTile336H', 'crop_name': 'windowsTile336H'}, {'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-articleLarge.jpg', 'height': 339, 'width': 600, 'legacy': {'xlarge': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 339}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-blog480.jpg', 'height': 271, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'blog427', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-blog427.jpg', 'height': 241, 'width': 427, 'legacy': {}, 'subType': 'blog427', 'crop_name': 'blog427'}, {'rank': 0, 'subtype': 'tmagArticle', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-tmagArticle.jpg', 'height': 334, 'width': 592, 'legacy': {}, 'subType': 'tmagArticle', 'crop_name': 'tmagArticle'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-jumbo.jpg', 'height': 579, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'blog225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-blog225.jpg', 'height': 127, 'width': 225, 'legacy': {}, 'subType': 'blog225', 'crop_name': 'blog225'}, {'rank': 0, 'subtype': 'master675', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-master675.jpg', 'height': 381, 'width': 675, 'legacy': {}, 'subType': 'master675', 'crop_name': 'master675'}, {'rank': 0, 'subtype': 'master180', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-master180.jpg', 'height': 102, 'width': 180, 'legacy': {}, 'subType': 'master180', 'crop_name': 'master180'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-popup.jpg', 'height': 367, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'blog533', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-blog533.jpg', 'height': 301, 'width': 533, 'legacy': {}, 'subType': 'blog533', 'crop_name': 'blog533'}, {'rank': 0, 'subtype': 'tmagSF', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-tmagSF.jpg', 'height': 205, 'width': 362, 'legacy': {}, 'subType': 'tmagSF', 'crop_name': 'tmagSF'}, {'rank': 0, 'subtype': 'slide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-slide.jpg', 'height': 339, 'width': 600, 'legacy': {}, 'subType': 'slide', 'crop_name': 'slide'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-superJumbo.jpg', 'height': 678, 'width': 1200, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'master1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-master1050.jpg', 'height': 593, 'width': 1050, 'legacy': {}, 'subType': 'master1050', 'crop_name': 'master1050'}, {'rank': 0, 'subtype': 'master495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-master495.jpg', 'height': 280, 'width': 495, 'legacy': {}, 'subType': 'master495', 'crop_name': 'master495'}, {'rank': 0, 'subtype': 'square320', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-square320-v2.jpg', 'height': 320, 'width': 320, 'legacy': {}, 'subType': 'square320', 'crop_name': 'square320'}, {'rank': 0, 'subtype': 'filmstrip', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-filmstrip-v2.jpg', 'height': 190, 'width': 190, 'legacy': {}, 'subType': 'filmstrip', 'crop_name': 'filmstrip'}, {'rank': 0, 'subtype': 'square640', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-square640-v2.jpg', 'height': 640, 'width': 640, 'legacy': {}, 'subType': 'square640', 'crop_name': 'square640'}, {'rank': 0, 'subtype': 'moth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-moth-v2.jpg', 'height': 151, 'width': 151, 'legacy': {}, 'subType': 'moth', 'crop_name': 'moth'}, {'rank': 0, 'subtype': 'mediumSquare149', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-mediumSquare149-v2.jpg', 'height': 149, 'width': 149, 'legacy': {}, 'subType': 'mediumSquare149', 'crop_name': 'mediumSquare149'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-articleInline.jpg', 'height': 107, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'hpSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-hpSmall.jpg', 'height': 92, 'width': 163, 'legacy': {}, 'subType': 'hpSmall', 'crop_name': 'hpSmall'}, {'rank': 0, 'subtype': 'blogSmallInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-blogSmallInline.jpg', 'height': 85, 'width': 151, 'legacy': {}, 'subType': 'blogSmallInline', 'crop_name': 'blogSmallInline'}, {'rank': 0, 'subtype': 'mediumFlexible177', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-mediumFlexible177.jpg', 'height': 100, 'width': 177, 'legacy': {}, 'subType': 'mediumFlexible177', 'crop_name': 'mediumFlexible177'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-sfSpan-v2.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'largeHorizontal375', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-largeHorizontal375-v2.jpg', 'height': 250, 'width': 375, 'legacy': {}, 'subType': 'largeHorizontal375', 'crop_name': 'largeHorizontal375'}, {'rank': 0, 'subtype': 'hpLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-hpLarge-v2.jpg', 'height': 256, 'width': 511, 'legacy': {}, 'subType': 'hpLarge', 'crop_name': 'hpLarge'}, {'rank': 0, 'subtype': 'largeWidescreen573', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-largeWidescreen573-v2.jpg', 'height': 287, 'width': 573, 'legacy': {}, 'subType': 'largeWidescreen573', 'crop_name': 'largeWidescreen573'}, {'rank': 0, 'subtype': 'videoSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoSmall-v2.jpg', 'height': 281, 'width': 500, 'legacy': {}, 'subType': 'videoSmall', 'crop_name': 'videoSmall'}, {'rank': 0, 'subtype': 'videoHpMedium', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoHpMedium-v2.jpg', 'height': 190, 'width': 337, 'legacy': {}, 'subType': 'videoHpMedium', 'crop_name': 'videoHpMedium'}, {'rank': 0, 'subtype': 'videoSixteenByNine600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoSixteenByNine600-v2.jpg', 'height': 338, 'width': 600, 'legacy': {}, 'subType': 'videoSixteenByNine600', 'crop_name': 'videoSixteenByNine600'}, {'rank': 0, 'subtype': 'videoSixteenByNine540', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoSixteenByNine540-v2.jpg', 'height': 304, 'width': 540, 'legacy': {}, 'subType': 'videoSixteenByNine540', 'crop_name': 'videoSixteenByNine540'}, {'rank': 0, 'subtype': 'videoSixteenByNine495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoSixteenByNine495-v2.jpg', 'height': 278, 'width': 495, 'legacy': {}, 'subType': 'videoSixteenByNine495', 'crop_name': 'videoSixteenByNine495'}, {'rank': 0, 'subtype': 'videoSixteenByNine390', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoSixteenByNine390-v2.jpg', 'height': 219, 'width': 390, 'legacy': {}, 'subType': 'videoSixteenByNine390', 'crop_name': 'videoSixteenByNine390'}, {'rank': 0, 'subtype': 'videoSixteenByNine1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-videoSixteenByNine1050-v2.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'videoSixteenByNine1050', 'crop_name': 'videoSixteenByNine1050'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-thumbStandard-v2.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-thumbStandard-v2.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-thumbLarge-v2.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}, {'rank': 0, 'subtype': 'blogSmallThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2013/12/24/automobiles/24STUDEBAKER-image/24STUDEBAKER-image-blogSmallThumb-v2.jpg', 'height': 50, 'width': 50, 'legacy': {}, 'subType': 'blogSmallThumb', 'crop_name': 'blogSmallThumb'}]","[{'name': 'subject', 'value': 'Factories and Manufacturing', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Studebaker Co', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'South Bend (Ind)', 'rank': 4, 'major': 'N'}]",2013-12-23T21:33:59+0000,article,Business,Automobiles,News,nyt://article/ca674bc4-7942-5442-9c4d-3ccea83a6cb9,278,nyt://article/ca674bc4-7942-5442-9c4d-3ccea83a6cb9,A Studebaker Event in South Bend Focuses on Revival,,,,,,,By Benjamin Preston,"[{'firstname': 'Benjamin', 'middlename': None, 'lastname': 'Preston', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,
1,"Instead of just watching historic homes plunge into foreclosure and collapse, some residents decided to buy and rehabilitate them.",https://www.nytimes.com/2012/03/24/us/south-bend-neighbors-embracing-abandoned-properties.html,"Instead of just watching historic homes plunge into foreclosure and collapse, some residents decided to buy and rehabilitate them.","SOUTH BEND, Ind. — When the grand Queen Anne on Portage Avenue lost its last occupants a few years ago, plunging into foreclosure and abandonment, the century-old gem risked the same fate as hundreds of empty houses here: collapse or demolition. Either way, what had been a lumber baron’s masterpiece was bound to become just another forgotten lot on the Rust Belt.",The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/03/24/us/SOUTHBEND-2/SOUTHBEND-2-popup.jpg', 'height': 421, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/03/24/us/SOUTHBEND-2/SOUTHBEND-2-blog480.jpg', 'height': 311, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/03/24/us/SOUTHBEND-2/SOUTHBEND-2-jumbo.jpg', 'height': 664, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/03/24/us/SOUTHBEND-2/SOUTHBEND-2-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2012/03/24/us/SOUTHBEND-2/SOUTHBEND-2-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/03/24/us/SOUTHBEND-2/SOUTHBEND-2-sfSpan.jpg', 'height': 256, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2012/03/24/us/SOUTHBEND-2/SOUTHBEND-2-articleInline.jpg', 'height': 123, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}]","[{'name': 'glocations', 'value': 'South Bend (Ind)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Indiana', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Abandonment (Property)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Restoration and Renovation', 'rank': 5, 'major': 'N'}]",2012-03-24T05:25:42+0000,article,National,U.S.,News,nyt://article/813bd38f-ea10-528b-ad98-3308056a5946,1228,nyt://article/813bd38f-ea10-528b-ad98-3308056a5946,Neighbors Join in Modest Efforts to Embrace Abandoned Properties,South Bend Journal,,Neighbors Join in Modest Efforts To Embrace Abandoned Properties,,,,By Susan Saulny,"[{'firstname': 'Susan', 'middlename': None, 'lastname': 'Saulny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A,9
2,"Last week we went to Somalia as American tourists. We stayed only a night, but that was plenty of time to wander unescorted through the local market, explore town in a battered Toyota station wagon, and even head out into the desert to admire some ancient cave paintings.",https://www.nytimes.com/2008/07/31/opinion/31iht-edmyers.1.14914273.html,,"Last week we went to Somalia as American tourists. We stayed only a night, but that was plenty of time to wander unescorted through the local market, explore town in a battered Toyota station wagon, and even head out into the desert to admire some ancient cave paintings.",International Herald Tribune,[],[],2008-07-31T05:00:00+0000,article,IHT News,Opinion,News,nyt://article/e0409504-497b-5d80-bd1a-a84cd7827933,791,nyt://article/e0409504-497b-5d80-bd1a-a84cd7827933,Tourists in Somaliland,,,Tourists in Somaliland,,,,By Peter Buttigieg and Nathaniel Myers,"[{'firstname': 'Peter', 'middlename': None, 'lastname': 'Buttigieg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Nathaniel', 'middlename': None, 'lastname': 'Myers', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,,
3,"Op-Ed article by Peter Buttigieg, Peter V Emerson and Ganesh Sitaraman holds that analysis of Republican and Democratic platforms since 1960 suggests that their length and content can be remarkably helpful in gauging party's health and its chances of electoral success; holds that simple factor like platform's page count correlates strongly to party's success in winning White House--in inverse proportion; notes that since 1960, average page count of Democrats platforms in losing years was 82, nearly double average from winning years, which was 46; drawing (M)",https://www.nytimes.com/2004/07/10/opinion/winning-between-the-lines.html,"Op-Ed article by Peter Buttigieg, Peter V Emerson and Ganesh Sitaraman holds that analysis of Republican and Democratic platforms since 1960 suggests that their length and content can be remarkably helpful in gauging party's health and its chances...",Want to know who is going to win the presidential election?,The New York Times,[],"[{'name': 'subject', 'value': 'Presidential Elections (US)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ELECTION ISSUES', 'rank': 2, 'major': 'N'}]",2004-07-10T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/7313d71f-2488-57f4-a22c-109c4e9c8871,637,nyt://article/7313d71f-2488-57f4-a22c-109c4e9c8871,Winning Between The Lines,,,Winning Between The Lines,,,,"By Peter Buttigieg, Peter V. Emerson and Ganesh Sitaraman","[{'firstname': 'Peter', 'middlename': None, 'lastname': 'Buttigieg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Peter', 'middlename': 'V.', 'lastname': 'Emerson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}, {'firstname': 'Ganesh', 'middlename': None, 'lastname': 'Sitaraman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 3}]",,A,17
4,LEAD: Thousands of aliens who do not have papers to stay in the United States are trying to take advantage of two openings in the legalization program that resulted from Federal court rulings. The issue has led to allegations of fraud and Government foot-dragging.,https://www.nytimes.com/1990/04/16/us/fraud-charges-rise-as-many-aliens-seek-to-use-88-rulings.html,,Thousands of aliens who do not have papers to stay in the United States are trying to take advantage of two openings in the legalization program that resulted from Federal court rulings. The issue has led to allegations of fraud and Government foot-dragging.,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'IMMIGRATION AND NATURALIZATION SERVICE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'ILLEGAL ALIENS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Frauds and Swindling', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'AMNESTIES', 'rank': 6, 'major': 'N'}]",1990-04-16T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/5b5784f5-638a-5dee-9cba-97ff294472a6,949,nyt://article/5b5784f5-638a-5dee-9cba-97ff294472a6,Fraud Charges Rise as Many Aliens Seek to Use '88 Rulings,,,Fraud Charges Rise as Many Aliens Seek to Use '88 Rulings,,,,By Marvine Howe,"[{'firstname': 'Marvine', 'middlename': None, 'lastname': 'Howe', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A,13
5,"LEAD: Lawyers, real-estate agents, notaries public, travel agents and even some driving instructors have put up signs in recent weeks offering to help illegal aliens sort their way through the complexities of the new immigration law.",https://www.nytimes.com/1987/05/17/nyregion/illegal-aliens-learn-caveat-emptor.html,,"Lawyers, real-estate agents, notaries public, travel agents and even some driving instructors have put up signs in recent weeks offering to help illegal aliens sort their way through the complexities of the new immigration law.",The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ILLEGAL ALIENS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'LAWYERS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'FEES (PROFESSIONAL)', 'rank': 5, 'major': 'N'}]",1987-05-17T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/0ba0ec6f-a319-58e9-b646-eb17030983f8,1155,nyt://article/0ba0ec6f-a319-58e9-b646-eb17030983f8,ILLEGAL ALIENS LEARN 'CAVEAT EMPTOR',,,ILLEGAL ALIENS LEARN 'CAVEAT EMPTOR',,,,By Marvine Howe,"[{'firstname': 'Marvine', 'middlename': None, 'lastname': 'Howe', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,1,50
6,"More often than during the regular season, the outcome of bowl games hinges on psychological factors. Sometimes the team that lost a traditional, emotion-sapping game at season's end can't quite piece things together again in time for its bowl appearance.  ",https://www.nytimes.com/1980/12/31/archives/georgia-walker-is-given-edge-over-irish-in-sugar-bowl-analysis-of.html,,,The New York Times,[],[],1980-12-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/53fd0dfa-1e89-5489-9872-ea3ade9b1cdd,0,nyt://article/53fd0dfa-1e89-5489-9872-ea3ade9b1cdd,Georgia (Walker) Is Given Edge Over Irish in Sugar Bowl; Analysis of Georgia Georgia (Walker) Given Edge in Bowl Analysis of Notre Dame The Coaches,2,,Georgia (Walker) Is Given Edge Over Irish in Sugar Bowl; Analysis of Georgia Georgia (Walker) Given Edge in Bowl Analysis of Notre Dame The Coaches,,,,By Johnny Majors,"[{'firstname': 'Johnny', 'middlename': None, 'lastname': 'Majors', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S,9
7,"Before the Dallas Mavericks, the expansion team with a 5-35 record, there were the Chicago Bulls, the Washington Bullets and better days for Dick Motta.  ",https://www.nytimes.com/1980/12/30/archives/mavericks-motta-starts-over-at-bottom-what-i-expected-building-with.html,,,The New York Times,[],[],1980-12-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/f043077a-fae4-5375-ad6c-fa36dad5b670,0,nyt://article/f043077a-fae4-5375-ad6c-fa36dad5b670,Mavericks' Motta Starts Over at Bottom; 'What I Expected' Building With Youth Tactician and Teacher ,1,,Mavericks' Motta Starts Over at Bottom; 'What I Expected' Building With Youth Tactician and Teacher ,,,,By Sam Goldaper,"[{'firstname': 'Sam', 'middlename': None, 'lastname': 'Goldaper', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S,9
8,"WASHINGTON, Dec. 29 (AP)--In a graphic illustration of cable television's growing popularity, the Federal Communications Commission reported today that the industry's revenues climbed 20 percent last year, to more than $1.8 billion.  ",https://www.nytimes.com/1980/12/30/archives/fcc-reports-cable-revenues-up-20-rising-fortunes-attraction-of-pay.html,,,The New York Times,[],[],1980-12-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/856e977f-b9c9-50b4-80f3-bb73faf39595,0,nyt://article/856e977f-b9c9-50b4-80f3-bb73faf39595,F.C.C Reports Cable Revenues Up 20%; 'Rising Fortunes' Attraction of Pay Channels ,1,,F.C.C Reports Cable Revenues Up 20%; 'Rising Fortunes' Attraction of Pay Channels ,,,,,[],,S,11
