,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"""I WAS in college in that era when my peers didn't know what they wanted to do withtheir lives,"" said Pete Forna  tale of Port Washington. ""I couldn't relate to that because I always knew-- from the time I was 6 or 7. You have to understand: I grew up in the shadow of the 200-foot antenna that sits atop Keating Hall at Fordham University.  ",https://www.nytimes.com/1980/11/30/archives/long-island-weekly-from-antennas-shadows-to-writing-radio-books.html,,,L,2,The New York Times,[],[],1980-11-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/89564221-d9df-592a-9f3b-1d675f1c39f1,0,nyt://article/89564221-d9df-592a-9f3b-1d675f1c39f1,From Antenna's Shadows to Writing Radio Books; LONG ISLANDERS ,1,,From Antenna's Shadows to Writing Radio Books; LONG ISLANDERS ,,,,By Lawrence Van Gelder,"[{'firstname': 'Lawrence', 'middlename': 'Van', 'lastname': 'Gelder', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"The National Football League said yesterday that a review of films was inconclusive as to whether Walter Payton, the Bears' running star, fumbled at a critical point of Chicago's loss at Atlanta last Sunday.  ",https://www.nytimes.com/1980/11/29/archives/dayton-fumble-film-ruled-inconclusive.html,,,S,16,The New York Times,[],[],1980-11-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/9c7560db-18d2-53ed-a37c-502248235656,0,nyt://article/9c7560db-18d2-53ed-a37c-502248235656,Dayton Fumble Film Ruled Inconclusive,1,,Dayton Fumble Film Ruled Inconclusive,,,,,[],
2,"UNIVERSITY PARK, Pa., Nov. 28-- Pittsburgh kept alive its slim chances of winning the mythical national collegiate football championship today by scoring a 14-9 victory over Penn State in a superb defensive struggle on cold, soggy turf.  ",https://www.nytimes.com/1980/11/29/archives/pitt-tops-penn-state-149-keeping-no-1-hopes-alive-pitts-touchdown.html,,,S,17,The New York Times,[],[],1980-11-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/cc0a33e3-ace8-5391-a33a-b2d479cbe102,0,nyt://article/cc0a33e3-ace8-5391-a33a-b2d479cbe102,"Pitt Tops Penn State, 14-9, Keeping No. 1 Hopes Alive; Pitt's Touchdown Plays Pittsburgh Triumphs Over Penn State, 14-9 Pair of Turnovers",2,,"Pitt Tops Penn State, 14-9, Keeping No. 1 Hopes Alive; Pitt's Touchdown Plays Pittsburgh Triumphs Over Penn State, 14-9 Pair of Turnovers",,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,,https://www.nytimes.com/1980/11/29/archives/saturday-news-quiz-answers-to-quiz.html,,,,21,The New York Times,[],[],1980-11-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/5f1f375d-cec5-569f-89cd-e7526dd0d55b,0,nyt://article/5f1f375d-cec5-569f-89cd-e7526dd0d55b,Saturday News Quiz; Answers to Quiz ,2,,Saturday News Quiz; Answers to Quiz ,,,,Barbara Oliver,"[{'firstname': 'Barbara', 'middlename': None, 'lastname': 'Oliver', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/11/28/archives/events-and-openings-films-music-dance-theater-music-dance-theater.html,,,T,18,The New York Times,[],[],1980-11-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/98ca717b-1276-5fa5-9de4-263c6d97ec00,0,nyt://article/98ca717b-1276-5fa5-9de4-263c6d97ec00,Events and Openings; Films Music Dance Theater Music Dance Theater Music Dance,1,,Events and Openings; Films Music Dance Theater Music Dance Theater Music Dance,,,,,[],
5,"With the significance of their season to be proved in a five-day span, the Houston Oilers are not in the best shape to play the Cleveland Browns Sunday and the Pittsburgh Stealers next Thursday night.  ",https://www.nytimes.com/1980/11/28/archives/oilers-face-stiff-fiveday-test-local-teams-american-conference.html,,,S,9,The New York Times,[],[],1980-11-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/0c32a1fa-176c-5720-9238-ac4006ce18c3,0,nyt://article/0c32a1fa-176c-5720-9238-ac4006ce18c3,Oilers Face Stiff Five-Day Test; Local Teams American Conference National Conference Interconference Monday Night ,1,,Oilers Face Stiff Five-Day Test; Local Teams American Conference National Conference Interconference Monday Night ,,,,By William N. Wallace,"[{'firstname': 'William', 'middlename': 'N.', 'lastname': 'Wallace', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"Jim Sullivan, a senior back, scored on a 4-yard run with two minutes remaining to give West Essex a 17-12 victory over Livingston yesterday in North Caldwell.  ",https://www.nytimes.com/1980/11/28/archives/w-essex-triumphs-by-1712-new-jersey-north.html,,,S,10,The New York Times,[],[],1980-11-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/5570d506-6de9-5aac-b3a9-e8cac5db9a40,0,nyt://article/5570d506-6de9-5aac-b3a9-e8cac5db9a40,W. Essex Triumphs By 17-12; New Jersey North ,1,,W. Essex Triumphs By 17-12; New Jersey North ,,,,,[],
7,,https://www.nytimes.com/1980/11/28/archives/television.html,,,T,27,The New York Times,[],[],1980-11-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/921d7845-89cb-568b-a715-b6b0cbfc3f93,0,nyt://article/921d7845-89cb-568b-a715-b6b0cbfc3f93,Television,1,,Television,,,,,[],
8,"PORT WASHINGTON, L.I., Nov. 27 (AP)--Craig Virgin, the holder of the American record for 10,000 meters and the world cross country champion, captured the Port Washington five-mile run today in 23 minutes 27.4 seconds.  ",https://www.nytimes.com/1980/11/28/archives/virgin-wins-5mile-race-gregorek-finishes-second.html,,,S,9,The New York Times,[],[],1980-11-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/599fb569-0554-555a-8732-5bd39355ab99,0,nyt://article/599fb569-0554-555a-8732-5bd39355ab99,Virgin Wins 5-Mile Race; Gregorek Finishes Second,1,,Virgin Wins 5-Mile Race; Gregorek Finishes Second,,,,,[],
9,"THE Buzzcocks, who played to a capacity crowd at the Ritz on  Sunday night, are contemporaries of English punk bands like the Sex Pistols and the Clash. Their careening rhythmic momentum and...  ",https://www.nytimes.com/1980/11/27/archives/pop-buzzcocks-english-band.html,,,T,26,The New York Times,[],[],1980-11-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/de329897-a256-55b1-b424-ea2a54bbb5e7,0,nyt://article/de329897-a256-55b1-b424-ea2a54bbb5e7,"Pop: Buzzcocks, English Band",1,,"Pop: Buzzcocks, English Band",,,,Robert Palmer,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Palmer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
