,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/junko-tabei,,,[],[],2018-06-06T18:35:39+0000,multimedia,Obituaries,Obituaries,nyt://interactive/9b26f794-7806-4d55-a633-9ed5467620ee,0,nyt://interactive/9b26f794-7806-4d55-a633-9ed5467620ee,Notable Deaths 2016: Junko Tabei,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/julius-la-rosa,,,[],[],2018-06-06T18:35:34+0000,multimedia,Obituaries,Obituaries,nyt://interactive/0a7fa0db-1806-4fce-ac31-a65184ae91f3,0,nyt://interactive/0a7fa0db-1806-4fce-ac31-a65184ae91f3,Notable Deaths 2016: Julius La Rosa,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/julia-meade,,,[],[],2018-06-06T18:35:28+0000,multimedia,Obituaries,Obituaries,nyt://interactive/c0a477c5-5f50-4b13-a285-f3cf5e3e1b0e,0,nyt://interactive/c0a477c5-5f50-4b13-a285-f3cf5e3e1b0e,Notable Deaths 2016: Julia Meade,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/judith-kaye,,,[],[],2018-06-06T18:35:23+0000,multimedia,Obituaries,Obituaries,nyt://interactive/492d6f0b-a817-4059-93cc-bf9e5eba2afc,0,nyt://interactive/492d6f0b-a817-4059-93cc-bf9e5eba2afc,Notable Deaths 2016: Judith Kaye,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/juan-gabriel,,,[],[],2018-06-06T18:35:18+0000,multimedia,Obituaries,Obituaries,nyt://interactive/16e2564f-4c08-41d5-be94-f8e148e7b6f2,0,nyt://interactive/16e2564f-4c08-41d5-be94-f8e148e7b6f2,Notable Deaths 2016: Juan Gabriel,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/joy-browne,,,[],[],2018-06-06T18:35:12+0000,multimedia,Obituaries,Obituaries,nyt://interactive/644d4079-6f8d-410e-89b7-4cafbed971e4,0,nyt://interactive/644d4079-6f8d-410e-89b7-4cafbed971e4,Notable Deaths 2016: Joy Browne,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/jose-fernandez,,,[],[],2018-06-06T18:35:07+0000,multimedia,Obituaries,Obituaries,nyt://interactive/6ae3d737-e24e-42c5-a899-332a2a14e830,0,nyt://interactive/6ae3d737-e24e-42c5-a899-332a2a14e830,Notable Deaths 2016: Jose Fernandez,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/joo-havelange,,,[],[],2018-06-06T18:35:01+0000,multimedia,Obituaries,Obituaries,nyt://interactive/045d89db-30e2-4eff-9da1-3de7c1484583,0,nyt://interactive/045d89db-30e2-4eff-9da1-3de7c1484583,Notable Deaths 2016: João Havelange,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/jon-polito,,,[],[],2018-06-06T18:34:56+0000,multimedia,Obituaries,Obituaries,nyt://interactive/08556b73-b1d4-43f4-8ab0-3771dee7574d,0,nyt://interactive/08556b73-b1d4-43f4-8ab0-3771dee7574d,Notable Deaths 2016: Jon Polito,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/johnw-vessey-jr,,,[],[],2018-06-06T18:34:50+0000,multimedia,Obituaries,Obituaries,nyt://interactive/7e99220c-1735-4407-9c06-d1f5efd466f7,0,nyt://interactive/7e99220c-1735-4407-9c06-d1f5efd466f7,Notable Deaths 2016: Gen. John W. Vessey Jr.,,,,,,,,[],
