,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/01/20/archives/new-jersey-weekly-new-jerseythis-week-theater-music-dance-jazz-art.html,,,N,18,The New York Times,[],[],1980-01-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/060032d8-532d-5020-a862-cc3c5e56cf78,0,nyt://article/060032d8-532d-5020-a862-cc3c5e56cf78,New Jersey/This Week; THEATER MUSIC & DANCE JAZZ ART OPENINGS LECTURES FILMS FOR CHILDREN,1,,New Jersey/This Week; THEATER MUSIC & DANCE JAZZ ART OPENINGS LECTURES FILMS FOR CHILDREN,,,,,[],
1,"THIS year's Young Americans Craft Competition, the nation  wide contest sponsored by the American Craft Council, was devoted to metal craftsmen, and an exhibition of the winners' work opens tomorrow at the Museum of Contemporary Crafts, 44 West 53d Street.  ",https://www.nytimes.com/1980/01/17/archives/metal-craftsmen-the-winners-work.html,,,T,3,The New York Times,[],[],1980-01-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/73874f04-3fab-57c0-8508-112336837872,0,nyt://article/73874f04-3fab-57c0-8508-112336837872,Metal Craftsmen: The Winners' Work,1,,Metal Craftsmen: The Winners' Work,,,,By Roslyn Siegel,"[{'firstname': 'Roslyn', 'middlename': None, 'lastname': 'Siegel', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,,https://www.nytimes.com/1980/01/17/archives/obituary-2-no-title.html,,,M,10,The New York Times,[],[],1980-01-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/5b88789d-7096-5e67-9b88-5718afc62722,0,nyt://article/5b88789d-7096-5e67-9b88-5718afc62722,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
3,,https://www.nytimes.com/1980/01/15/archives/notes-on-people-a-biography-gets-the-out-of-print-treatment-no-6-on.html,,,S,16,The New York Times,[],[],1980-01-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/35c6d55c-0049-5591-b87d-ccad67a1ff70,0,nyt://article/35c6d55c-0049-5591-b87d-ccad67a1ff70,"Notes on People; A Biography Gets the 'Out of Print' Treatment No. 6 on Her Chart but No. 1 in Her Heart New Job for Ex-Astronaut Action-Packed Party Words, Words, Words Satchmo's Rival Returns ",1,,"Notes on People; A Biography Gets the 'Out of Print' Treatment No. 6 on Her Chart but No. 1 in Her Heart New Job for Ex-Astronaut Action-Packed Party Words, Words, Words Satchmo's Rival Returns ",,,,Judith Cummings Albin Krebs,"[{'firstname': 'Judith', 'middlename': 'Cummings', 'lastname': 'Albin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/01/13/archives/obituary-4-no-title.html,,,,32,The New York Times,[],[],1980-01-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/3cb018fd-e4a2-577e-9fc5-ca4d19b8cfc4,0,nyt://article/3cb018fd-e4a2-577e-9fc5-ca4d19b8cfc4,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],
5,"Dr. and Mrs. John Collins Harvey of Bethesda, Md., have announced the engagement of their daughter, Amy Lavinia Ryan Harvey, to Ens. Loren Fitzhugh Reese, U.S.N., son of Mr. and Mrs. Robert Bacon Reese of Washington. A July wedding is planned.  ",https://www.nytimes.com/1980/01/13/archives/loren-reese-amy-harvey-will-be-wed.html,,,,51,The New York Times,[],[],1980-01-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/58ed29b8-19a1-539c-8abc-23f3306baab5,0,nyt://article/58ed29b8-19a1-539c-8abc-23f3306baab5,"Loren Reese, Amy Harvey Will Be Wed",1,,"Loren Reese, Amy Harvey Will Be Wed",,,,,[],
6,"The engagement of Priscilla Adams Fenton to Ralph Lowell 3d, son of Mr. and Mrs. Lowell Jr. of Westwood, Mass., has been announced by Mr. and Mrs. Paul F. Fenton Jr. of Hanover, N.H., and Dark Harbor, Me., parents of the future bride.  ",https://www.nytimes.com/1980/01/13/archives/priscilla-a-fenton-is-affianced.html,,,,52,The New York Times,[],[],1980-01-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/a0c284cb-06e6-55d6-af8b-e9b46af1c78c,0,nyt://article/a0c284cb-06e6-55d6-af8b-e9b46af1c78c,Priscilla A. Fenton Is Affianced,1,,Priscilla A. Fenton Is Affianced,,,,,[],
7,"WHEN the members of the New York State Senate assemble tomorrow for the day's proceedings, the in  vocation opening the session will be delivered by a woman for the first time in the history of the state.  ",https://www.nytimes.com/1980/01/13/archives/long-island-weekly-long-island-journal.html,,,L,3,The New York Times,[],[],1980-01-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/6deec706-a8ca-5634-8490-fffc75cbff89,0,nyt://article/6deec706-a8ca-5634-8490-fffc75cbff89,LONG ISLAND JOURNAL,1,,LONG ISLAND JOURNAL,,,,,[],
8,"Dr. and Mrs. Earle W. Brauer of New York and Westport, Conn., have announced the engagement of their daughter, Amy Brauer, to Coleman W. Hoyt Jr. of Concord, Mass. He is a son of Mr. Hoyt of Waccabuc, N.Y., and Woodstock, Vt., and Mrs. Louis V. Farrar of Katonah, N.Y.  ",https://www.nytimes.com/1980/01/13/archives/amy-brauer-engaged-to-coleman-hoyt-jr.html,,,,54,The New York Times,[],[],1980-01-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/3122d2c4-f7b0-57bf-8956-0fa3162071a7,0,nyt://article/3122d2c4-f7b0-57bf-8956-0fa3162071a7,"Amy Brauer, Engaged to Coleman Hoyt Jr.",1,,"Amy Brauer, Engaged to Coleman Hoyt Jr.",,,,,[],
9,,https://www.nytimes.com/1980/01/13/archives/marriage-announcement-4-no-title.html,,,,52,The New York Times,[],[],1980-01-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/1d94716b-ebb3-5035-bbaf-db2b6cd5cf23,0,nyt://article/1d94716b-ebb3-5035-bbaf-db2b6cd5cf23,Marriage Announcement 4 -- No Title,1,,Marriage Announcement 4 -- No Title,,,,,[],
