,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"RANCHO MIRAGE, Calif., April 6  Donna Caponi Young called it one of the greatest days of her life.  ",https://www.nytimes.com/1980/04/07/archives/mrs-young-triumphs-with-275-wanted-to-set-record.html,,,S,2,The New York Times,[],[],1980-04-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/1fe63389-1be1-592b-ad8f-bb2b705a32f7,0,nyt://article/1fe63389-1be1-592b-ad8f-bb2b705a32f7,Mrs. Young Triumphs With 275; Wanted to Set Record,1,,Mrs. Young Triumphs With 275; Wanted to Set Record,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1980/04/07/archives/sports-news-briefs-pro-slalom-is-won-by-miss-kurlander-john-henry.html,,,S,10,The New York Times,[],[],1980-04-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/7a56cc43-cedc-5f7d-a9cf-b783c0f72d7a,0,nyt://article/7a56cc43-cedc-5f7d-a9cf-b783c0f72d7a,"Sports News Briefs; Pro Slalom Is Won By Miss Kurlander John Henry Takes San Juan Capistrano Runners Reportedly Got Marathon Money Andrea Jaeger Bows In Final, 6-2, 6-2 ",1,,"Sports News Briefs; Pro Slalom Is Won By Miss Kurlander John Henry Takes San Juan Capistrano Runners Reportedly Got Marathon Money Andrea Jaeger Bows In Final, 6-2, 6-2 ",,,,,[],
2,,https://www.nytimes.com/1980/04/06/archives/obituary-6-no-title.html,,,,26,The New York Times,[],[],1980-04-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/dbd956e3-6f0d-524b-86df-d44725201ba1,0,nyt://article/dbd956e3-6f0d-524b-86df-d44725201ba1,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],
3,,https://www.nytimes.com/1980/04/06/archives/long-island-weekly-long-island-this-week-art-music-dance-sports-for.html,,,L,10,The New York Times,[],[],1980-04-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/ad035a56-82c0-569b-b3ef-9e17d074ae7f,0,nyt://article/ad035a56-82c0-569b-b3ef-9e17d074ae7f,Long Island This Week; ART MUSIC & DANCE SPORTS FOR CHILDREN MOVIES THEATER MEETINGS & TALKS MISCELLANEOUS ,1,,Long Island This Week; ART MUSIC & DANCE SPORTS FOR CHILDREN MOVIES THEATER MEETINGS & TALKS MISCELLANEOUS ,,,,,[],
4,,https://www.nytimes.com/1980/04/06/archives/best-sellers-footnotes.html,,,T,6,The New York Times,[],[],1980-04-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/3abf3d48-e9be-5359-9d70-545f3d87b71c,0,nyt://article/3abf3d48-e9be-5359-9d70-545f3d87b71c,Best Sellers; FOOTNOTES,1,,Best Sellers; FOOTNOTES,,,,,[],
5,"WASHINGTON--The camera catches Jimmy Carter outdoors at the White House, taking the time to help Amy with her math. Edward M. Kennedy is shown climbing the steps of the Capitol, as an off-screen voice cites the candidate's 17 years in the Senate and ""his record for long hours on the job.""  ",https://www.nytimes.com/1980/04/06/archives/reality-can-make-or-break-a-candidate-or-his-image.html,,,T,4,The New York Times,[],[],1980-04-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/22561a8f-f29e-5d4b-97d0-b7582ac2dabc,0,nyt://article/22561a8f-f29e-5d4b-97d0-b7582ac2dabc,Reality Can Make or Break A Candidate (Or His Image),1,,Reality Can Make or Break A Candidate (Or His Image),,,,By Bernard Weinraub,"[{'firstname': 'Bernard', 'middlename': None, 'lastname': 'Weinraub', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"RANCHO MIRAGE. Calif., April 5-- with winds gusting up to 35 miles an hour at the Mission Hills Country Club today. Donna Caponi Young and Amy Alcott bore down harder and pulled away from the field in the third round of the $305,000 Winners Circle women's golf tournament.  ",https://www.nytimes.com/1980/04/06/archives/mrs-young-leads-golf-by-shot.html,,,S,4,The New York Times,[],[],1980-04-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/21cc6e9f-9eee-59b2-8721-b17a1e68e144,0,nyt://article/21cc6e9f-9eee-59b2-8721-b17a1e68e144,Mrs. Young Leads Golf by Shot,1,,Mrs. Young Leads Golf by Shot,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"RANCHO MIRAGE, Calif., April 4  On a course they call one of their favorites, in a tournament they call one of the more prestigious, under conditions they call the best of the year, the members of the Ladies' Professional Golf Association tour continued to thrive today.  ",https://www.nytimes.com/1980/04/05/archives/4-women-tied-for-lead-in-golf-stadler-leads-by-2-shots.html,,,S,8,The New York Times,[],[],1980-04-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/ac845a79-fc58-58cf-9b1e-4bb78532bf0f,0,nyt://article/ac845a79-fc58-58cf-9b1e-4bb78532bf0f,4 Women Tied for Lead in Golf; Stadler Leads by 2 Shots ,1,,4 Women Tied for Lead in Golf; Stadler Leads by 2 Shots ,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/04/04/archives/critics-choices-of-the-best-holiday-shows-in-town-stage-dance.html,,,T,1,The New York Times,[],[],1980-04-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/170b8205-650f-58c9-9bf4-beee7fabf676,0,nyt://article/170b8205-650f-58c9-9bf4-beee7fabf676,Critics' Choices of the Best Holiday Shows in Town; Stage Dance Concerts Opera Cabaret Rock Jazz Screen Museums Galleries ,2,,Critics' Choices of the Best Holiday Shows in Town; Stage Dance Concerts Opera Cabaret Rock Jazz Screen Museums Galleries ,,,,MEL GUSSOWANNA KISSELGOFFDONAL HENAHANRAYMOND ERICSONJOHN S. WILSONJOHN ROCKWELLJOHN S. WILSONVINCENT CANBYHilton Kramerjohn Russell,"[{'firstname': 'Mel', 'middlename': 'Gussowanna', 'lastname': 'KISSELGOFFDONAL', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"Camaraderie characterizes nearly every crisis that New Yorkers collectively endure, but the transit strike has brought an added intimacy. Commuters are walking across bridges together, standing in lines at bicycle shops and roller skating side by side down Broadway. The result is that love affairs have begun blossoming in the streets.  ",https://www.nytimes.com/1980/04/04/archives/some-walks-lead-to-romantic-turns.html,,,M,3,The New York Times,[],[],1980-04-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/8ab75ad2-394c-5473-b741-a8866d6a017d,0,nyt://article/8ab75ad2-394c-5473-b741-a8866d6a017d,Some Walks Lead to Romantic Turns,1,,Some Walks Lead to Romantic Turns,,,,,[],
