,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Phoebe Eliza Manzella, daughter of Mr. and Mrs. David B. Manzella of Barrington, R.I., was married there yesterday to Peter Ames Plimpton, son...  ",https://www.nytimes.com/1980/09/07/archives/phoebe-e-manzella-is-married.html,,,64,The New York Times,[],[],1980-09-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/4a7b2db3-73f7-5c6d-b1da-74435710bf7f,0,nyt://article/4a7b2db3-73f7-5c6d-b1da-74435710bf7f,Phoebe E. Manzella Is Married,1,,Phoebe E. Manzella Is Married,,,,,[],,
1,,https://www.nytimes.com/1980/09/05/archives/obituary-3-no-title.html,,,19,The New York Times,[],[],1980-09-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/b3706b0d-19e1-58bb-80a8-c83bb638794a,0,nyt://article/b3706b0d-19e1-58bb-80a8-c83bb638794a,Obituary 3 -- No Title,1,,Obituary 3 -- No Title,,,,,[],,B
2,,https://www.nytimes.com/1980/09/05/archives/obituary-5-no-title.html,,,19,The New York Times,[],[],1980-09-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/15fbdc6d-c78a-5105-a3db-451aef338852,0,nyt://article/15fbdc6d-c78a-5105-a3db-451aef338852,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],,B
3,,https://www.nytimes.com/1980/09/04/archives/obituary-4-no-title.html,,,19,The New York Times,[],[],1980-09-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/b09617ed-5bb2-524c-bf1b-b852d7b63444,0,nyt://article/b09617ed-5bb2-524c-bf1b-b852d7b63444,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],,B
4,"A number of years ago, some of Dr. Francis Hugh Ruddle's students at Yale University referred to him affectionately as the ""the biggest name in science today.""  ",https://www.nytimes.com/1980/09/03/archives/a-geographer-of-gene-world-dr-francis-hugh-ruddle-man-in-the-news.html,,,17,The New York Times,[],[],1980-09-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/b216c072-fd6d-527b-b093-a0e140f7efe2,0,nyt://article/b216c072-fd6d-527b-b093-a0e140f7efe2,A Geographer Of Gene World; Dr. Francis Hugh Ruddle Man in the News More Mapmaker Than Engineer Gets 'the Best Out of People' A Sense of Perspective ,1,,A Geographer Of Gene World; Dr. Francis Hugh Ruddle Man in the News More Mapmaker Than Engineer Gets 'the Best Out of People' A Sense of Perspective ,,,,By Richard Severo,"[{'firstname': 'Richard', 'middlename': None, 'lastname': 'Severo', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
5,"Sagapo, at 15 East 48th Street, is a nightclub. Early on each night, up to midnight, say, the atmosphere is mostly Greek; after midnight, it is all Greek. The food, the drink and the entertainers stay pretty much the same;  ",https://www.nytimes.com/1980/09/02/archives/going-out-guide-greek-late-show-a-cult-film-rip-torn-and-shaw.html,,,10,The New York Times,[],[],1980-09-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/4c2f3cda-0d25-5ba9-bb04-d7e05a038f9d,0,nyt://article/4c2f3cda-0d25-5ba9-bb04-d7e05a038f9d,GOING OUT Guide; GREEK LATE SHOW A CULT FILM RIP TORN AND SHAW ,1,,GOING OUT Guide; GREEK LATE SHOW A CULT FILM RIP TORN AND SHAW ,,,,John Corry,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Corry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
6,"TUSCUMBIA, Ala., Sept. 1--President Carter, opening his re-election campaign in an industrial and farming region of his native South, denounced the Ku Klux Klan at a Labor Day rally this afternoon and declared that the United States had been ""inspired and gratified"" by the gains made by workers this weekend in Poland.  ",https://www.nytimes.com/1980/09/02/archives/president-denounces-the-klan-polish-workers-extolled-president.html,,,1,The New York Times,[],[],1980-09-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/11056413-da43-5a04-8ba3-03794d617fdf,0,nyt://article/11056413-da43-5a04-8ba3-03794d617fdf,President Denounces the Klan; Polish Workers Extolled President Praises the Polish Worker Pledges to Organized Labor ,2,,President Denounces the Klan; Polish Workers Extolled President Praises the Polish Worker Pledges to Organized Labor ,,,,By Steven R. Weisman Special To the New York Times,"[{'firstname': 'Steven', 'middlename': 'R.', 'lastname': 'Weisman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
7,,https://www.nytimes.com/1980/09/02/archives/obituary-2-no-title.html,,,14,The New York Times,[],[],1980-09-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/97efe33f-7c6e-5e4f-a41d-4162f06c1557,0,nyt://article/97efe33f-7c6e-5e4f-a41d-4162f06c1557,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,M
8,,https://www.nytimes.com/1980/09/01/archives/obituary-4-no-title.html,,,5,The New York Times,[],[],1980-09-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/42b686dd-e5d3-5a38-b141-a79b1231979a,0,nyt://article/42b686dd-e5d3-5a38-b141-a79b1231979a,Obituary 4 -- No Title,1,,Obituary 4 -- No Title,,,,,[],,M
9,,https://www.nytimes.com/1980/08/31/archives/arts-and-leisure-guide-of-special-interest-theater-recent-openings.html,,,24,The New York Times,[],[],1980-08-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/f538a5d2-bf17-5320-a0a2-d9107e86f8c7,0,nyt://article/f538a5d2-bf17-5320-a0a2-d9107e86f8c7,Arts and Leisure Guide; Of Special Interest Theater Recent Openings Dance Film Music,1,,Arts and Leisure Guide; Of Special Interest Theater Recent Openings Dance Film Music,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
