,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"PHILADELPHIA FOR five and two-thirds innings, Ken Forsch had shut the Phillies out with five hits. This was the  first game of the playoff for the National League pennant, the fourth such opportunity for the Phils in five years, their sixth postseason tournament since mankind came down out of the trees.  ",https://www.nytimes.com/1980/10/08/archives/sports-of-the-times-home-victory-after-65-years.html,,,S,25,The New York Times,[],[],1980-10-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/3f00269d-0e5c-505c-ad38-a6373ca6c326,0,nyt://article/3f00269d-0e5c-505c-ad38-a6373ca6c326,Sports of The Times; Home Victory After 65 Years ,1,,Sports of The Times; Home Victory After 65 Years ,,,,RED SMITH,"[{'firstname': 'Red', 'middlename': None, 'lastname': 'SMITH', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"Joe Torre, who this season managed to get the Mets out of the National League's Eastern Division cellar, will be rehired to lead the team next season and perhaps beyond that, sources close to the Mets' front office said yesterday.  ",https://www.nytimes.com/1980/10/06/archives/mets-to-rehire-torre-as-manager-today-mets-box-score.html,,,S,8,The New York Times,[],[],1980-10-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/494bb56f-792f-5480-80c1-855a770b9501,0,nyt://article/494bb56f-792f-5480-80c1-855a770b9501,Mets to Rehire Torre As Manager Today; Mets Box Score,1,,Mets to Rehire Torre As Manager Today; Mets Box Score,,,,,[],
2,"SAN DIEGO, Oct. 5--They're building a trolley line here, and the Navy won't be running it. To old-timers here, that is a sign that San Diego is changing.  ",https://www.nytimes.com/1980/10/06/archives/trolley-line-to-mark-san-diego-as-more-than-just-a-navy-town-nearly.html,,,A,18,The New York Times,[],[],1980-10-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/fb977746-7253-5567-a504-aa5072270ebf,0,nyt://article/fb977746-7253-5567-a504-aa5072270ebf,Trolley Line to Mark San Diego as More Than Just a Navy Town; Nearly $1 Billion Being Invested Possible Shortages Confrontation Over Naval Hospital ,1,,Trolley Line to Mark San Diego as More Than Just a Navy Town; Nearly $1 Billion Being Invested Possible Shortages Confrontation Over Naval Hospital ,,,,By Robert Lindsey Special To the New York Times,"[{'firstname': 'Robert', 'middlename': 'Lindsey', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,,https://www.nytimes.com/1980/10/06/archives/the-big-six-new-york-islanders-buffalo-sabres-montreal-canadiens.html,,,S,9,The New York Times,[],[],1980-10-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/cedcb10b-2081-55c8-935e-c3a4b150713d,0,nyt://article/cedcb10b-2081-55c8-935e-c3a4b150713d,THE BIG SIX; New York Islanders Buffalo Sabres Montreal Canadiens Philadelphia Flyers Boston Bruins Minnesota North Stars ,1,,THE BIG SIX; New York Islanders Buffalo Sabres Montreal Canadiens Philadelphia Flyers Boston Bruins Minnesota North Stars ,,,,,[],
4,"Suffern, the Rockland County Public School Athletic League defender, beat Spring Valley, 27-0, yesterday. Spring Valley had lost 16 consecutive games before havine won its first two this season.  ",https://www.nytimes.com/1980/10/05/archives/suffern-routs-spring-valley-rockland.html,,,S,10,The New York Times,[],[],1980-10-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/66ee5714-1588-5ed7-b295-7836b1688e3f,0,nyt://article/66ee5714-1588-5ed7-b295-7836b1688e3f,Suffern Routs Spring Valley; Rockland,1,,Suffern Routs Spring Valley; Rockland,,,,,[],
5,"WATKINS GLEN, N.Y., Oct. 4-- Mario Andretti, who won the World Championship of Drivers in 1978 in a Lotus, says he has had it with the Britain-based team. As the 1980 Grand Prix season winds down to its finish here this weekend, Andretti has let it be known he will switch to another team next year.  ",https://www.nytimes.com/1980/10/05/archives/andretti-to-cut-ties-with-lotus-chip-off-the-old-block-lotus.html,,,S,5,The New York Times,[],[],1980-10-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/9c8bd4a8-dcdd-5cd6-ae1a-1c4845713f6c,0,nyt://article/9c8bd4a8-dcdd-5cd6-ae1a-1c4845713f6c,Andretti to Cut Ties With Lotus; Chip Off the Old Block Lotus Becomes Obsolete He Remains Noncommittal Qualifying Record Is Surpassed,1,,Andretti to Cut Ties With Lotus; Chip Off the Old Block Lotus Becomes Obsolete He Remains Noncommittal Qualifying Record Is Surpassed,,,,By John S. Radosta Special To the New York Times,"[{'firstname': 'John', 'middlename': 'S.', 'lastname': 'Radosta', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"WARETOWN WHEN Dorothea Dix Lawrence ventured into the Pine Barrens four decades ago in hot pursuit of re  search on folk music and culture, she came across a group called the Pinehawkers--Bill Britton playing the fiddle, Walt Britton on banjo and Maurice (Merce) Ridgway on guitar.  ",https://www.nytimes.com/1980/10/05/archives/new-jersey-weekly-the-voice-of-the-pine-barrens-still-rings-out.html,,,N,2,The New York Times,[],[],1980-10-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/ce7dcae2-592e-5180-8d4a-5292a7b1138c,0,nyt://article/ce7dcae2-592e-5180-8d4a-5292a7b1138c,The Voice of the Pine Barrens Still Rings Out,1,,The Voice of the Pine Barrens Still Rings Out,,,,By Rita Zeiss,"[{'firstname': 'Rita', 'middlename': None, 'lastname': 'Zeiss', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"MONTREAL, Oct. 4--The great chase ended tonight in the National League's Eastern Division when the Philadelphia Phillies tied the Montreal Expos with two out in the ninth inning and then defeated them, 6-4, in the 11th on a home run by Mike Schmidt.  ",https://www.nytimes.com/1980/10/05/archives/schmidt-beats-expos-in-11th-its-a-terrible-feeling-phillies-top.html,,,S,1,The New York Times,[],[],1980-10-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/9bd91de4-391a-5007-9bc6-dea84d0239fc,0,nyt://article/9bd91de4-391a-5007-9bc6-dea84d0239fc,Schmidt Beats Expos in 11th; 'It's a Terrible Feeling' Phillies Top Expos in 11th by 6-4 Schmidt Strikes Out,2,,Schmidt Beats Expos in 11th; 'It's a Terrible Feeling' Phillies Top Expos in 11th by 6-4 Schmidt Strikes Out,,,,By Joseph Durso Special To the New York Times,"[{'firstname': 'Joseph', 'middlename': 'Durso', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"CAVENDISH, Vt., Oct. 4--The state's largest utility and one of its smallest towns are fighting the town of Springfield over its proposal to take their property for a municipal hydroelectric project.  ",https://www.nytimes.com/1980/10/05/archives/big-utility-and-little-town-are-battling-a-dam-proposal-in-vermont.html,,,,56,The New York Times,[],[],1980-10-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/693b8351-e157-5de2-b8d5-4641d56dac91,0,nyt://article/693b8351-e157-5de2-b8d5-4641d56dac91,Big Utility and Little Town Are Battling a Dam Proposal in Vermont; Dispute Over Effect on Rates Fight Taken to State Board Questions on Power of River,1,,Big Utility and Little Town Are Battling a Dam Proposal in Vermont; Dispute Over Effect on Rates Fight Taken to State Board Questions on Power of River,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,COLT STADIUM wasn't the best place for a ball game. The occasional cloud of mosquito fog pumped out by a Mosquito Control District truck and pushed by a listless breeze into the outfield stands didn't do much for the vision or the lungs.  ,https://www.nytimes.com/1980/10/05/archives/the-astros-stand-up-to-fans-test-of-time-and-patience.html,,,S,2,The New York Times,[],[],1980-10-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/e51aecd1-d32b-574e-952a-d1e77036a3dc,0,nyt://article/e51aecd1-d32b-574e-952a-d1e77036a3dc,The Astros Stand Up to Fan's Test of Time and Patience,1,,The Astros Stand Up to Fan's Test of Time and Patience,,,,By Austin Bay,"[{'firstname': 'Austin', 'middlename': None, 'lastname': 'Bay', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
