,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1968/07/25/archives/obituary-1-no-title.html,,,33,The New York Times,[],[],1968-07-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/586b1dde-7631-5ed4-b21f-0d0393ad74f7,0,nyt://article/586b1dde-7631-5ed4-b21f-0d0393ad74f7,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
1,NY (AFL) pres Lillis dies,https://www.nytimes.com/1968/07/24/archives/obituary-1-no-title.html,NY (AFL) pres Lillis dies,,41,The New York Times,[],"[{'name': 'persons', 'value': 'Price, Margaret', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'NELSON, WALTER ALVIN', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Football', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'PROFESSIONAL', 'rank': 5, 'major': 'N'}]",1968-07-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/b4b626c6-e2cd-50bc-b74a-753131646fe5,0,nyt://article/b4b626c6-e2cd-50bc-b74a-753131646fe5,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
2,,https://www.nytimes.com/1968/07/23/archives/obituary-1-no-title.html,,,39,The New York Times,[],[],1968-07-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/b7cc4118-49bb-5375-ae15-17b46488fdc0,0,nyt://article/b7cc4118-49bb-5375-ae15-17b46488fdc0,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
3,,https://www.nytimes.com/1968/07/22/archives/amy-b-hamburger-prospective-bride.html,,,39,The New York Times,[],[],1968-07-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/5f691881-4411-52a5-b699-8a51dc202bfa,0,nyt://article/5f691881-4411-52a5-b699-8a51dc202bfa,Amy B. Hamburger Prospective Bride,1,,Amy B. Hamburger Prospective Bride,,,,,[],,
4,,https://www.nytimes.com/1968/07/21/archives/birth-notice-1-no-title.html,,,52,The New York Times,[],[],1968-07-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/bf48e952-3cff-5737-b70f-3c4d4b2dbc92,0,nyt://article/bf48e952-3cff-5737-b70f-3c4d4b2dbc92,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
5,"Natl Shakespeare Festival, San Diego, Calif",https://www.nytimes.com/1968/07/21/archives/hairtrigger-hamlet.html,"Natl Shakespeare Festival, San Diego, Calif",,21,The New York Times,[],"[{'name': 'persons', 'value': 'BY SHAKESPEARE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'REVIEWS AND OTHER DATA ON SPECIFIC PRODUCTIONS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'HAMLET', 'rank': 4, 'major': 'N'}]",1968-07-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/89320462-74f7-5d28-b1a6-c2fe5deef9bc,0,nyt://article/89320462-74f7-5d28-b1a6-c2fe5deef9bc,Hair-Trigger 'Hamlet',,,Hair-Trigger 'Hamlet',,,,By Julius Novick,"[{'firstname': 'Julius', 'middlename': None, 'lastname': 'Novick', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,D
6,,https://www.nytimes.com/1968/07/18/archives/obituary-1-no-title.html,,,33,The New York Times,[],[],1968-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/1fa5b1c5-bb72-5f2a-a58a-8fd3ff080a33,0,nyt://article/1fa5b1c5-bb72-5f2a-a58a-8fd3ff080a33,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
7,,https://www.nytimes.com/1968/07/18/archives/amykallmanengaged-to-jeremy-g-epstein.html,,,38,The New York Times,[],[],1968-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/1ce87169-6462-54a0-b754-0ada85026466,0,nyt://article/1ce87169-6462-54a0-b754-0ada85026466,AmyKallmanEngaged To Jeremy G. Epstein,1,,AmyKallmanEngaged To Jeremy G. Epstein,,,,,[],,
8,,https://www.nytimes.com/1968/07/17/archives/obituary-1-no-title.html,,,43,The New York Times,[],[],1968-07-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/e22fc6f3-8d9e-5be9-96e6-6e7ec5063259,0,nyt://article/e22fc6f3-8d9e-5be9-96e6-6e7ec5063259,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
9,"Downes, Brian Francis (Rev Bro)",https://www.nytimes.com/1968/07/16/archives/obituary-1-no-title.html,"Downes, Brian Francis (Rev Bro)",,39,The New York Times,[],"[{'name': 'persons', 'value': 'DOWNES, BRIAN FRANCIS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1968-07-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/e86b3690-1f2b-59e6-9c63-94424124bf76,0,nyt://article/e86b3690-1f2b-59e6-9c63-94424124bf76,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
