,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/09/14/archives/letters-lowells-and-sitwells-questions-of-gender-the-wrong-theroux.html,,,T,10,The New York Times,[],[],1980-09-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/73fb0a66-e64b-5c6a-be75-58f8fe6b25ac,0,nyt://article/73fb0a66-e64b-5c6a-be75-58f8fe6b25ac,LETTERS; Lowells and Sitwells Questions of Gender The Wrong Theroux Cats,1,,LETTERS; Lowells and Sitwells Questions of Gender The Wrong Theroux Cats,,,,BARBARA BOEHMCHARLIE REILLYALEXANDER THEROUXARTHUR HINES,"[{'firstname': 'Barbara', 'middlename': 'Boehmcharlie', 'lastname': 'REILLYALEXANDER', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1980/09/14/archives/obituary-2-no-title.html,,,,44,The New York Times,[],[],1980-09-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/30c1f044-6d04-5f6c-97a0-c7467eb0ce0e,0,nyt://article/30c1f044-6d04-5f6c-97a0-c7467eb0ce0e,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
2,,https://www.nytimes.com/1980/09/14/archives/arts-and-leisure-guide-theater-dance-film-music-art-of-special.html,,,A,39,The New York Times,[],[],1980-09-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/4a9ef9c7-6c18-51b1-9cb1-cc9cd1ef1e70,0,nyt://article/4a9ef9c7-6c18-51b1-9cb1-cc9cd1ef1e70,Arts and Leisure Guide; Theater Dance Film Music Art Of Special Interest Workshop Underway NYU News Portraits Arts and Leisure Guide Photography Miscellany,2,,Arts and Leisure Guide; Theater Dance Film Music Art Of Special Interest Workshop Underway NYU News Portraits Arts and Leisure Guide Photography Miscellany,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,,https://www.nytimes.com/1980/09/12/archives/television.html,,,T,23,The New York Times,[],[],1980-09-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/bb84b15a-cf2d-5cb7-bf38-486c26159773,0,nyt://article/bb84b15a-cf2d-5cb7-bf38-486c26159773,Television,1,,Television,,,,,[],
4,"""I didn't even know who Willie Nelson was,"" said Dyan Cannon with a throaty laugh. ""I said, 'Who is she?' I didn't know.""  ",https://www.nytimes.com/1980/09/12/archives/at-the-movies-dyan-cannon-gets-to-sing-and-rewrite.html,,,T,6,The New York Times,[],[],1980-09-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/97a6e700-0120-5532-a78f-a15ddb683fcb,0,nyt://article/97a6e700-0120-5532-a78f-a15ddb683fcb,At the Movies; Dyan Cannon gets to sing --and rewrite.,1,,At the Movies; Dyan Cannon gets to sing --and rewrite.,,,,Judy Klemesrud,"[{'firstname': 'Judy', 'middlename': None, 'lastname': 'Klemesrud', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"The Roman Catholic Church of Our Lady of Good Counsel in Grymes Hill, S.I., was the setting at noon yesterday for the marriage of Anne Elizabeth ...  ",https://www.nytimes.com/1980/09/07/archives/re-buckholz-jr-a-lawyer-marries-anne-e-fontaine.html,,,,71,The New York Times,[],[],1980-09-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/c42e26bc-3568-5b7c-89cc-01122ba942db,0,nyt://article/c42e26bc-3568-5b7c-89cc-01122ba942db,"R.E. Buckholz Jr., A Lawyer, Marries Anne E. Fontaine",1,,"R.E. Buckholz Jr., A Lawyer, Marries Anne E. Fontaine",,,,,[],
6,,https://www.nytimes.com/1980/09/07/archives/television-this-week.html,,,A,37,The New York Times,[],[],1980-09-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/52aa2d20-a4ca-5d05-8b35-e46aac8f0dc0,0,nyt://article/52aa2d20-a4ca-5d05-8b35-e46aac8f0dc0,Television This Week,2,,Television This Week,,,,,[],
7,"DURING the summer months, museums and art galleries, like everything else, either slow down their activities or  bring them to a halt. But in the fall, it all starts again, usually with considerable fanfare and swagger. Everyone is back in town, and it is time to impress.  ",https://www.nytimes.com/1980/09/07/archives/new-jersey-weekly-the-new-art-season-is-off-and-running-fall-art.html,,,N,1,The New York Times,[],[],1980-09-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/e99bd99c-fc90-5460-abaf-3649eb911451,0,nyt://article/e99bd99c-fc90-5460-abaf-3649eb911451,The New Art Season Is Off and Running; Fall Art Season,2,,The New Art Season Is Off and Running; Fall Art Season,,,,By David L. Shirey,"[{'firstname': 'David', 'middlename': 'L.', 'lastname': 'Shirey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"Country music is hot. The huge success of the double  record soundtrack album for ""Urban Cowboy"" indicates that country music  and its pop-rock hybrids has supplanted rock for the time being as the dominant commercial mode of American pop.  ",https://www.nytimes.com/1980/09/07/archives/a-new-wave-of-country-music-a-new-wave-of-country-music.html,,,A,29,The New York Times,[],[],1980-09-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/aacd5227-8f15-5bfb-9caa-05208eec9bae,0,nyt://article/aacd5227-8f15-5bfb-9caa-05208eec9bae,A New Wave of Country Music; A New Wave of Country Music,2,,A New Wave of Country Music; A New Wave of Country Music,,,,By Stephen Holden,"[{'firstname': 'Stephen', 'middlename': None, 'lastname': 'Holden', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"PEPPER PIKE, Ohio, Sept. 6 (AP) --Donna Caponi Young shot a threeunder-par 69 today and took a onestroke lead in the $150,000 World Series of Women's Golf.  ",https://www.nytimes.com/1980/09/07/archives/mrs-young-leads-by-a-stroke-morgan-goes-ahead-by-2-shots.html,,,S,13,The New York Times,[],[],1980-09-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/f5b0b73e-246e-5cec-bd3b-f3c52ca8201b,0,nyt://article/f5b0b73e-246e-5cec-bd3b-f3c52ca8201b,Mrs. Young Leads by a Stroke; Morgan Goes Ahead by 2 Shots,1,,Mrs. Young Leads by a Stroke; Morgan Goes Ahead by 2 Shots,,,,,[],
