,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/russell-oberlin,,,[],[],2018-06-06T18:45:39+0000,multimedia,Obituaries,Obituaries,nyt://interactive/1f1fccb6-a846-4119-a1c0-cb3f5fb73e68,0,nyt://interactive/1f1fccb6-a846-4119-a1c0-cb3f5fb73e68,Notable Deaths 2016: Russell Oberlin,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/rudy-van-gelder,,,[],[],2018-06-06T18:45:34+0000,multimedia,Obituaries,Obituaries,nyt://interactive/40f0481c-09ba-4432-ab48-06aabb2abab5,0,nyt://interactive/40f0481c-09ba-4432-ab48-06aabb2abab5,Notable Deaths 2016: Rudy Van Gelder,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/ross-johnson,,,[],[],2018-06-06T18:45:28+0000,multimedia,Obituaries,Obituaries,nyt://interactive/0254c205-aab9-40b7-93a6-b852fd0f9fbe,0,nyt://interactive/0254c205-aab9-40b7-93a6-b852fd0f9fbe,Notable Deaths 2016: F. Ross Johnson,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/rosario-ferre,,,[],[],2018-06-06T18:45:23+0000,multimedia,Obituaries,Obituaries,nyt://interactive/0e6e7e4c-c798-460a-901a-b09b8ea99cc5,0,nyt://interactive/0e6e7e4c-c798-460a-901a-b09b8ea99cc5,Notable Deaths 2016: Rosario Ferré,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/rosamond-bernier,,,[],[],2018-06-06T18:45:18+0000,multimedia,Obituaries,Obituaries,nyt://interactive/9065f126-7c79-41a0-b2f7-c418302d851e,0,nyt://interactive/9065f126-7c79-41a0-b2f7-c418302d851e,Notable Deaths 2016: Rosamond Bernier,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/ronit-elkabetz,,,[],[],2018-06-06T18:45:13+0000,multimedia,Obituaries,Obituaries,nyt://interactive/bb612e15-80bd-467f-a6ea-56247ecfabc6,0,nyt://interactive/bb612e15-80bd-467f-a6ea-56247ecfabc6,Notable Deaths 2016: Ronit Elkabetz,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/roger-tsien,,,[],[],2018-06-06T18:45:07+0000,multimedia,Obituaries,Obituaries,nyt://interactive/2a59c8d7-7809-4f8c-b67c-c396668bc16a,0,nyt://interactive/2a59c8d7-7809-4f8c-b67c-c396668bc16a,Notable Deaths 2016: Roger Tsien,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/roger-enrico,,,[],[],2018-06-06T18:45:02+0000,multimedia,Obituaries,Obituaries,nyt://interactive/425a3bc8-c0fe-4769-8807-6726c24ed940,0,nyt://interactive/425a3bc8-c0fe-4769-8807-6726c24ed940,Notable Deaths 2016: Roger Enrico,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/robin-chandler-duke,,,[],[],2018-06-06T18:44:56+0000,multimedia,Obituaries,Obituaries,nyt://interactive/c332b74e-5aec-48d9-828f-83a6f883755d,0,nyt://interactive/c332b74e-5aec-48d9-828f-83a6f883755d,Notable Deaths 2016: Robin Chandler Duke,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/roberth-b-baldwin,,,[],[],2018-06-06T18:44:51+0000,multimedia,Obituaries,Obituaries,nyt://interactive/9920ae25-aacd-4de7-bc24-56e6f776057e,0,nyt://interactive/9920ae25-aacd-4de7-bc24-56e6f776057e,Notable Deaths 2016: Robert H.B. Baldwin,,,,,,,,[],
