,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/buddy-ryan,,,[],[],2018-06-06T18:22:24+0000,multimedia,Obituaries,Obituaries,nyt://interactive/ac4ba709-728d-4f77-a8c2-d6a3011845b6,0,nyt://interactive/ac4ba709-728d-4f77-a8c2-d6a3011845b6,Notable Deaths 2016: Buddy Ryan,,,,,,,,[],
1,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/bud-collins,,,[],[],2018-06-06T18:22:19+0000,multimedia,Obituaries,Obituaries,nyt://interactive/290461e0-1e8d-4a19-afe7-6123d12dd9f0,0,nyt://interactive/290461e0-1e8d-4a19-afe7-6123d12dd9f0,Notable Deaths 2016: Bud Collins,,,,,,,,[],
2,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/bruce-mazlish,,,[],[],2018-06-06T18:22:13+0000,multimedia,Obituaries,Obituaries,nyt://interactive/9a55e318-74f8-4cca-8383-2e1eacb6d12e,0,nyt://interactive/9a55e318-74f8-4cca-8383-2e1eacb6d12e,Notable Deaths 2016: Bruce Mazlish,,,,,,,,[],
3,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/brian-bedford,,,[],[],2018-06-06T18:22:08+0000,multimedia,Obituaries,Obituaries,nyt://interactive/e9e75d93-f4d6-4677-9b9e-a1e944aa5a8f,0,nyt://interactive/e9e75d93-f4d6-4677-9b9e-a1e944aa5a8f,Notable Deaths 2016: Brian Bedford,,,,,,,,[],
4,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/brian-asawa,,,[],[],2018-06-06T18:22:02+0000,multimedia,Obituaries,Obituaries,nyt://interactive/2520bb10-59bd-4167-a4f1-23a0146611a0,0,nyt://interactive/2520bb10-59bd-4167-a4f1-23a0146611a0,Notable Deaths 2016: Brian Asawa,,,,,,,,[],
5,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/boutros-boutros-ghali,,,[],[],2018-06-06T18:21:57+0000,multimedia,Obituaries,Obituaries,nyt://interactive/b3cce875-f5f7-4ac0-bb23-2c10e02b3429,0,nyt://interactive/b3cce875-f5f7-4ac0-bb23-2c10e02b3429,Notable Deaths 2016: Boutros Boutros-Ghali,,,,,,,,[],
6,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/bobby-hutcherson,,,[],[],2018-06-06T18:21:51+0000,multimedia,Obituaries,Obituaries,nyt://interactive/33b4751e-cc85-415a-a490-70e96eb04a4a,0,nyt://interactive/33b4751e-cc85-415a-a490-70e96eb04a4a,Notable Deaths 2016: Bobby Hutcherson,,,,,,,,[],
7,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/bob-hoover,,,[],[],2018-06-06T18:21:46+0000,multimedia,Obituaries,Obituaries,nyt://interactive/1f97a185-ba22-4607-b29a-b9d229bd2e93,0,nyt://interactive/1f97a185-ba22-4607-b29a-b9d229bd2e93,Notable Deaths 2016: Bob Hoover,,,,,,,,[],
8,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/bob-elliott,,,[],[],2018-06-06T18:21:41+0000,multimedia,Obituaries,Obituaries,nyt://interactive/b6faa65d-fd6a-4cf6-93da-fe61b3c16cc7,0,nyt://interactive/b6faa65d-fd6a-4cf6-93da-fe61b3c16cc7,Notable Deaths 2016: Bob Elliott,,,,,,,,[],
9,,https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/bill-usery,,,[],[],2018-06-06T18:21:35+0000,multimedia,Obituaries,Obituaries,nyt://interactive/3fce17e7-ed1e-41f1-87cd-77fb157e4c83,0,nyt://interactive/3fce17e7-ed1e-41f1-87cd-77fb157e4c83,Notable Deaths 2016: Bill Usery,,,,,,,,[],
