,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Temple Emanu-El was the setting yesterday for the marriage of Miss Aileen Hendricks Lewisohn, daughter of Mrs. Frankenthaler Lewisohn and Richard Lewisohn of New York, to Dr. Peter Alan Godsick, son of Dr. and Mrs. William Howard Godsick of New York and Elberon, N.J.  ",https://www.nytimes.com/1967/08/21/archives/aileen-lewisohn-bride-of-dr-peter-a-godsick.html,,,36,The New York Times,[],[],1967-08-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/a4dbb81e-0830-5e85-b71a-054ffab18a03,0,nyt://article/a4dbb81e-0830-5e85-b71a-054ffab18a03,Aileen Lewisohn Bride Of Dr. Peter A. Godsick,1,,Aileen Lewisohn Bride Of Dr. Peter A. Godsick,,,,,[],,
1,"Feder, Isidore A",https://www.nytimes.com/1967/08/21/archives/deaths.html,"Feder, Isidore A",,31,The New York Times,[],"[{'name': 'persons', 'value': 'FEDER, ISIDORE A', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-08-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/767d3b6f-b673-5ac5-8afb-4353540c9a5b,0,nyt://article/767d3b6f-b673-5ac5-8afb-4353540c9a5b,Deaths,,,Deaths,,,,,[],,
2,,https://www.nytimes.com/1967/08/21/archives/roosevelt-raceway-entries.html,,,44,The New York Times,[],[],1967-08-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/9339af08-81a4-5390-b9b8-39afa0ff1b8d,0,nyt://article/9339af08-81a4-5390-b9b8-39afa0ff1b8d,Roosevelt Raceway Entries,1,,Roosevelt Raceway Entries,,,,,[],,S
3,,https://www.nytimes.com/1967/08/20/archives/obituary-6-no-title.html,,,89,The New York Times,[],[],1967-08-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/badbe9da-0717-5c16-89da-846583b646dd,0,nyt://article/badbe9da-0717-5c16-89da-846583b646dd,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],,
4,,https://www.nytimes.com/1967/08/20/archives/obituary-7-no-title.html,,,89,The New York Times,[],[],1967-08-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/df087643-cf97-580d-8f54-3ef2d7c6a37e,0,nyt://article/df087643-cf97-580d-8f54-3ef2d7c6a37e,Obituary 7 -- No Title,1,,Obituary 7 -- No Title,,,,,[],,
5,"The premiere of a new production of ""Romeo et Juliette"" at the Metropolitan Opera House on Sept. 19 will benefit the Production Fund of the Metropolitan Opera Association. The Met's season opens Sept. 18 with last year's production of ""La Traviata.""  ",https://www.nytimes.com/1967/08/20/archives/mets-juliette-to-assist-opera-fund.html,,,82,The New York Times,[],[],1967-08-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/b1098e80-04e9-513f-afdb-8aaf3003aa7c,0,nyt://article/b1098e80-04e9-513f-afdb-8aaf3003aa7c,Met's 'Juliette' to Assist Opera Fund,1,,Met's 'Juliette' to Assist Opera Fund,,,,,[],,
6,Repr Kupferman hails fund in offering bill to help like groups send children to camp; contributions,https://www.nytimes.com/1967/08/20/archives/fresh-air-fund-helping-more-than-ever-before.html,Repr Kupferman hails fund in offering bill to help like groups send children to camp; contributions,,50,The New York Times,[],"[{'name': 'organizations', 'value': 'Fresh Air Fund', 'rank': 1, 'major': 'N'}]",1967-08-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/737d155d-13d6-5780-aec8-4cc9c34f4aac,0,nyt://article/737d155d-13d6-5780-aec8-4cc9c34f4aac,Fresh Air Fund Helping More Than Ever Before,,,Fresh Air Fund Helping More Than Ever Before,,,,,[],,
7,,https://www.nytimes.com/1967/08/18/archives/roosevelt-raceway-results.html,,,25,The New York Times,[],[],1967-08-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/9cb3b651-12cd-5111-a5c7-206edc55e627,0,nyt://article/9cb3b651-12cd-5111-a5c7-206edc55e627,Roosevelt Raceway Results,1,,Roosevelt Raceway Results,,,,,[],,S
8,,https://www.nytimes.com/1967/08/17/archives/deaths.html,,,37,The New York Times,[],[],1967-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/6d1a33e7-5911-5bf2-9bf9-c5b1ac84f4df,0,nyt://article/6d1a33e7-5911-5bf2-9bf9-c5b1ac84f4df,Deaths,1,,Deaths,,,,,[],,
9,,https://www.nytimes.com/1967/08/17/archives/roosevelt-raceway-entries.html,,,48,The New York Times,[],[],1967-08-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/a84f0e62-89d5-56a6-a515-dbbf5955bd30,0,nyt://article/a84f0e62-89d5-56a6-a515-dbbf5955bd30,Roosevelt Raceway Entries,1,,Roosevelt Raceway Entries,,,,,[],,S
