,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"JERICHO, L.I., July 25--Sally Little, calling her effort ""a real Jekyll and Hyde,"" shat a one-under-par 71 today to retain a share of the lead after the second round of the $125,000 WUI Classic at the Meadow Brook Club.  ",https://www.nytimes.com/1980/07/26/archives/misses-little-hayes-share-lead-in-golf-firsttime-leader-the-trouble.html,,,S,13,The New York Times,[],[],1980-07-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/1070dcf9-5d38-5e54-a11c-a6a62e0193ca,0,nyt://article/1070dcf9-5d38-5e54-a11c-a6a62e0193ca,"Misses Little, Hayes Share Lead in Golf; First-Time Leader The Trouble Begins ",1,,"Misses Little, Hayes Share Lead in Golf; First-Time Leader The Trouble Begins ",,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1980/07/26/archives/around-the-world-9-arab-women-join-protest-over-conditions-in.html,,,,4,The New York Times,[],[],1980-07-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/32d71045-15e4-5468-931d-be1a130b45cd,0,nyt://article/32d71045-15e4-5468-931d-be1a130b45cd,Around the World; 9 Arab Women Join Protest Over Conditions in Israeli Jail Suspected Basque Terrorists Bomb 7 Government Offices 21 Afghans Reported Killed In Fighting Within Army Student and Labor Unrest Spreads in South Africa Hijackers of Kuwaiti Jet Surrender After Crew Flees ,1,,Around the World; 9 Arab Women Join Protest Over Conditions in Israeli Jail Suspected Basque Terrorists Bomb 7 Government Offices 21 Afghans Reported Killed In Fighting Within Army Student and Labor Unrest Spreads in South Africa Hijackers of Kuwaiti Jet Surrender After Crew Flees ,,,,,[],
2,,https://www.nytimes.com/1980/07/25/archives/obituary-9-no-title.html,,,A,11,The New York Times,[],[],1980-07-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/df3a60c2-3e6c-510b-b217-6c67e8197e62,0,nyt://article/df3a60c2-3e6c-510b-b217-6c67e8197e62,Obituary 9 -- No Title,1,,Obituary 9 -- No Title,,,,,[],
3,"Amy Alcott's runaway victory, by nine strokes, in the United States Women's Open golf championship two weeks ago came as no surprise to at least one person.  ",https://www.nytimes.com/1980/07/25/archives/rise-of-amy-alcott-tomboy-to-golf-star-i-was-a-tomboy-hogans-alley.html,,,S,15,The New York Times,[],[],1980-07-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/a46c081a-f4e4-57d4-a3be-edfc6f7ddc15,0,nyt://article/a46c081a-f4e4-57d4-a3be-edfc6f7ddc15,Rise of Amy Alcott: Tomboy to Golf Star; 'I Was a Tomboy' Hogan's Alley Is Home Course Amy Alcott on Rise ,2,,Rise of Amy Alcott: Tomboy to Golf Star; 'I Was a Tomboy' Hogan's Alley Is Home Course Amy Alcott on Rise ,,,,By Gordon S. White Jr,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"JERICHO, L.I., July 24 Sally Little, who won the Ladies Professional Golf Association championship last month, and Julie Stanger, who has not won since joining the tour two years ago, were tied for the lead after the first round of the $125,000 WUI Classic at three-under-par 69 on the Meadow Brook Club course.  ",https://www.nytimes.com/1980/07/25/archives/miss-little-with-69-shares-jericho-lead-miss-stanger-is-composed.html,,,S,21,The New York Times,[],[],1980-07-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/101046d4-7d60-543e-94a0-bbdce5cbd3bc,0,nyt://article/101046d4-7d60-543e-94a0-bbdce5cbd3bc,"Miss Little, With 69, Shares Jericho Lead; Miss Stanger Is Composed ",1,,"Miss Little, With 69, Shares Jericho Lead; Miss Stanger Is Composed ",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/07/23/archives/television.html,,,T,21,The New York Times,[],[],1980-07-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/7110392f-ce7b-50bd-9e78-31f700a72a75,0,nyt://article/7110392f-ce7b-50bd-9e78-31f700a72a75,Television,1,,Television,,,,,[],
6,"LUTHERVILLE, Md., July 19 (AP) --Shooting a tournament-record  seven-under-par 66, Nancy Lopez-Melton took the lead after two rounds in the $100,000 Greater Baltimore Golf Classic at the Pine Ridge Golf Club today. The 66 was her lowest round of the  year.  ",https://www.nytimes.com/1980/07/20/archives/mrs-melton-leads-baltimore-golf-by-3.html,,,S,7,The New York Times,[],[],1980-07-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/ab51685d-e928-50ba-a8e2-18e833cd97a9,0,nyt://article/ab51685d-e928-50ba-a8e2-18e833cd97a9,Mrs. Melton Leads Baltimore Golf by 3,1,,Mrs. Melton Leads Baltimore Golf by 3,,,,,[],
7,,https://www.nytimes.com/1980/07/20/archives/obituary-2-no-title.html,,,,34,The New York Times,[],[],1980-07-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/5fb1afc2-a716-5114-a822-2b4a10eccc55,0,nyt://article/5fb1afc2-a716-5114-a822-2b4a10eccc55,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
8,,https://www.nytimes.com/1980/07/20/archives/television-this-week.html,,,A,25,The New York Times,[],[],1980-07-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/e29c17f9-43db-5c75-be87-ad1df3ecf3e4,0,nyt://article/e29c17f9-43db-5c75-be87-ad1df3ecf3e4,Television This Week,2,,Television This Week,,,,,[],
9,"The memory of Dimitri Mitropoulos may be fading a bit these days, although it does not deserve to be. The Greek  American conductor, who died in 1960, was music director of the New York Philharmonic from 1950 until 1958 and during those years substantially helped the cause of 20th-century music.  ",https://www.nytimes.com/1980/07/20/archives/notes-a-greek-tour-semifinalists-music-notes-women-composers.html,,,A,15,The New York Times,[],[],1980-07-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/de61a44f-38e7-5122-b703-83b5ea01987a,0,nyt://article/de61a44f-38e7-5122-b703-83b5ea01987a,Notes: A Greek Tour; Semifinalists Music Notes Women Composers ,2,,Notes: A Greek Tour; Semifinalists Music Notes Women Composers ,,,,By Raymond Ericson,"[{'firstname': 'Raymond', 'middlename': None, 'lastname': 'Ericson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
