,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1967/07/18/archives/yonkers-raceway-entries.html,,,S,42,The New York Times,[],[],1967-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/adb0ab16-6d73-5e02-83c5-84aa860a654f,0,nyt://article/adb0ab16-6d73-5e02-83c5-84aa860a654f,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],
1,"YONKERS, July 17--With a record 14 trotters named today to start in the Yonkers Futurity, Thursday night's one-mile test for 3-year-olds may look more like a cavalry charge than a race.  ",https://www.nytimes.com/1967/07/18/archives/rich-trot-draws-a-record-14-here-haughton-entry-21-choice-in.html,,,S,42,The New York Times,[],[],1967-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/9ca92fc1-4f46-5283-8528-646dd4efb304,0,nyt://article/9ca92fc1-4f46-5283-8528-646dd4efb304,RICH TROT DRAWS A RECORD 14 HERE; Haughton Entry 2-1 Choice in Futurity Thursday,1,,RICH TROT DRAWS A RECORD 14 HERE; Haughton Entry 2-1 Choice in Futurity Thursday,,,,By Louis Effrat Special To the New York Times,"[{'firstname': 'Louis', 'middlename': 'Effrat', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,,https://www.nytimes.com/1967/07/18/archives/larchmont-race-week-results.html,,,S,44,The New York Times,[],[],1967-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/bdf2b442-d68b-5726-88ef-845c316e1f61,0,nyt://article/bdf2b442-d68b-5726-88ef-845c316e1f61,Larchmont Race Week Results,1,,Larchmont Race Week Results,,,,,[],
3,,https://www.nytimes.com/1967/07/16/archives/engagements.html,,,,58,The New York Times,[],[],1967-07-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/99b80e86-56e0-5d40-b84a-1e3bd557478f,0,nyt://article/99b80e86-56e0-5d40-b84a-1e3bd557478f,Engagements,1,,Engagements,,,,,[],
4,,https://www.nytimes.com/1967/07/16/archives/yonkers-raceway-entries.html,,,S,149,The New York Times,[],[],1967-07-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/884ff9ab-499f-5ed8-b945-308b145c4904,0,nyt://article/884ff9ab-499f-5ed8-b945-308b145c4904,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],
5,Madigan: filming discussed,https://www.nytimes.com/1967/07/16/archives/movies-the-fonda-formula32-years-and-64-movies-later.html,Madigan: filming discussed,,Arts & Leisure,77,The New York Times,[],"[{'name': 'persons', 'value': 'Fonda, Henry', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'REVIEWS AND OTHER DATA ON SPECIFIC FILMS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'MADIGAN', 'rank': 4, 'major': 'N'}]",1967-07-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/8370cebf-8b5e-5228-9c4c-7149056acb55,0,nyt://article/8370cebf-8b5e-5228-9c4c-7149056acb55,Movies; The Fonda Formula--32 Years and 64 Movies Later,,,Movies; The Fonda Formula--32 Years and 64 Movies Later,,,,By Joan Barthel,"[{'firstname': 'Joan', 'middlename': None, 'lastname': 'Barthel', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,"NAVESINK, N. J., July 15 In All Saints Memorial  Church (Episcopal) this afternoon, Miss Susan Wheeler Davenport, daughter of Mr. and Mrs. John Davenport of New York, became the bride of Piers Leighton Brooke of London. He is the son of Lady Mabel Cheatham of Mexico City and Eyford Park, Gloucestershire, England, wife of Sir Nicolas Cheatham, British Ambassador to Mexico, and of Richard N. Brooke of Hamburg, Germany, and Nice, France.  ",https://www.nytimes.com/1967/07/16/archives/piers-brooke-of-london-weds-susan-davenport.html,,,,60,The New York Times,[],[],1967-07-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/eff2ef1e-d445-5566-8472-dc03c21f4a4e,0,nyt://article/eff2ef1e-d445-5566-8472-dc03c21f4a4e,Piers Brooke of London Weds Susan Davenport,1,,Piers Brooke of London Weds Susan Davenport,,,,,[],
7,,https://www.nytimes.com/1967/07/11/archives/deaths.html,,,,37,The New York Times,[],[],1967-07-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/5f78780b-16b7-558a-860b-e94db2f9a9fd,0,nyt://article/5f78780b-16b7-558a-860b-e94db2f9a9fd,Deaths,1,,Deaths,,,,,[],
8,J Panton (Scotland) wins world Sr champ,https://www.nytimes.com/1967/07/10/archives/panton-beats-snead-for-senior-crown.html,J Panton (Scotland) wins world Sr champ,,Sports,41,The New York Times,[],"[{'name': 'subject', 'value': 'Golf', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'TOURNAMENTS', 'rank': 2, 'major': 'N'}]",1967-07-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/72b8dd70-6199-5a88-8ec3-07bc71b4ba1f,0,nyt://article/72b8dd70-6199-5a88-8ec3-07bc71b4ba1f,PANTON BEATS SNEAD FOR SENIOR CROWN,,,PANTON BEATS SNEAD FOR SENIOR CROWN,,,,,[],
9,"J Collins on feeling of youth toward folksinging, int",https://www.nytimes.com/1967/07/09/archives/judy-collins-life-is-groovy-not-war-and-hypocrisy-judy-collins-life.html,"J Collins on feeling of youth toward folksinging, int",,Arts & Leisure,77,The New York Times,[],"[{'name': 'persons', 'value': 'Collins, Judy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Music', 'rank': 2, 'major': 'N'}]",1967-07-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/aedc486b-f2a9-5a6c-b03f-121d31fa676f,0,nyt://article/aedc486b-f2a9-5a6c-b03f-121d31fa676f,"Judy Collins: 'Life Is Groovy, Not War and Hypocrisy'; Judy Collins: Life Is Groovy, Not War",,,"Judy Collins: 'Life Is Groovy, Not War and Hypocrisy'; Judy Collins: Life Is Groovy, Not War",,,,By Joan Barthel,"[{'firstname': 'Joan', 'middlename': None, 'lastname': 'Barthel', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
