,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1980/04/13/archives/marriage-announcement-2-no-title.html,,,51,The New York Times,[],[],1980-04-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/60900fde-8836-5f38-b7f1-b576ffb165cf,0,nyt://article/60900fde-8836-5f38-b7f1-b576ffb165cf,Marriage Announcement 2 -- No Title,1,,Marriage Announcement 2 -- No Title,,,,,[],,
1,"One of the nice things about two current gallery exhibitions is the modesty and grace with which they propose small yet significant alterations in the way we look at photographic tradition. ""Atget in Perspective: Antecedents and Contem  poraries"" at Prakapas Gallery, 19 East 71st Street, through May 3, shows the background of documentary photography...  ",https://www.nytimes.com/1980/04/13/archives/photography-view-beyond-pictorialism-photography-view.html,,,35,The New York Times,[],[],1980-04-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/64cabb9a-bd13-5653-a828-1e5a24010338,0,nyt://article/64cabb9a-bd13-5653-a828-1e5a24010338,PHOTOGRAPHY VIEW; Beyond Pictorialism PHOTOGRAPHY VIEW ,2,,PHOTOGRAPHY VIEW; Beyond Pictorialism PHOTOGRAPHY VIEW ,,,,GENE THORNTON,"[{'firstname': 'Gene', 'middlename': None, 'lastname': 'THORNTON', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
2,"AUGUSTA, Ga., April 12--Severiano Ballesteros just about won the 44th Masters today, one day ahead of schedule. Playing in a light rain that made the Augusta National Golf Club ...  ",https://www.nytimes.com/1980/04/13/archives/ballesteros-stretches-lead-in-masters-to-7-weather-uncertain.html,,,1,The New York Times,[],[],1980-04-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/e339cabc-33df-52bc-a39e-93b7a9ddfe0f,0,nyt://article/e339cabc-33df-52bc-a39e-93b7a9ddfe0f,Ballesteros Stretches Lead in Masters to 7; Weather Uncertain Ballesteros Stretches Lead in Masters to 7 Miss Alcott Leads by Shot In L.P.G.A. Tournament Masters Scores,2,,Ballesteros Stretches Lead in Masters to 7; Weather Uncertain Ballesteros Stretches Lead in Masters to 7 Miss Alcott Leads by Shot In L.P.G.A. Tournament Masters Scores,,,,By John S. Radosta Special To the New York Times,"[{'firstname': 'John', 'middlename': 'S.', 'lastname': 'Radosta', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
3,"In ""A Room of One's Own,"" Virginia Woolf weaves a fascinating fantasy. What if Shakespeare had a sister who was born with the identical literary gifts as her brother? She  would, according to Miss Woolf, have...  ",https://www.nytimes.com/1980/04/13/archives/music-by-women-composers.html,,,26,The New York Times,[],[],1980-04-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/1eb467e2-3676-5937-9285-40b84cbb20b8,0,nyt://article/1eb467e2-3676-5937-9285-40b84cbb20b8,Music by Women Composers,1,,Music by Women Composers,,,,By Peter G. Davis,"[{'firstname': 'Peter', 'middlename': 'G.', 'lastname': 'Davis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A
4,,https://www.nytimes.com/1980/04/13/archives/best-sellers-fiction-nonfiction-footnotes.html,,,10,The New York Times,[],[],1980-04-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/43a07cc6-7bca-53ab-998c-a979d7eb6c1b,0,nyt://article/43a07cc6-7bca-53ab-998c-a979d7eb6c1b,Best Sellers; FICTION NONFICTION FOOTNOTES,1,,Best Sellers; FICTION NONFICTION FOOTNOTES,,,,,[],,T
5,"Mary Lou Hurlburt Patterson of Rye, N.Y., widow of H. Edward Patterson, was married at the Rye Presbyterian Church yesterday to Robert Young, a widower, also of Rye. The Rev. Dr. Joseph P. Bishop performed the ceremony in the presence of members of the immediate families.  ",https://www.nytimes.com/1980/04/12/archives/mary-lou-h-patterson-is-wed-to-robert-young.html,,,21,The New York Times,[],[],1980-04-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/748096b3-b64e-5867-b5e3-b302be9146b4,0,nyt://article/748096b3-b64e-5867-b5e3-b302be9146b4,Mary Lou H. Patterson Is Wed to Robert Young,1,,Mary Lou H. Patterson Is Wed to Robert Young,,,,,[],,
6,"AUGUSTA, Ga., April 11 Severiano Ballesteros added a shot to his repertory today in taking a four-stroke lead at the halfway point of the Masters golf tournament.  ",https://www.nytimes.com/1980/04/12/archives/ballesteros-scrambling-for-a-69-takes-a-4shot-lead-in-masters-two.html,,,15,The New York Times,[],[],1980-04-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/3d4dd49d-54a5-5c5d-b8c2-31f0e5b5e643,0,nyt://article/3d4dd49d-54a5-5c5d-b8c2-31f0e5b5e643,"Ballesteros, Scrambling for a 69, Takes a 4-Shot Lead in Masters; Two More Dunks for Weiskopf Saved by a Tree Two Routine Birdies Spaniard Leads Golf by 4 2 Women Lead by Shot on 68's",2,,"Ballesteros, Scrambling for a 69, Takes a 4-Shot Lead in Masters; Two More Dunks for Weiskopf Saved by a Tree Two Routine Birdies Spaniard Leads Golf by 4 2 Women Lead by Shot on 68's",,,,By John S. Radosta Special To the New York Times,"[{'firstname': 'John', 'middlename': 'S.', 'lastname': 'Radosta', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
7,,https://www.nytimes.com/1980/04/11/archives/television.html,,,27,The New York Times,[],[],1980-04-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/c6d50a89-04d2-5ee9-8aea-526ccdc1f99e,0,nyt://article/c6d50a89-04d2-5ee9-8aea-526ccdc1f99e,Television,1,,Television,,,,,[],,T
8,,https://www.nytimes.com/1980/04/10/archives/obituary-5-no-title.html,,,19,The New York Times,[],[],1980-04-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/53497c87-af49-5362-96a5-90a6f036c605,0,nyt://article/53497c87-af49-5362-96a5-90a6f036c605,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],,M
9,,https://www.nytimes.com/1980/04/08/archives/obituary-6-no-title.html,,,19,The New York Times,[],[],1980-04-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/74376abf-ff47-54c0-8143-a3d4c42470c4,0,nyt://article/74376abf-ff47-54c0-8143-a3d4c42470c4,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],,B
