,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,,https://www.nytimes.com/1980/01/30/archives/obituary-1-no-title.html,,,M,5,The New York Times,[],[],1980-01-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/eb3225eb-4c4f-563a-bc62-1e2ea3f0f693,0,nyt://article/eb3225eb-4c4f-563a-bc62-1e2ea3f0f693,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
1,A suit against New York City and some of its officials that charged they had deliberately misled buyers of city securities during the worst of the fiscal crisis was dismissed by a Federal judge yesterday.  ,https://www.nytimes.com/1980/01/29/archives/investors-suit-against-city-dismissed-cases-were-consolidated.html,,,M,3,The New York Times,[],[],1980-01-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/d7837b0f-c076-50a2-8f9a-343d7a512f9f,0,nyt://article/d7837b0f-c076-50a2-8f9a-343d7a512f9f,Investors' Suit Against City Dismissed; Cases Were Consolidated Records Called Falsified ,1,,Investors' Suit Against City Dismissed; Cases Were Consolidated Records Called Falsified ,,,,By Ronald Smothers,"[{'firstname': 'Ronald', 'middlename': None, 'lastname': 'Smothers', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,,https://www.nytimes.com/1980/01/29/archives/obituary-5-no-title.html,,,B,19,The New York Times,[],[],1980-01-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/3d2f24f4-139c-5d38-95fa-b22f2ef3d58a,0,nyt://article/3d2f24f4-139c-5d38-95fa-b22f2ef3d58a,Obituary 5 -- No Title,1,,Obituary 5 -- No Title,,,,,[],
3,,https://www.nytimes.com/1980/01/28/archives/sports-news-briefs-top-bobsledder-is-injured-in-spill-degenerate.html,,,S,9,The New York Times,[],[],1980-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/e63475ec-3452-524d-96c4-43e660941b0e,0,nyt://article/e63475ec-3452-524d-96c4-43e660941b0e,"Sports News Briefs; Top Bobsledder Is Injured in Spill Degenerate Jon Pays $22 in Triumph Gushiken of Japan Keeps W.B.A. Title Stars Beaten Again In Overtime, 101-98 Bossardet Is Victor ",1,,"Sports News Briefs; Top Bobsledder Is Injured in Spill Degenerate Jon Pays $22 in Triumph Gushiken of Japan Keeps W.B.A. Title Stars Beaten Again In Overtime, 101-98 Bossardet Is Victor ",,,,,[],
4,"WASHINGTON, Jan. 27 When President Carter's Cabinet secretaries met at the White House for a preview of the Federal budget that is to be submitted to Congress tomorrow, James T. McIntyre Jr., director of the Office of Management and Budget, informed them in somber tones that Mr. Carter had decided at the last  minute to cut spending by a staggering $100 billion. The secretaries stared in disbelief.  ",https://www.nytimes.com/1980/01/28/archives/with-new-budget-due-today-mcintyre-gains-as-a-carter-aide-craftsman.html,,,A,1,The New York Times,[],[],1980-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/8b6551cb-765b-5370-a4f8-670f17de0242,0,nyt://article/8b6551cb-765b-5370-a4f8-670f17de0242,"With New Budget, Due Today, McIntyre Gains as a Carter Aide; Craftsman for Cornerstone With Budget Due Today, McIntyre Gains as Carter's Aide Successor to Lance ",2,,"With New Budget, Due Today, McIntyre Gains as a Carter Aide; Craftsman for Cornerstone With Budget Due Today, McIntyre Gains as Carter's Aide Successor to Lance ",,,,By Steven R. Weisman Special To the New York Times,"[{'firstname': 'Steven', 'middlename': 'R.', 'lastname': 'Weisman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/01/28/archives/obituary-1-no-title.html,,,B,9,The New York Times,[],[],1980-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/1a7fa339-2f33-5f42-9982-e731e7a24d24,0,nyt://article/1a7fa339-2f33-5f42-9982-e731e7a24d24,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],
6,Two American reporters and an editor borrowed an outdated border pass from a French journalist and managed earlier this month to cross the Thai border into Cambodia to visit a refugee camp.  ,https://www.nytimes.com/1980/01/28/archives/3-teenage-journalists-make-cambodia-their-beat-focus-on-refugee.html,,,A,1,The New York Times,[],[],1980-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/a77540f4-a387-5a8b-977c-795fa8715586,0,nyt://article/a77540f4-a387-5a8b-977c-795fa8715586,"3 Teen-Age Journalists Make Cambodia Their Beat; Focus on Refugee Children Flat, Dusty Countryside 'People Are Existing' ",2,,"3 Teen-Age Journalists Make Cambodia Their Beat; Focus on Refugee Children Flat, Dusty Countryside 'People Are Existing' ",,,,By Deirdre Carmody,"[{'firstname': 'Deirdre', 'middlename': None, 'lastname': 'Carmody', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,,https://www.nytimes.com/1980/01/27/archives/arts-and-leisure-guide-theater-dance-film-music-recent-openings-of.html,,,A,35,The New York Times,[],[],1980-01-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/a7db37b8-4385-5c8f-844b-6056f09dd9c9,0,nyt://article/a7db37b8-4385-5c8f-844b-6056f09dd9c9,Arts and Leisure Guide; Theater Dance Film Music Recent Openings Of Special Interest Arts and Leisure Guide Art Photography Miscellany,2,,Arts and Leisure Guide; Theater Dance Film Music Recent Openings Of Special Interest Arts and Leisure Guide Art Photography Miscellany,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/01/23/archives/obituary-6-no-title.html,,,M,6,The New York Times,[],[],1980-01-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/57957fa3-fe96-5eaa-8562-93c2594b3a4c,0,nyt://article/57957fa3-fe96-5eaa-8562-93c2594b3a4c,Obituary 6 -- No Title,1,,Obituary 6 -- No Title,,,,,[],
9,,https://www.nytimes.com/1980/01/20/archives/marriage-announcement-10-no-title.html,,,,52,The New York Times,[],[],1980-01-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/582b7cf7-97e2-5227-b2a7-0df94ce47726,0,nyt://article/582b7cf7-97e2-5227-b2a7-0df94ce47726,Marriage Announcement 10 -- No Title,1,,Marriage Announcement 10 -- No Title,,,,,[],
