,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"NEW HAVEN WHEN a second grader named Lisa punched the child seated next to her at school here last year, she  was not scolded.  ",https://www.nytimes.com/1980/07/29/archives/education-center-develops-approach-to-antisocial-behavior.html,,,S,1,The New York Times,[],[],1980-07-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/2c2339dc-b5a1-52ba-a2d8-2750887929cc,0,nyt://article/2c2339dc-b5a1-52ba-a2d8-2750887929cc,EDUCATION Center Develops Approach to Antisocial Behavior; Antisocial Behavior Understanding the Parents 'Crisis Center' Handles Discipline,2,,EDUCATION Center Develops Approach to Antisocial Behavior; Antisocial Behavior Understanding the Parents 'Crisis Center' Handles Discipline,,,,By Dena Kleiman,"[{'firstname': 'Dena', 'middlename': None, 'lastname': 'Kleiman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"JERICHO, L.I., July 27 Sally Little looked back on her learning process in professional golf and said: ""I always used to feel inferior to the fine golfers out here. I was afraid to win.  choke and blow tournaments. Now I feel comfortable as the leader.""  ",https://www.nytimes.com/1980/07/28/archives/miss-little-triumphs-by-four-shots-at-jericho-an-embarrassing-slip.html,,,S,8,The New York Times,[],[],1980-07-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/fbfe9733-475e-5033-8d38-3d43e04fb8db,0,nyt://article/fbfe9733-475e-5033-8d38-3d43e04fb8db,Miss Little Triumphs by Four Shots at Jericho; An Embarrassing Slip Miss Palmer Falters ,1,,Miss Little Triumphs by Four Shots at Jericho; An Embarrassing Slip Miss Palmer Falters ,,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"IT didn't seem promising: two new choreographers whose look of extreme youth suggested they were fresh out of the advanced-inter  mediate dance class, and the usual  ",https://www.nytimes.com/1980/07/28/archives/dance-nyu-group.html,,,S,13,The New York Times,[],[],1980-07-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/75fcdedd-c406-5f54-a014-aabf7e95654a,0,nyt://article/75fcdedd-c406-5f54-a014-aabf7e95654a,Dance: N.Y.U. Group,1,,Dance: N.Y.U. Group,,,,By Jennifer Dunning,"[{'firstname': 'Jennifer', 'middlename': None, 'lastname': 'Dunning', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"To most people in the fight game-in fact, even to the authoritative Ring Record Book and Boxing Encyclopedia  the welterweight champion of the World Boxing Association is known as Jose Pipino Cuevas. But, because someone once told him that ""Pipino"" made him sound like a clown, it is often dropped, in favor of simply ""Jose Cuevas.""  ",https://www.nytimes.com/1980/07/28/archives/sports-world-specials-aka-fun-in-the-sun-we-interrupt-this-game.html,,,S,2,The New York Times,[],[],1980-07-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/77c218a5-de80-52f1-b5e3-5011a11e6cf6,0,nyt://article/77c218a5-de80-52f1-b5e3-5011a11e6cf6,Sports World Specials; A.K.A. Fun in the Sun We Interrupt This Game Golf's Greenhorns ,1,,Sports World Specials; A.K.A. Fun in the Sun We Interrupt This Game Golf's Greenhorns ,,,,Jim Benagh,"[{'firstname': 'Jim', 'middlename': None, 'lastname': 'Benagh', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/07/27/archives/being-almost-human-wild-boy-authors-query.html,,,T,2,The New York Times,[],[],1980-07-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/5e57632e-0bd0-53f4-b585-85f786e7cad3,0,nyt://article/5e57632e-0bd0-53f4-b585-85f786e7cad3,Being Almost Human; Wild Boy Author's Query,2,,Being Almost Human; Wild Boy Author's Query,,,,By Howard E. Gruberamy S. Doherty,"[{'firstname': 'Howard', 'middlename': 'E.', 'lastname': 'Gruberamy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"WASHINGTON--""I have never asked my brother to do anything for me or anyone else in the Government; and if I did ask, I know he would refuse.""  ",https://www.nytimes.com/1980/07/27/archives/presidential-embarrassment-is-historically-quite-relative.html,,,T,2,The New York Times,[],[],1980-07-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/436d257e-2326-5144-b5cc-6ef3a03f709b,0,nyt://article/436d257e-2326-5144-b5cc-6ef3a03f709b,Presidential Embarrassment Is Historically Quite Relative,1,,Presidential Embarrassment Is Historically Quite Relative,,,,By Judith Miller,"[{'firstname': 'Judith', 'middlename': None, 'lastname': 'Miller', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,,https://www.nytimes.com/1980/07/27/archives/arts-and-leisure-guide-theater-dance-film-music-arts-and-leisure.html,,,A,31,The New York Times,[],[],1980-07-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/e4e489ca-f644-5857-8bef-c3934b82a3f5,0,nyt://article/e4e489ca-f644-5857-8bef-c3934b82a3f5,Arts and Leisure Guide; Theater Dance Film Music Arts and Leisure Guide Art Photography Miscellany,2,,Arts and Leisure Guide; Theater Dance Film Music Arts and Leisure Guide Art Photography Miscellany,,,,Edited by Ann Barry,"[{'firstname': 'Edited', 'middlename': 'Ann', 'lastname': 'Barry', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
7,"WASHINGTON, July 26 (AP)-- Jose-Luis Clerc and Brian Gottfried advanced to the final of the $175,000 Washington Star International tennis tournament today. Clerc, a 22-year-old Argentine, rallied to down Corrado Barazzutti of Italy, 2-6,6-3,6-3, and Gottfried defeated Gene Mayer, 6-3,6-2.  ",https://www.nytimes.com/1980/07/27/archives/gottfried-clerc-in-final-miss-navratilova-gains-final-sue-mascarin.html,,,S,7,The New York Times,[],[],1980-07-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/b0f708ca-5bbc-5688-8ba8-1f283d46c6b7,0,nyt://article/b0f708ca-5bbc-5688-8ba8-1f283d46c6b7,"Gottfried, Clerc in Final; Miss Navratilova Gains Final Sue Mascarin Advances Virginia Ruzici Takes Title",1,,"Gottfried, Clerc in Final; Miss Navratilova Gains Final Sue Mascarin Advances Virginia Ruzici Takes Title",,,,,[],
8,"Lust because most of the films that have been released so far this summer are of something less than routine interest doesn't mean that you won't be called upon to erpress opinions about them or, at least, to groan knowingly at the mere mention of a  particular film.  ",https://www.nytimes.com/1980/07/27/archives/film-view-a-quiz-about-the-reel-world.html,,,A,17,The New York Times,[],[],1980-07-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/af51dc36-1342-589f-9244-968c72732e64,0,nyt://article/af51dc36-1342-589f-9244-968c72732e64,FILM VIEW; A Quiz About the Reel World,1,,FILM VIEW; A Quiz About the Reel World,,,,VINCENT CANBY,"[{'firstname': 'Vincent', 'middlename': None, 'lastname': 'CANBY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,"JERICHO, L.I., July 26--Sally Little, the South African who won the Ladies' Professional Golf Association championship last month, said today, ""I trust my golf game more under pressure than I used to.""  ",https://www.nytimes.com/1980/07/27/archives/miss-little-is-leader-by-3-strokes-at-jericho-miss-alcott-improving.html,,,S,1,The New York Times,[],[],1980-07-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/38950a85-c962-5dab-bc2f-34ac06970143,0,nyt://article/38950a85-c962-5dab-bc2f-34ac06970143,Miss Little Is Leader by 3 Strokes at Jericho; Miss Alcott Improving Miss Little Is Leader by 3 Strokes at Jericho,2,,Miss Little Is Leader by 3 Strokes at Jericho; Miss Alcott Improving Miss Little Is Leader by 3 Strokes at Jericho,,,,By Gordon S. White Jr. Special To the New York Times,"[{'firstname': 'Gordon', 'middlename': 'S.', 'lastname': 'White', 'qualifier': 'Jr.', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
