,abstract,web_url,snippet,lead_paragraph,multimedia,keywords,pub_date,document_type,news_desk,section_name,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section,print_page,source,subsection_name,type_of_material
0,"Like many transgender people, I became confused and depressed as my mind, heart and soul told me that I was male, but my body was betraying me and didn't match how I felt.",https://www.nytimes.com/interactive/2015/opinion/transgender-today/stories/alex-2,"Like many transgender people, I became confused and depressed as my mind, heart and soul told me that I was male, but my body was betraying me and didn't match how I felt.","Like many transgender people, I became confused and depressed as my mind, heart and soul told me that I was male, but my body was betraying me and didn't match how I felt.","[{'rank': 0, 'subtype': 'watch268', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-watch268.jpg', 'height': 303, 'width': 272, 'legacy': {}, 'subType': 'watch268', 'crop_name': 'watch268'}, {'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-thumbWide.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-thumbWide.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'videoThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-videoThumb.jpg', 'height': 50, 'width': 75, 'legacy': {}, 'subType': 'videoThumb', 'crop_name': 'videoThumb'}, {'rank': 0, 'subtype': 'mediumThreeByTwo210', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210, 'legacy': {}, 'subType': 'mediumThreeByTwo210', 'crop_name': 'mediumThreeByTwo210'}, {'rank': 0, 'subtype': 'mediumThreeByTwo225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-mediumThreeByTwo225.jpg', 'height': 150, 'width': 225, 'legacy': {}, 'subType': 'mediumThreeByTwo225', 'crop_name': 'mediumThreeByTwo225'}, {'rank': 0, 'subtype': 'facebookJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-facebookJumbo.jpg', 'height': 148, 'width': 284, 'legacy': {}, 'subType': 'facebookJumbo', 'crop_name': 'facebookJumbo'}, {'rank': 0, 'subtype': 'miniMoth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-miniMoth.jpg', 'height': 70, 'width': 151, 'legacy': {}, 'subType': 'miniMoth', 'crop_name': 'miniMoth'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-jumbo.jpg', 'height': 400, 'width': 284, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'blog225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-blog225.jpg', 'height': 317, 'width': 225, 'legacy': {}, 'subType': 'blog225', 'crop_name': 'blog225'}, {'rank': 0, 'subtype': 'master180', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-master180.jpg', 'height': 254, 'width': 180, 'legacy': {}, 'subType': 'master180', 'crop_name': 'master180'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-popup.jpg', 'height': 400, 'width': 284, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'slide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-slide.jpg', 'height': 400, 'width': 284, 'legacy': {}, 'subType': 'slide', 'crop_name': 'slide'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-superJumbo.jpg', 'height': 400, 'width': 284, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'filmstrip', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-filmstrip.jpg', 'height': 190, 'width': 190, 'legacy': {}, 'subType': 'filmstrip', 'crop_name': 'filmstrip'}, {'rank': 0, 'subtype': 'moth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-moth.jpg', 'height': 151, 'width': 151, 'legacy': {}, 'subType': 'moth', 'crop_name': 'moth'}, {'rank': 0, 'subtype': 'mediumSquare149', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-mediumSquare149.jpg', 'height': 149, 'width': 149, 'legacy': {}, 'subType': 'mediumSquare149', 'crop_name': 'mediumSquare149'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-articleInline.jpg', 'height': 268, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'hpSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-hpSmall.jpg', 'height': 230, 'width': 163, 'legacy': {}, 'subType': 'hpSmall', 'crop_name': 'hpSmall'}, {'rank': 0, 'subtype': 'blogSmallInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-blogSmallInline.jpg', 'height': 213, 'width': 151, 'legacy': {}, 'subType': 'blogSmallInline', 'crop_name': 'blogSmallInline'}, {'rank': 0, 'subtype': 'mediumFlexible177', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-mediumFlexible177.jpg', 'height': 249, 'width': 177, 'legacy': {}, 'subType': 'mediumFlexible177', 'crop_name': 'mediumFlexible177'}, {'rank': 0, 'subtype': 'videoSixteenByNine225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-videoSixteenByNine225.jpg', 'height': 126, 'width': 225, 'legacy': {}, 'subType': 'videoSixteenByNine225', 'crop_name': 'videoSixteenByNine225'}, {'rank': 0, 'subtype': 'videoSixteenByNine96', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-videoSixteenByNine96.jpg', 'height': 54, 'width': 96, 'legacy': {}, 'subType': 'videoSixteenByNine96', 'crop_name': 'videoSixteenByNine96'}, {'rank': 0, 'subtype': 'videoSixteenByNine150', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-videoSixteenByNine150.jpg', 'height': 84, 'width': 150, 'legacy': {}, 'subType': 'videoSixteenByNine150', 'crop_name': 'videoSixteenByNine150'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-thumbLarge.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}, {'rank': 0, 'subtype': 'blogSmallThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2015/05/01/opinion/1aGy9ymlpt/1aGy9ymlpt-blogSmallThumb.jpg', 'height': 50, 'width': 50, 'legacy': {}, 'subType': 'blogSmallThumb', 'crop_name': 'blogSmallThumb'}]",[],2018-09-13T17:16:42+0000,multimedia,Opinion,Opinion,nyt://interactive/f38b9ff6-43d6-4649-bb95-61adb51902f0,0,nyt://interactive/f38b9ff6-43d6-4649-bb95-61adb51902f0,Transgender Lives: Your Stories: Alex,,,,,,,,[],,,,,,
