,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Sassoon, Siegfried",https://www.nytimes.com/1967/09/03/archives/siegfried-sassoon-poet-of-world-war-i-is-dead-author-80-was-a-hero.html,"Sassoon, Siegfried",,53,The New York Times,[],"[{'name': 'persons', 'value': 'Sassoon, Siegfried', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Sassoon, Siegfried', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1967-09-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/1fac17c3-2ad6-5a33-a84a-2df3d69a5ef4,0,nyt://article/1fac17c3-2ad6-5a33-a84a-2df3d69a5ef4,"Siegfried Sassoon, Poet of World War I, Is Dead; Author, 80, Was a Hero Who Decried Conflict's Brutality",,,"Siegfried Sassoon, Poet of World War I, Is Dead; Author, 80, Was a Hero Who Decried Conflict's Brutality",,,,,[],,
1,"COME Back When You Grow Up"" groan Bobby Vee and the Strangers over jukeboxes and stereo speakers in college shops all over town.  ",https://www.nytimes.com/1967/09/02/archives/high-schoolers-heed-call-of-college-shops.html,,,25,The New York Times,[],[],1967-09-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/72c23530-9d68-51b4-a6cd-d4c0727034e3,0,nyt://article/72c23530-9d68-51b4-a6cd-d4c0727034e3,High Schoolers Heed Call of College Shops,1,,High Schoolers Heed Call of College Shops,,,,By Bernadette Carey,"[{'firstname': 'Bernadette', 'middlename': None, 'lastname': 'Carey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,R
2,,https://www.nytimes.com/1967/09/02/archives/deaths.html,,,19,The New York Times,[],[],1967-09-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/5f5de713-fa01-5116-b12b-54da63eeca3e,0,nyt://article/5f5de713-fa01-5116-b12b-54da63eeca3e,Deaths,1,,Deaths,,,,,[],,
3,,https://www.nytimes.com/1967/09/02/archives/shipping-mails-all-hours-given-in-daylight-saving-time-ships-that.html,,,22,The New York Times,[],[],1967-09-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/1f292d7c-888b-5bba-9d81-8974aad31bec,0,nyt://article/1f292d7c-888b-5bba-9d81-8974aad31bec,SHIPPING MAILS; ALL HOURS GIVEN IN DAYLIGHT SAVING TIME Ships That Arrived Yesterday Incoming Passenger and Mail Ships Ships That Departed Yesterday Outgoing Passenger and Mail Ships Overseas Port Arrivals Cargo Ships Due Today Outgoing Freighters ,1,,SHIPPING MAILS; ALL HOURS GIVEN IN DAYLIGHT SAVING TIME Ships That Arrived Yesterday Incoming Passenger and Mail Ships Ships That Departed Yesterday Outgoing Passenger and Mail Ships Overseas Port Arrivals Cargo Ships Due Today Outgoing Freighters ,,,,,[],,
4,,https://www.nytimes.com/1967/09/01/archives/aqueduct-entries.html,,,44,The New York Times,[],[],1967-09-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/7786fc8b-c13a-5343-bbe2-a38ac9d564b4,0,nyt://article/7786fc8b-c13a-5343-bbe2-a38ac9d564b4,Aqueduct Entries,1,,Aqueduct Entries,,,,,[],,S
5,,https://www.nytimes.com/1967/09/01/archives/deaths.html,,,29,The New York Times,[],[],1967-09-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/2a8dab57-603d-5834-8bab-cc352ee549a1,0,nyt://article/2a8dab57-603d-5834-8bab-cc352ee549a1,Deaths,1,,Deaths,,,,,[],,
6,"OLD WESTBURY, L.I., Aug. 29--Peggy Kass of Jumping Brook and Dave Elkind of Hollywood scored 40, 39--79 and won the Women's Metropolitan Golf Association junior girls mixed-foursome tournament today on a draw at the Old Westbury Golf and Country Club. Par for the 6,432-yard course is 36, 36--72.  ",https://www.nytimes.com/1967/08/30/archives/elkindmiss-kass-capture-mixed-foursomes-on-draw.html,,,47,The New York Times,[],[],1967-08-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/ce5afeeb-6e9f-53e2-ae84-10bd84ba4858,0,nyt://article/ce5afeeb-6e9f-53e2-ae84-10bd84ba4858,Elkind-Miss Kass Capture Mixed Foursomes on Draw,1,,Elkind-Miss Kass Capture Mixed Foursomes on Draw,,,,,[],,S
7,,https://www.nytimes.com/1967/08/30/archives/roosevelt-raceway-results.html,,,50,The New York Times,[],[],1967-08-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/62dff379-7b30-581b-af50-d69bd7b1d62a,0,nyt://article/62dff379-7b30-581b-af50-d69bd7b1d62a,Roosevelt Raceway Results,1,,Roosevelt Raceway Results,,,,,[],,S
8,"Kelly, Jos D",https://www.nytimes.com/1967/08/30/archives/deaths.html,"Kelly, Jos D",,43,The New York Times,[],"[{'name': 'persons', 'value': 'KELLY, JOS D', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-08-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/f379072e-b3e7-5a32-a8aa-e96685069781,0,nyt://article/f379072e-b3e7-5a32-a8aa-e96685069781,Deaths,,,Deaths,,,,,[],,
9,,https://www.nytimes.com/1967/08/29/archives/roosevelt-raceway-results-westbury-li.html,,,34,The New York Times,[],[],1967-08-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/92a7f3e7-9182-52fd-a90e-e1f0865fc122,0,nyt://article/92a7f3e7-9182-52fd-a90e-e1f0865fc122,"Roosevelt Raceway Results; WESTBURY, L.I.",1,,"Roosevelt Raceway Results; WESTBURY, L.I.",,,,,[],,S
