,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Meyer, Herbert R",https://www.nytimes.com/1967/06/05/archives/deaths.html,"Meyer, Herbert R",,43,The New York Times,[],"[{'name': 'persons', 'value': 'MEYER, HERBERT R', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-06-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/35c2c6be-8d29-5985-93fe-c7993471cb3e,0,nyt://article/35c2c6be-8d29-5985-93fe-c7993471cb3e,Deaths,,,Deaths,,,,,[],,
1,,https://www.nytimes.com/1967/06/04/archives/list-of-donors-to-fund.html,,,69,The New York Times,[],[],1967-06-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/d5804511-6017-56a2-9881-feaf72cac440,0,nyt://article/d5804511-6017-56a2-9881-feaf72cac440,List of Donors to Fund,1,,List of Donors to Fund,,,,,[],,
2,"The Greater New York Auxiliaries of the City of Hope medical center in Duarte, Calif., will honor Joseph Roth as Man of the Year next Sunday at a benefit dinner dance in the New York Hilton. Mr. Roth is president of the Karbra Company, gold and platinum casting.  ",https://www.nytimes.com/1967/06/04/archives/city-of-hope-fete-next-sunday-at-hilton-to-cite-joseph-roth.html,,,110,The New York Times,[],[],1967-06-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/b947d932-a255-549d-a6ef-1d15422912e0,0,nyt://article/b947d932-a255-549d-a6ef-1d15422912e0,City of Hope Fete Next Sunday At Hilton to Cite Joseph Roth,1,,City of Hope Fete Next Sunday At Hilton to Cite Joseph Roth,,,,,[],,
3,,https://www.nytimes.com/1967/06/04/archives/aqueduct-entries.html,,,4,The New York Times,[],[],1967-06-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/eb51fbbf-e7e6-5c56-9438-6d665dea66de,0,nyt://article/eb51fbbf-e7e6-5c56-9438-6d665dea66de,Aqueduct Entries,1,,Aqueduct Entries,,,,,[],,S
4,,https://www.nytimes.com/1967/06/04/archives/deaths.html,,,87,The New York Times,[],[],1967-06-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/1ac2d83d-bb96-55ef-80a9-729cc367c9d5,0,nyt://article/1ac2d83d-bb96-55ef-80a9-729cc367c9d5,Deaths,1,,Deaths,,,,,[],,
5,"Welfare Dept, in pilot program, leases and furnishes apts for foster parents and children who might otherwise be sent to msts; children illus; now has 6 units, has state approval for more in pub projects",https://www.nytimes.com/1967/06/03/archives/two-brotherandsister-groups-are-kept-together-homeless-children-on.html,"Welfare Dept, in pilot program, leases and furnishes apts for foster parents and children who might otherwise be sent to msts; children illus; now has 6 units, has state approval for more in pub projects",,33,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'WELFARE WORK AND NEEDS', 'rank': 3, 'major': 'N'}]",1967-06-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/4df8876b-78fd-50d5-abdb-92cded59b54a,0,nyt://article/4df8876b-78fd-50d5-abdb-92cded59b54a,Two Brother-and-Sister Groups Are Kept Together; Homeless Children on Welfare Get Opportunity for Family Life,,,Two Brother-and-Sister Groups Are Kept Together; Homeless Children on Welfare Get Opportunity for Family Life,,,,By Kathleen Teltsch,"[{'firstname': 'Kathleen', 'middlename': None, 'lastname': 'Teltsch', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
6,,https://www.nytimes.com/1967/06/03/archives/yonkers-raceway-entries.html,,,22,The New York Times,[],[],1967-06-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/f05f7a4b-e133-5dbf-bccc-e1e9f05baae7,0,nyt://article/f05f7a4b-e133-5dbf-bccc-e1e9f05baae7,Yonkers Raceway Entries,1,,Yonkers Raceway Entries,,,,,[],,S
7,Internatl Pace: Romeo Hanover wins,https://www.nytimes.com/1967/06/02/archives/cardigan-bay-2d-in-1-mile-race-romeo-hanover-posts-21st-straight.html,Internatl Pace: Romeo Hanover wins,,52,The New York Times,[],"[{'name': 'subject', 'value': 'Horse Racing', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'HARNESS', 'rank': 2, 'major': 'N'}]",1967-06-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/d75e2b15-e331-5d69-9cb6-aadd8441e6c2,0,nyt://article/d75e2b15-e331-5d69-9cb6-aadd8441e6c2,CARDIGAN BAY 2D IN 1 -MILE RACE; Romeo Hanover Posts 21st Straight Triumph--True Duane 3d at Yonkers,,,CARDIGAN BAY 2D IN 1 -MILE RACE; Romeo Hanover Posts 21st Straight Triumph--True Duane 3d at Yonkers,,,,By Louis Effrat Special To the New York Times,"[{'firstname': 'Louis', 'middlename': 'Effrat', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
8,"On the eve of the International Pace, a mile-and-a-half contest for a gross purse of $100,000 at Yonkers Raceway, Martin Tananbaum, the president of the harness racing course, began a move yesterday to have more and better horses coming from New Zealand and Australia to the United States in a reciprocal arrangement.  ",https://www.nytimes.com/1967/06/01/archives/change-is-asked-on-horse-quarantine-tananbaum-bids-new-zealand-act.html,,,59,The New York Times,[],[],1967-06-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/05ee6886-09ec-5775-b937-fc3e64749a83,0,nyt://article/05ee6886-09ec-5775-b937-fc3e64749a83,Change Is Asked on Horse Quarantine; TANANBAUM BIDS NEW ZEALAND ACT Yonkers Head Seeks to Aid International Trotting-- Rich Pace on Tonight,1,,Change Is Asked on Horse Quarantine; TANANBAUM BIDS NEW ZEALAND ACT Yonkers Head Seeks to Aid International Trotting-- Rich Pace on Tonight,,,,By Louis Effrat,"[{'firstname': 'Louis', 'middlename': None, 'lastname': 'Effrat', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,S
9,,https://www.nytimes.com/1967/05/30/archives/article-4-no-title.html,,,35,The New York Times,[],[],1967-05-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/6ddff07f-24a5-5c18-8de2-cd0a0a849109,0,nyt://article/6ddff07f-24a5-5c18-8de2-cd0a0a849109,Article 4 -- No Title,1,,Article 4 -- No Title,,,,,[],,
