,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"PHILADELPHIA, Oct. 13--""You can chain me to a pole for two days and nights,"" Pete Rose was saying, ""and then tell me to play ball in the World Series. And no matter how emotionally drained I may be, I'll be ready.""  ",https://www.nytimes.com/1980/10/14/archives/rookie-pitcher-faces-leonard-designated-hitter-in-use-phils-pick.html,,,S,19,The New York Times,[],[],1980-10-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/e8bad1a0-840e-5d09-9199-74ee26eace30,0,nyt://article/e8bad1a0-840e-5d09-9199-74ee26eace30,"Rookie Pitcher Faces Leonard; Designated Hitter in Use Phils Pick Walk, Rookie, for Series Opener All Players Reported Sound Surprised at Being Picked ",2,,"Rookie Pitcher Faces Leonard; Designated Hitter in Use Phils Pick Walk, Rookie, for Series Opener All Players Reported Sound Surprised at Being Picked ",,,,By Joseph Durso Special To the New York Times,"[{'firstname': 'Joseph', 'middlename': 'Durso', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"HOUSTON, Oct. 12 (AP)--The National League playoff series between Houston and Philadelphia has proved once again to the Phillies' Lee Elia that being a third-base coach is life in the fast lane.  ",https://www.nytimes.com/1980/10/13/archives/3d-base-life-in-fast-lane-criticism-then-praise.html,,,S,6,The New York Times,[],[],1980-10-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/3c80aaa6-15f2-5559-af4d-b5cd3601402b,0,nyt://article/3c80aaa6-15f2-5559-af4d-b5cd3601402b,"3d Base: Life In Fast Lane; Criticism, Then Praise ",1,,"3d Base: Life In Fast Lane; Criticism, Then Praise ",,,,,[],
2,"HOUSTON, Oct. 12--In three other National League championship series, the Philadelphia Phillies lost. And tonight they had the opportunity to surrender when the Houston Astros took a 5-2 lead in the seventh inning. But after the Phillies won the pennant with an 8-7 victory in 10 innings, Pete Rose had the best explanation.  ",https://www.nytimes.com/1980/10/13/archives/phils-were-just-tired-of-losing-no-haunting-memories-ruthven-was.html,,,S,6,The New York Times,[],[],1980-10-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/5d8882a1-c7fe-5edd-be8e-896333ed24af,0,nyt://article/5d8882a1-c7fe-5edd-be8e-896333ed24af,Phils Were 'Just Tired of Losing'; No Haunting Memories Ruthven Was Set for Long Relief,1,,Phils Were 'Just Tired of Losing'; No Haunting Memories Ruthven Was Set for Long Relief,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"Beating the Pittsburgh Steelers once in a season is usually regarded as an accomplishment. To do it twice is exceptional. But that is what the Cincinnati Bengals did yesterday, topping the Super Bowl champions, 17-16, at Three Rivers Stadium in Pittsburgh. Three weeks ago in Cincinnati, the Bengals, ...  ",https://www.nytimes.com/1980/10/13/archives/bengals-win-again-from-steelers-1716-browns-27-seahawks-3-raiders-3.html,,,S,3,The New York Times,[],[],1980-10-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/f44e0cfe-16f3-5268-9ab5-88c0d881eef7,0,nyt://article/f44e0cfe-16f3-5268-9ab5-88c0d881eef7,"Bengals Win Again From Steelers, 17-16; Browns 27, Seahawks 3 Raiders 38, Chargers 24 Patriots 34, Dolphins 0 Chiefs 21, Oilers 20 Vikings 13, Bears 7 Cowboys 59, 49ers 14 Lions 24, Saints 13 Rams 21, Cardinals 13 Buccaneers 14, Packers 14 ",1,,"Bengals Win Again From Steelers, 17-16; Browns 27, Seahawks 3 Raiders 38, Chargers 24 Patriots 34, Dolphins 0 Chiefs 21, Oilers 20 Vikings 13, Bears 7 Cowboys 59, 49ers 14 Lions 24, Saints 13 Rams 21, Cardinals 13 Buccaneers 14, Packers 14 ",,,,By Thomas Rogers,"[{'firstname': 'Thomas', 'middlename': None, 'lastname': 'Rogers', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"HOUSTON, Oct. 12--In the fourth straight extra-inning game of a tumultuous playoff, the Philadelphia Phillies rallied in the eighth and 10th innings tonight to defeat the Houston Astros, 8-7, and win their first National League pennant in 30 years.  ",https://www.nytimes.com/1980/10/13/archives/phillies-take-pennant-with-87-triumph-10thinning-hit-decides-praise.html,,,S,1,The New York Times,[],[],1980-10-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/b14a4009-1e32-54b5-ab6b-47b79b076832,0,nyt://article/b14a4009-1e32-54b5-ab6b-47b79b076832,"Phillies Take Pennant With 8-7 Triumph; 10th-Inning Hit Decides Praise From Losing Manager Cruz Knocks In First Run Phils Win Pennant, Beating Astros by 8-7 In 10-Inning Struggle 2-Base Error by Luzinski Five-Run Outburst Maddox Caps Final Rally Astros Box Score ",2,,"Phillies Take Pennant With 8-7 Triumph; 10th-Inning Hit Decides Praise From Losing Manager Cruz Knocks In First Run Phils Win Pennant, Beating Astros by 8-7 In 10-Inning Struggle 2-Base Error by Luzinski Five-Run Outburst Maddox Caps Final Rally Astros Box Score ",,,,By Joseph Durso Special To the New York Times,"[{'firstname': 'Joseph', 'middlename': 'Durso', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,"ATLANTA THE Jet players don't have the answer. They use vague, easy words such as ""intensity"" and ""togeth  erness"" to describe what they must do today against the Atlanta Falcons to win after five straight defeats.  ",https://www.nytimes.com/1980/10/12/archives/their-coaches-analyze-jets-losing-pattern-some-comparisons.html,,,S,7,The New York Times,[],[],1980-10-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/7bca2912-d7a6-5c99-8410-9144a90de161,0,nyt://article/7bca2912-d7a6-5c99-8410-9144a90de161,Their Coaches Analyze Jets' Losing Pattern; Some Comparisons ,1,,Their Coaches Analyze Jets' Losing Pattern; Some Comparisons ,,,,By Gerald Eskenazi,"[{'firstname': 'Gerald', 'middlename': None, 'lastname': 'Eskenazi', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
6,,https://www.nytimes.com/1980/10/12/archives/article-7-no-title.html,,,S,12,The New York Times,[],[],1980-10-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/df844b96-e8b1-50f3-a0e9-1439e1918f76,0,nyt://article/df844b96-e8b1-50f3-a0e9-1439e1918f76,Article 7 -- No Title,1,,Article 7 -- No Title,,,,,[],
7,,https://www.nytimes.com/1980/10/12/archives/television-this-week.html,,,A,45,The New York Times,[],[],1980-10-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/4a1a1db1-293f-54fe-8954-efdb073040a7,0,nyt://article/4a1a1db1-293f-54fe-8954-efdb073040a7,Television This Week,2,,Television This Week,,,,,[],
8,"Wyoming Seminary, which had its winning streak snapped at 31 games last week when it was tied by Blair, lost yesterday for the first time in five years when Canterbury edged the Pennsylvania football team, 7-0. Scott Chamness's 60-yard run on the second play from scrimmage gave the undefeated home team its fourth victory.  ",https://www.nytimes.com/1980/10/12/archives/canterbury-hands-wyoming-seminary-first-loss-in-five-years-preps.html,,,S,11,The New York Times,[],[],1980-10-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/19ab06c7-aebe-584f-a761-496db8b1edd4,0,nyt://article/19ab06c7-aebe-584f-a761-496db8b1edd4,Canterbury Hands Wyoming Seminary First Loss in Five Years; Preps ,1,,Canterbury Hands Wyoming Seminary First Loss in Five Years; Preps ,,,,,[],
9,"HOUSTON, Oct. 11--For all the disputes over umpires' decisions in the Philadelphia Phillies' bizarre 5-3 victory today that created a decisive fifth playoff game tomorrow night for the National League pennant, an undisputed appeal that Gary Woods of the Houston Astros had left third base too soon on a sacrifice fly turned out to be the most important.  ",https://www.nytimes.com/1980/10/12/archives/astros-were-losers-on-appeal-no-arguments-another-chance-missed.html,,,S,4,The New York Times,[],[],1980-10-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/a9c1ec33-0e1a-59ee-a2bd-ef695d01a2b1,0,nyt://article/a9c1ec33-0e1a-59ee-a2bd-ef695d01a2b1,Astros Were Losers on Appeal; No Arguments Another Chance Missed ,1,,Astros Were Losers on Appeal; No Arguments Another Chance Missed ,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
