,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,,https://www.nytimes.com/1969/02/03/archives/obituary-2-no-title.html,,,35,The New York Times,[],[],1969-02-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/7d9e6999-2a5a-507a-af93-1d19bf823d35,0,nyt://article/7d9e6999-2a5a-507a-af93-1d19bf823d35,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],,
1,,https://www.nytimes.com/1969/02/02/archives/birth-notice-1-no-title.html,,,70,The New York Times,[],[],1969-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/eb4f157a-e7c4-5d70-83a9-759ed889e796,0,nyt://article/eb4f157a-e7c4-5d70-83a9-759ed889e796,Birth Notice 1 -- No Title,1,,Birth Notice 1 -- No Title,,,,,[],,
2,"It's an ill wind that blows through the newest addition to Mr. Keats's ""Peter"" books (others, ""Whistle for Willie,"" ""The Snowy Day,"" ""Peter's Chair""). A gust from a gathering storm sends Peter's very special handwritten invitation to his birthday party sailing down the street with yellow-slickered Peter in pursuit.  ",https://www.nytimes.com/1969/02/02/archives/a-letter-to-amy-by-ezra-jack-keats-illustrated-by-the-author.html,,,26,The New York Times,[],[],1969-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/87f4ede0-74d3-5377-a009-597555813cc6,0,nyt://article/87f4ede0-74d3-5377-a009-597555813cc6,A Letter to Amy; By Ezra Jack Keats. Illustrated by the author. Unpaged. New York: Harper & Row. $3.95. (Ages 4 to 7),1,,A Letter to Amy; By Ezra Jack Keats. Illustrated by the author. Unpaged. New York: Harper & Row. $3.95. (Ages 4 to 7),,,,GEORGE A. WOODS,"[{'firstname': 'George', 'middlename': 'A.', 'lastname': 'WOODS', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,B
3,,https://www.nytimes.com/1969/02/02/archives/marriage-planned-by-amy-grossman.html,,,66,The New York Times,[],[],1969-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/e6a14a96-8e43-599a-a3a8-0a9766dc9e8d,0,nyt://article/e6a14a96-8e43-599a-a3a8-0a9766dc9e8d,Marriage Planned By Amy Grossman,1,,Marriage Planned By Amy Grossman,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
4,,https://www.nytimes.com/1969/02/02/archives/obituary-1-no-title.html,,,72,The New York Times,[],[],1969-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/a802c6e8-9591-5cfa-8abe-f9df31fe65ff,0,nyt://article/a802c6e8-9591-5cfa-8abe-f9df31fe65ff,Obituary 1 -- No Title,2,,Obituary 1 -- No Title,,,,,[],,
5,,https://www.nytimes.com/1969/02/02/archives/jane-h-lohman-is-bride-of-john-i-jellinek.html,,,68,The New York Times,[],[],1969-02-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/ea4934f6-e82e-58de-8419-13f2fb30e346,0,nyt://article/ea4934f6-e82e-58de-8419-13f2fb30e346,Jane H. Lohman Is Bride of John I. Jellinek,1,,Jane H. Lohman Is Bride of John I. Jellinek,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
6,,https://www.nytimes.com/1969/02/01/archives/obituary-1-no-title.html,,,29,The New York Times,[],"[{'name': 'persons', 'value': 'BROWN, HAROLD', 'rank': 1, 'major': 'N'}]",1969-02-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/850d4f7d-cdaf-56fa-8cfd-72168f74a6ef,0,nyt://article/850d4f7d-cdaf-56fa-8cfd-72168f74a6ef,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
7,"ch leaders deny charges of pol motives; Nigerian Army executes 3 Ibos for attempt to assassinate 1st Div comdr, Col M Shuwa",https://www.nytimes.com/1969/01/31/archives/article-1-no-title.html,"ch leaders deny charges of pol motives; Nigerian Army executes 3 Ibos for attempt to assassinate 1st Div comdr, Col M Shuwa",,2,The New York Times,[],"[{'name': 'glocations', 'value': 'Nigeria', 'rank': 1, 'major': 'N'}]",1969-01-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/19604245-1bce-5979-a10a-86af2316d0c4,0,nyt://article/19604245-1bce-5979-a10a-86af2316d0c4,Article 1 -- No Title,,,Article 1 -- No Title,,,,,[],,
8,,https://www.nytimes.com/1969/01/31/archives/obituary-1-no-title.html,,,39,The New York Times,[],[],1969-01-31T05:00:00+0000,article,None,Archives,Archives,nyt://article/4b9fd3f2-a50c-5961-9319-0adad4dd456c,0,nyt://article/4b9fd3f2-a50c-5961-9319-0adad4dd456c,Obituary 1 -- No Title,1,,Obituary 1 -- No Title,,,,,[],,
9,R Baker humorous comment on transparent dresses prescribed by Vogue for 'yr of the anatomy',https://www.nytimes.com/1969/01/30/archives/observer-the-year-of-the-spoilsport.html,R Baker humorous comment on transparent dresses prescribed by Vogue for 'yr of the anatomy',,34,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'APPAREL', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""WOMEN'S AND GIRLS' WEAR"", 'rank': 3, 'major': 'N'}]",1969-01-30T05:00:00+0000,article,None,Archives,Archives,nyt://article/33226d92-5bf8-5df8-9d30-2be28df2db40,0,nyt://article/33226d92-5bf8-5df8-9d30-2be28df2db40,Observer: The Year of the Spoilsport,,,Observer: The Year of the Spoilsport,,,,By Russell Baker,"[{'firstname': 'Russell', 'middlename': None, 'lastname': 'Baker', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
