,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"""Collegians now register for 'guts,'"" writes Faith Heisler of the University of Pennsylvania, ""... to lessen the necessity to become 'throats.' ""  ",https://www.nytimes.com/1980/07/20/archives/on-language-words-for-nerds.html,,,T,2,The New York Times,[],[],1980-07-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/72ae0c6a-8efe-5460-b30d-ad4a878e945a,0,nyt://article/72ae0c6a-8efe-5460-b30d-ad4a878e945a,On Language; Words for Nerds ,2,,On Language; Words for Nerds ,,,,By William Safire,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Safire', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,,https://www.nytimes.com/1980/07/19/archives/notes-on-people-sally-rands-fan-dance-was-just-science-in-action-a.html,,,M,20,The New York Times,[],[],1980-07-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/39382d7b-e5a7-5e9f-96e6-85b3fdf3a43d,0,nyt://article/39382d7b-e5a7-5e9f-96e6-85b3fdf3a43d,"Notes on People; Sally Rand's Fan Dance Was Just Science in Action A New Low in Mother-Daughter-in-Law Relations The Real 'World' Bid Day for 'Deathtrap' Not So Special for Producer Wichita, City of Beauty ",1,,"Notes on People; Sally Rand's Fan Dance Was Just Science in Action A New Low in Mother-Daughter-in-Law Relations The Real 'World' Bid Day for 'Deathtrap' Not So Special for Producer Wichita, City of Beauty ",,,,Albin Krebs,"[{'firstname': 'Albin', 'middlename': None, 'lastname': 'Krebs', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,,https://www.nytimes.com/1980/07/19/archives/saturday-news-quiz-answers-to-quiz.html,,,,15,The New York Times,[],[],1980-07-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/916bd7d0-2fa3-5e2a-8663-2577f8369baa,0,nyt://article/916bd7d0-2fa3-5e2a-8663-2577f8369baa,Saturday News Quiz; Answers to Quiz ,2,,Saturday News Quiz; Answers to Quiz ,,,,Linda Amster,"[{'firstname': 'Linda', 'middlename': None, 'lastname': 'Amster', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,"An appeals court ruled yesterday that school authorities must provide a signlanguage interpreter for a deaf child attending a public school in Peekskill, N.Y.  ",https://www.nytimes.com/1980/07/18/archives/court-upholds-ruling-requiring-sign-language-for-a-deaf-pupil-8.html,,,B,13,The New York Times,[],[],1980-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/fc3445a7-9627-5c4b-a9af-e322adedb671,0,nyt://article/fc3445a7-9627-5c4b-a9af-e322adedb671,"Court Upholds Ruling Requiring Sign Language for a Deaf Pupil, 8; 'Intense Desire to Learn' Dissent Focuses on Emphasis",1,,"Court Upholds Ruling Requiring Sign Language for a Deaf Pupil, 8; 'Intense Desire to Learn' Dissent Focuses on Emphasis",,,,By Arnold H. Lubasch,"[{'firstname': 'Arnold', 'middlename': 'H.', 'lastname': 'Lubasch', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,"THE screenplay for ""Honeysuckle Rose"" is credited to three writers, and what they  have created is dialogue, not conversation. The film's four editors have put together sequences, not scenes.  ",https://www.nytimes.com/1980/07/18/archives/film-honeysuckle-rose-prairie-dalliance.html,,,T,14,The New York Times,[],[],1980-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/497a57c4-0140-54b4-8560-b0ca4cd4731e,0,nyt://article/497a57c4-0140-54b4-8560-b0ca4cd4731e,Film: 'Honeysuckle Rose'; Prairie Dalliance ,1,,Film: 'Honeysuckle Rose'; Prairie Dalliance ,,,,Janet Maslin,"[{'firstname': 'Janet', 'middlename': None, 'lastname': 'Maslin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
5,,https://www.nytimes.com/1980/07/18/archives/events-and-openings-film-music-dance-film-music-dance-film-music.html,,,T,7,The New York Times,[],[],1980-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/2ef836d2-9b80-5374-b378-843b0c56bd9e,0,nyt://article/2ef836d2-9b80-5374-b378-843b0c56bd9e,Events and Openings; Film Music Dance Film Music Dance Film Music ,1,,Events and Openings; Film Music Dance Film Music Dance Film Music ,,,,,[],
6,,https://www.nytimes.com/1980/07/17/archives/obituary-2-no-title.html,,,M,11,The New York Times,[],[],1980-07-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/de6d9e1e-c399-5ab1-9561-e3611ad12d62,0,nyt://article/de6d9e1e-c399-5ab1-9561-e3611ad12d62,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
7,"A walk through New York City streets felt like a stroll through a steambath yesterday as residents sweated through 99degree heat, the hottest July 16 on record. An unrelenting sun, high humidity and a hazy cloud cover added to the discomfort, unrelieved even by occasional 10 mile-anhour breezes.  ",https://www.nytimes.com/1980/07/17/archives/new-yorkers-swelter-as-99-temperature-breaks-101yearold-record.html,,,M,3,The New York Times,[],[],1980-07-17T05:00:00+0000,article,None,Archives,Archives,nyt://article/f6000220-8dbd-5756-8322-4bf04771a5e8,0,nyt://article/f6000220-8dbd-5756-8322-4bf04771a5e8,New Yorkers Swelter as 99 Temperature Breaks 101-Year-Old Record,1,,New Yorkers Swelter as 99 Temperature Breaks 101-Year-Old Record,,,,By George Goodman Jr,"[{'firstname': 'George', 'middlename': None, 'lastname': 'Goodman', 'qualifier': 'Jr', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,,https://www.nytimes.com/1980/07/16/archives/obituary-2-no-title.html,,,A,20,The New York Times,[],[],1980-07-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/5042d87a-b810-5bf6-b2eb-02d6d6ae83d8,0,nyt://article/5042d87a-b810-5bf6-b2eb-02d6d6ae83d8,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
9,,https://www.nytimes.com/1980/07/16/archives/notes-on-people-koch-offers-to-help-builders-lighten-heavy-wallets.html,,,M,5,The New York Times,[],[],1980-07-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/ff9570ac-e7ad-5465-8608-857b30f7ec16,0,nyt://article/ff9570ac-e7ad-5465-8608-857b30f7ec16,Notes on People; Koch Offers to Help Builders Lighten Heavy Wallets Michigan Governor Gets His Stolen Limousine Back Jail Term Begins for Defender of Baby Seals 2 Vances in Court Crimefighting Doesn't Pay ,1,,Notes on People; Koch Offers to Help Builders Lighten Heavy Wallets Michigan Governor Gets His Stolen Limousine Back Jail Term Begins for Defender of Baby Seals 2 Vances in Court Crimefighting Doesn't Pay ,,,,Laurie Johnston Albin Krebs,"[{'firstname': 'Laurie', 'middlename': 'Johnston', 'lastname': 'Albin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
