,abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization
0,"Movies do many different things but they don't often honor the written word. Make a list of 10 films that, for one reason or another, you might rank among the great films of all time and you'll probably find that most of them are either origi  nal screenplays, like ""City Lights,"" ""The Navigator,"" ...  ",https://www.nytimes.com/1980/03/02/archives/film-view-many-try-but-wise-blood-succeeds-film-view.html,,,A,19,The New York Times,[],[],1980-03-02T05:00:00+0000,article,None,Archives,Archives,nyt://article/6bf67f88-0503-5255-958a-662fe278e68c,0,nyt://article/6bf67f88-0503-5255-958a-662fe278e68c,"FILM VIEW; Many Try, But 'Wise Blood' Succeeds FILM VIEW ",2,,"FILM VIEW; Many Try, But 'Wise Blood' Succeeds FILM VIEW ",,,,VINCENT CANBY,"[{'firstname': 'Vincent', 'middlename': None, 'lastname': 'CANBY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
1,"ORLANDO, Fla., Feb. 29--One thing that the Bay Hill Classic, in its second year of existence, seems to be offering is salvation to a young golfer.  ",https://www.nytimes.com/1980/03/01/archives/confident-pohl-stays-near-lead-hes-not-worried-miss-stephenson-lead.html,,,S,14,The New York Times,[],[],1980-03-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/4e3e81d1-dcfa-5c8b-a985-2d67f909dc8d,0,nyt://article/4e3e81d1-dcfa-5c8b-a985-2d67f909dc8d,Confident Pohl Stays Near Lead; He's Not Worried Miss Stephenson Leads by 2 Bay Hill Classic ,1,,Confident Pohl Stays Near Lead; He's Not Worried Miss Stephenson Leads by 2 Bay Hill Classic ,,,,By James Tuite Special To the New York Times,"[{'firstname': 'James', 'middlename': 'Tuite', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
2,"BURLINGTON, Vt., Feb. 27--Vermont usually plays a negligible role in Presidential politics, but this year could be different. As Vermonters vote in their nonbinding primary election next Tuesday, they will probably give some indication whether the results in nearby New Hampshire reflect temporary circumstances or deeper national trends.  ",https://www.nytimes.com/1980/03/01/archives/vermont-election-may-reveal-trends-no-binding-effect-support-for.html,,,,7,The New York Times,[],[],1980-03-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/27d63afa-8404-5a25-a8d4-c49ce14e096c,0,nyt://article/27d63afa-8404-5a25-a8d4-c49ce14e096c,Vermont Election May Reveal Trends; No Binding Effect Support for Anderson ,1,,Vermont Election May Reveal Trends; No Binding Effect Support for Anderson ,,,,By Steven V. Roberts Special To the New York Times,"[{'firstname': 'Steven', 'middlename': 'V.', 'lastname': 'Roberts', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
3,JOHN WILSON and Lenore Latimer are among those rare choreographers who are interested in humor in dance. On the  strength of a shared concert seen at the ...  ,https://www.nytimes.com/1980/02/28/archives/dance-wilsonlatimer.html,,,T,21,The New York Times,[],[],1980-02-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/7989193e-c5a6-5fbe-8282-2df34f416b6c,0,nyt://article/7989193e-c5a6-5fbe-8282-2df34f416b6c,Dance: Wilson-Latimer,1,,Dance: Wilson-Latimer,,,,JENNIFER DUNNING,"[{'firstname': 'Jennifer', 'middlename': None, 'lastname': 'DUNNING', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
4,,https://www.nytimes.com/1980/02/28/archives/obituary-2-no-title.html,,,B,19,The New York Times,[],[],1980-02-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/8f057894-e77a-51ad-9868-94e11b46a00a,0,nyt://article/8f057894-e77a-51ad-9868-94e11b46a00a,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
5,,https://www.nytimes.com/1980/02/27/archives/obituary-2-no-title.html,,,M,5,The New York Times,[],[],1980-02-27T05:00:00+0000,article,None,Archives,Archives,nyt://article/2c042354-e2c6-5d8f-ac32-5eb5efd139bc,0,nyt://article/2c042354-e2c6-5d8f-ac32-5eb5efd139bc,Obituary 2 -- No Title,1,,Obituary 2 -- No Title,,,,,[],
6,,https://www.nytimes.com/1980/02/26/archives/radio-music-talk.html,,,S,15,The New York Times,[],[],1980-02-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/999a38fa-2cef-5308-9e9d-5f786a06d8c6,0,nyt://article/999a38fa-2cef-5308-9e9d-5f786a06d8c6,Radio; Music Talk ,1,,Radio; Music Talk ,,,,,[],
7,"LAKE PLACID, N.Y., Feb. 24--The come-from-behind United States hockey team performed the improbable today. Amid flagwaving, foot-stomping and patriotic singing at the Olympic Field House, the Americans defeated Finland, 4-2, and won the gold medal at the XIII Olympic Winter Games.  ",https://www.nytimes.com/1980/02/25/archives/us-hockey-squad-captures-gold-medal-us-hockey-team-beats-finland-to.html,,,A,1,The New York Times,[],[],1980-02-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/ae8ceafb-cd2e-578e-87fe-0636a6455533,0,nyt://article/ae8ceafb-cd2e-578e-87fe-0636a6455533,U.S. Hockey Squad Captures Gold Medal; U.S. Hockey Team Beats Finland to Take Gold Medal Only One Olympic Veteran Americans Checked Well Congratulations From President More Cheering at Ceremony Finns Take 1-0 Lead Killing the Penalties ,2,,U.S. Hockey Squad Captures Gold Medal; U.S. Hockey Team Beats Finland to Take Gold Medal Only One Olympic Veteran Americans Checked Well Congratulations From President More Cheering at Ceremony Finns Take 1-0 Lead Killing the Penalties ,,,,By Gerald Eskenazi Special To the New York Times,"[{'firstname': 'Gerald', 'middlename': 'Eskenazi', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
8,"LAKE PLACID, N.Y., Feb. 24--In the same field house where the United States hockey team had won a gold medal only hours before, the XIII Olympic Winter Games were formally closed tonight.  ",https://www.nytimes.com/1980/02/25/archives/fanfare-music-as-games-end-closing-reflects-mood.html,,,S,5,The New York Times,[],[],1980-02-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/f19be363-bfc7-5ce4-91a6-e1678d464860,0,nyt://article/f19be363-bfc7-5ce4-91a6-e1678d464860,"Fanfare, Music As Games End; Closing Reflects Mood",1,,"Fanfare, Music As Games End; Closing Reflects Mood",,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
9,,https://www.nytimes.com/1980/02/24/archives/marriage-announcement-1-no-title.html,,,,48,The New York Times,[],[],1980-02-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/f361b3bf-0938-5ac0-889f-5653abb1ceb2,0,nyt://article/f361b3bf-0938-5ac0-889f-5653abb1ceb2,Marriage Announcement 1 -- No Title,1,,Marriage Announcement 1 -- No Title,,,,,[],
