,abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline_main,headline_kicker,headline_content_kicker,headline_print_headline,headline_name,headline_seo,headline_sub,byline_original,byline_person,byline_organization,print_section
0,"Arms and the Man, by Shaw",https://www.nytimes.com/1967/06/23/archives/outgoing-passenger-and-mail-ships.html,"Arms and the Man, by Shaw",,44,The New York Times,[],"[{'name': 'persons', 'value': 'SHAW', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'REVIEWS AND OTHER DATA ON SPECIFIC PLAYS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'ARMS AND THE MAN', 'rank': 4, 'major': 'N'}]",1967-06-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/e7cef96a-40a6-52a9-8c91-9595be7bf779,0,nyt://article/e7cef96a-40a6-52a9-8c91-9595be7bf779,Outgoing Passenger and Mail Ships,,,Outgoing Passenger and Mail Ships,,,,,[],,
1,"Miss Susan Price Carr, daughter of Mrs. Dorislee Kadis Carr and Lewis Bruce Carr of New York, was married last evening to Kenneth David Burrows, son of Mr. and Mrs. Selig S. Burrows of Great Neck, L.I., and New York.  ",https://www.nytimes.com/1967/06/23/archives/nuptials-held-for-susan-p-carr.html,,,25,The New York Times,[],[],1967-06-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/0bc30e6e-3e8e-513a-9a5c-c4778100a659,0,nyt://article/0bc30e6e-3e8e-513a-9a5c-c4778100a659,Nuptials Held for Susan P. Carr,1,,Nuptials Held for Susan P. Carr,,,,,[],,
2,,https://www.nytimes.com/1967/06/22/archives/shipping-mails-all-hours-given-in-daylight-saving-time.html,,,77,The New York Times,[],[],1967-06-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/cf30aa3f-ebbe-54c4-b261-edacbf5340e2,0,nyt://article/cf30aa3f-ebbe-54c4-b261-edacbf5340e2,SHIPPING MAILS; ALL HOURS GIVEN IN DAYLIGHT SAVING TIME ,1,,SHIPPING MAILS; ALL HOURS GIVEN IN DAYLIGHT SAVING TIME ,,,,,[],,
3,,https://www.nytimes.com/1967/06/22/archives/best-crowd-of-week.html,,,31,The New York Times,[],[],1967-06-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/f48b702e-fbfe-5487-926f-7028143b2fc4,0,nyt://article/f48b702e-fbfe-5487-926f-7028143b2fc4,Best Crowd of Week,1,,Best Crowd of Week,,,,,[],,S
4,,https://www.nytimes.com/1967/06/22/archives/deaths.html,,,39,The New York Times,[],[],1967-06-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/163017a7-9c75-5935-af87-cb918d898cf2,0,nyt://article/163017a7-9c75-5935-af87-cb918d898cf2,Deaths,1,,Deaths,,,,,[],,
5,Dies,https://www.nytimes.com/1967/06/21/archives/deaths.html,Dies,,47,The New York Times,[],"[{'name': 'persons', 'value': 'GILMAN, CHARLES SR.', 'rank': 1, 'major': 'N'}]",1967-06-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/1ab6d604-bb5b-5ab8-a33a-7239e55d0563,0,nyt://article/1ab6d604-bb5b-5ab8-a33a-7239e55d0563,Deaths,,,Deaths,,,,,[],,
6,Lr urges reduction in NYC din,https://www.nytimes.com/1967/06/20/archives/letters-to-the-editor-of-the-times.html,Lr urges reduction in NYC din,,38,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'REACTIONS IN UNITED STATES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Noise', 'rank': 4, 'major': 'N'}]",1967-06-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/c383a790-7df3-522d-83f7-fe0809b4c49c,0,nyt://article/c383a790-7df3-522d-83f7-fe0809b4c49c,Letters to the Editor of The Times,,,Letters to the Editor of The Times,,,,,[],,
7,"Kelnberger, Jos G",https://www.nytimes.com/1967/06/20/archives/obituary-1-no-title.html,"Kelnberger, Jos G",,39,The New York Times,[],"[{'name': 'persons', 'value': 'KELNBERGER, JOS G', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 2, 'major': 'N'}]",1967-06-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/e5e52f2e-7797-5f41-be81-b902284dff36,0,nyt://article/e5e52f2e-7797-5f41-be81-b902284dff36,Obituary 1 -- No Title,,,Obituary 1 -- No Title,,,,,[],,
8,"Miss Laurie Jane Rosenthal, daughter of Dr. and Mrs. Seymour Rosenthal of Woodcliff Lake, N.J., was married here last evening to Michael Roger Slater, son of Mr. and Mrs. James H. Slater of Rye, N.Y., and Boca Raton, Fla. Rabbi Jacob Shankman performed the ceremony at the Four Seasons.  ",https://www.nytimes.com/1967/06/19/archives/laurie-jane-rosenthal-bride-of-michael-slater.html,,,40,The New York Times,[],[],1967-06-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/7235d3f5-8beb-56b2-9053-b652a7d7e8f0,0,nyt://article/7235d3f5-8beb-56b2-9053-b652a7d7e8f0,Laurie Jane Rosenthal Bride of Michael Slater,1,,Laurie Jane Rosenthal Bride of Michael Slater,,,,,[],,
9,,https://www.nytimes.com/1967/06/18/archives/deaths-deaths.html,,,76,The New York Times,[],[],1967-06-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/ae3432d1-794b-55c1-85f3-ea4fbc9c535b,0,nyt://article/ae3432d1-794b-55c1-85f3-ea4fbc9c535b,Deaths; Deaths,2,,Deaths; Deaths,,,,,[],,
